"dataset","method","split_id","price","highway.mpg","city.mpg","peak.rpm","horsepower","compression.ratio","stroke","bore","fuel.system","engine.size","num.of.cylinders","engine.type","curb.weight","height","width","length","wheel.base","engine.location","drive.wheels","body.style","num.of.doors","aspiration","fuel.type","make","normalized.losses"
"automobile","uni_loo",100,-1.88539921981853e-05,0.0241963784703357,0.0144279252743303,0.000574192841789917,-0.000453595677562816,-0.0171369080043188,-0.244040924925838,-0.972813055150289,0.0288087452562236,-0.00476783290186892,-0.18303281878324,-0.12818238268429,-0.000641314553712479,-0.240828042540128,-0.123235073990604,-0.0316128128378614,-0.0930005356829221,2.18811881188119,-0.298641034139873,-0.812311665949203,-0.813348448136643,-0.223529411764706,0.377777777777778,-0.018417138615134,0.016703922335138
"automobile","unilasso_loo_true",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432003996550293,0,0,-0.364757894376112,-0.306134520195391,0,0,0,0.00967681572500212
"automobile","unilasso_loo_true",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676328082757448,0.201018546415411,0,-0.26535237857638,-0.287552907615658,0,0,0,0.0110210268314022
"automobile","unilasso_loo_true",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663250011670061,0.00869199687542668,0,-0.314052751608421,-0.36570701298543,0,0,0,0.0102175320274465
"automobile","unilasso_loo_true",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059032166883061,0,0,-0.329204270805749,-0.331198927328131,0,0,0,0.00818672342201527
"automobile","unilasso_loo_true",5,0,0,0,0.000153755480269266,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669960628845066,0,0,-0.165980687734048,-0.371387535596793,0,0,0,0.00643326115973474
"automobile","unilasso_loo_true",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478679712205324,1.02334840713075,0,-0.0557168043477161,-0.451832742939343,0,0,0,0.00887691034194697
"automobile","unilasso_loo_true",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449532843127057,0,0,-0.185237664734912,-0.399375676825572,0,0,0,0.00891304003696766
"automobile","unilasso_loo_true",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673867621789454,0,0,-0.135686708897765,-0.398537491836482,0,0,0,0.00771652537081642
"automobile","unilasso_loo_true",9,0,0,0,0,0,0,0,0,0.0820044158850494,0,0,0.0359085843346176,0,0,0,0,-0.0683462630184504,0,0,-0.320050950845597,-0.332845878621806,0,0,0,0.0104399851434321
"automobile","unilasso_loo_true",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495429907530982,0,0,-0.239581768749836,-0.341075174685188,0,0,0,0.0133063090501147
"automobile","unilasso_loo_true",11,0,0,0,0,0,0,0,0,0.0791639957893363,0,0,0,0,0,0,0,-0.0750787204998704,0,0,-0.414980473092349,-0.231526401634972,0,0,0,0.00686303895467116
"automobile","unilasso_loo_true",12,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108462757833717,0,0,-0.0537258878234247,0,0,-0.342486989470798,-0.395376974827069,0,0,0,0.00816696923124255
"automobile","unilasso_loo_true",13,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160323584213159,0,0,-0.0497968112754953,0.263353157715653,0,-0.249212846868182,-0.440551596495771,0,0,0,0.0127897436263746
"automobile","unilasso_loo_true",14,0,0,0,1.408856759099e-05,0,0,0,0,0.0968654403884638,0,0,0,0,0,0,0,-0.0664566789785493,0,0,-0.408609790172279,-0.280091723100532,0,0,0,0.00684064908212674
"automobile","unilasso_loo_true",15,0,0,0,0,0,0,0,0,0.0629671671848391,0,0,0,0,0,0,0,-0.0946171886560852,0,0,-0.281917250816417,-0.270722700638227,0,0,0,0.00824818502911306
"automobile","unilasso_loo_true",16,0,0,-0.0123023204973248,0,0,0,0,0,0,0,0,0,0,-0.0231813602819486,0,0,-0.0575487173345588,0,0,-0.342005137507649,-0.388198691509183,0,0,0,0.00915800849124574
"automobile","unilasso_loo_true",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507655387121127,0,0,-0.165219758463627,-0.47445715053066,0,0,0,0.0075999971946191
"automobile","unilasso_loo_true",18,0,0,0,0,0,0,0,0,0,0,-0.081041641972006,0,0,0,0,0,-0.0857286366310198,0.603540005786963,0,-0.167876025552916,-0.360544868226022,0,0,0,0.0102823258288502
"automobile","unilasso_loo_true",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571058583842714,0,0,-0.339312933844389,-0.303781171492263,0,0,0,0.00961851232612168
"automobile","unilasso_loo_true",20,0,0,0,0,0,0,0,0,0.140571742459432,0,-0.131369651169702,0,0,0,0,0,-0.0544566688277296,0.273832272931007,0,-0.340539504969877,-0.282947112392791,0,0,0.000122331485176813,0.00355357244910209
"automobile","unilasso_loo_true",21,0,0,-0.0279688859489435,0,0,0,0,0,0,0,-0.0635943251310453,0,0,0,0,0,-0.0631204828182123,0.416344925967832,0,-0.241748216828243,-0.435375670705344,0,0,0,0.00892232877184275
"automobile","unilasso_loo_true",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460788240421539,0,0,-0.210545035595057,-0.464705578214017,0,0,0,0.0115724343112339
"automobile","unilasso_loo_true",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626480798592853,0,0,-0.351305089403864,-0.402924496557767,0,0,0,0.00859050878271815
"automobile","unilasso_loo_true",24,0,0,0,0,0,0,0,0,0.0425507349887759,0,0,0,0,0,0,0,-0.0636623203055014,0,0,-0.309909985758622,-0.322545690332739,0,0,0,0.00868467363465421
"automobile","unilasso_loo_true",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569826169925249,0,0,-0.278334299750163,-0.405243400344041,0,0,0,0.007067563215354
"automobile","unilasso_loo_true",26,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128021862559271,0,0,-0.0457114829788823,0,0,-0.17711739122902,-0.443606704728923,0,0,0,0.00594986085806604
"automobile","unilasso_loo_true",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064597927226754,0,0,-0.357214143735747,-0.308328468071666,0,0,0,0.00921687947159031
"automobile","unilasso_loo_true",28,0,0,-0.0278540296197529,1.52043706993985e-05,0.000921670930883783,0,0,0,0.00576265939748776,0,-0.169737088512081,0,0,0,0,0,-0.0611197464803474,0.330339026207418,0,-0.247998425233959,-0.477734504902037,0,0,0,0.0079318586198157
"automobile","unilasso_loo_true",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050013238521548,0,0,-0.192267336544583,-0.434240760035181,0,0,0,0.00938873804155852
"automobile","unilasso_loo_true",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05518911449598,0,0,-0.199445130589362,-0.387418723875822,0,0,0,0.00909404940601887
"automobile","unilasso_loo_true",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611310859500706,0,0,-0.380162164775048,-0.291427357793248,0,0,0,0.00694918621880875
"automobile","unilasso_loo_true",32,0,0,0,1.37060786926122e-05,0,0,0,0,0,0,0,0,0,-0.0104690799889004,0,0,-0.0339430842037513,0,0,-0.234830466969862,-0.404051173968208,0,0,0,0.00974959894560332
"automobile","unilasso_loo_true",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525583345384658,0,0,-0.309444803124139,-0.287924751479557,0,0,0,0.0115001644020115
"automobile","unilasso_loo_true",34,0,0,-0.0147929401876321,0.000238485716484938,0,0,0,0,0,0,-0.115958529603536,0,0,-0.00595356361055268,0,0,-0.0436485711728315,0.811478113648983,0,-0.253322276631583,-0.444569611217201,-0.0107128945285705,0,0,0.0105160161365241
"automobile","unilasso_loo_true",35,0,0,0,0,0,-0.0177499840845125,0,0,0.0896130258614254,0,0,0,0,0,0,0,-0.0591821822006014,0.0314791249159819,0,-0.186448258344298,-0.47103994165783,0,0,0,0.00708786259136634
"automobile","unilasso_loo_true",36,0,0,0,0.000139455648723154,0,0,0,0,0,0,-0.0772533076043054,0,0,-0.0172790243112802,0,0,-0.0530758252669232,0,0,-0.222460576717152,-0.438729093460185,0,0,0,0.00779481516229466
"automobile","unilasso_loo_true",37,0,0,0,0,0,0,0,0,0.106988613558654,0,-0.00726701859990777,0,0,0,0,0,-0.0720462979648887,0,-0.337151248955846,-0.336533300764209,-0.359210387303488,0,0,0,0.011789650949168
"automobile","unilasso_loo_true",38,0,0,0,1.25153134634318e-05,0,0,0,0,0,0,-0.0945556367243428,0.122831269836749,0,-0.00634226833280519,0,0,-0.0391212897740505,0,0,-0.253624222175317,-0.450026169460616,0,0,0,0.00662819869706333
"automobile","unilasso_loo_true",39,0,0,0,0.000119199749628815,0,0,0.444648739666426,0,0,0,-0.0682660028947487,0.0864308325252296,0,-0.0393546071718295,0,0,-0.0535078768317475,0,0,-0.317459139006415,-0.243425742824426,0,0,0,0.0121758381142075
"automobile","unilasso_loo_true",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196050688938178,1.28431920199367,-0.437120455703482,-0.314255534781625,-0.506976112714776,0,0,0,0.0127776996529502
"automobile","unilasso_loo_true",41,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596033594415454,0,0,-0.0736923622349668,0,0,-0.277945374665151,-0.1730002563261,0,0,0,0.0114495285807639
"automobile","unilasso_loo_true",42,0,0,-0.0150782748437813,0.000117598671584733,0,0,0,0,0,0,0,0,0,-0.0296462226378821,0,0,-0.0511449167414284,0,0,-0.267897485006327,-0.346989523316594,0,0,0,0.0100339200498258
"automobile","unilasso_loo_true",43,0,0,0,0,0,-0.00483547261538442,0,0,0.0693751639400589,0,0,0,0,0,0,0,-0.034795976269331,0,-0.521187683009212,-0.227176288217587,-0.490626342503818,0,0,0,0.0124773138397216
"automobile","unilasso_loo_true",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594724282625851,0,0,-0.388408491842792,-0.335767753826795,0,0,0,0.00816078985350453
"automobile","unilasso_loo_true",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587155675640307,0,0,-0.187537887898844,-0.542905540830131,0,0,0,0.00975918936457613
"automobile","unilasso_loo_true",46,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108079541790683,0,0,-0.0670127070246905,0,0,-0.291585343280021,-0.345906003451481,0,0,0,0.0102205771151086
"automobile","unilasso_loo_true",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537305830163686,0,0,-0.319336546329554,-0.339389730297835,0,0,0,0.00964001307709134
"automobile","unilasso_loo_true",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475597369867033,0,0,-0.209401458351393,-0.580344938456659,0,0,0,0.00761790377450011
"automobile","unilasso_loo_true",49,0,0,0,0,0,0,0,0,0.0417907872757301,0,-0.0803475635641441,0,0,0,0,0,-0.0444759361322594,0,0,-0.285957119325352,-0.381161467959913,0,0,0,0.00935158206646151
"automobile","unilasso_loo_true",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632760246113338,0,0,-0.158742248634591,-0.350437498690099,0,0,0,0.00899748787332854
"automobile","unilasso_loo_true",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515575327896878,0,-0.32215610198227,-0.36272131935023,-0.383170890149283,0,0,0,0.0112301349109946
"automobile","unilasso_loo_true",52,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328862249026685,0,0,-0.0573311294531896,0,0,-0.281015282428092,-0.316964474250267,0,0,0,0.0089472873382935
"automobile","unilasso_loo_true",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554025174100171,0,0,-0.3303614157149,-0.24173069899456,0,0,0,0.0152140175219937
"automobile","unilasso_loo_true",54,0,0,0,0.00012701990194811,0,0,0,0,0,0,0,0,0,-0.0302078082116367,0,0,-0.0411993177676064,0,0,-0.170040906605564,-0.502273710428844,0,0,0,0.00530550492476231
"automobile","unilasso_loo_true",55,0,0,0,0,0,0,0,0,0.0446511767369019,0,-0.0417745194628357,0,0,0,0,0,-0.0734579700892917,0,0,-0.287098689989995,-0.37937427370692,0,0,0,0.00938262695559075
"automobile","unilasso_loo_true",56,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858284112308225,0,0,-0.0383430713674839,0.118931347418166,0,-0.17085476370355,-0.40311904424393,0,0,0,0.00992852813385874
"automobile","unilasso_loo_true",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410194044021777,0,0,-0.251046954077282,-0.33191892948787,0,0,0,0.00723766532620033
"automobile","unilasso_loo_true",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05890935552006,0,0,-0.154118029082989,-0.444155486507066,0,0,0,0.00904333718979568
"automobile","unilasso_loo_true",59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564693427005657,0,0,-0.248290052566854,-0.483340534141202,0,0,0,0.0147610196216888
"automobile","unilasso_loo_true",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589471487264214,0,0,-0.317295479331464,-0.283553026910598,0,0,0,0.00832437484448235
"automobile","unilasso_loo_true",61,0,0,0,0,0,0,0,0,0.107696596343589,0,0,0,0,0,0,0,-0.0834812819457386,0.126033348103658,0,-0.245082328761624,-0.415034167248807,0,0,0,0.00685718109391887
"automobile","unilasso_loo_true",62,0,0,0,0,0,0,0,0,0.0327733247271603,0,0,0,0,-0.0100101310638185,0,0,-0.0778816152351854,0,0,-0.338038245749689,-0.274199018252714,0,0,0,0.0107210138079604
"automobile","unilasso_loo_true",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578786221660747,0,0,-0.39290262802025,-0.320218954309041,0,0,0,0.00994127099923627
"automobile","unilasso_loo_true",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750977556637382,0.478313929904889,0,-0.270020809814524,-0.255983873239055,0,0,0,0.0123062534213367
"automobile","unilasso_loo_true",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553839838722887,0,0,-0.254820755872917,-0.406615281384602,0,0,0,0.0132051469093951
"automobile","unilasso_loo_true",66,0,0,-0.0141738459270122,0.000192632514886094,0,0,0,0,0.0533681215524307,0,0,0,0,0,0,0,-0.0774240152814469,0.0625595616408386,0,-0.280390157979063,-0.321480876634425,0,0,0,0.011943879669529
"automobile","unilasso_loo_true",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052055391600473,0.562825101095356,0,-0.170334209628936,-0.492171455024277,0,0,0,0.00858495821144372
"automobile","unilasso_loo_true",68,0,0,0,3.98202490181124e-06,0,0,0,0,0,0,-0.0694351596952669,0,0,-0.0195123537678228,0,0,-0.066417323186567,0.823575583303023,0,-0.267763329723899,-0.203104599378302,0,0,0,0.0118993707515581
"automobile","unilasso_loo_true",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729035229023272,0.133654788349458,0,-0.26041807087314,-0.253941426606747,0,0,0,0.00839218070946515
"automobile","unilasso_loo_true",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037928251593096,0,0,-0.203523292900951,-0.537782313572464,0,0,0,0.0096136746120138
"automobile","unilasso_loo_true",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055432314723911,0,0,-0.374032339533529,-0.23147764165326,0,0,0,0.00928557555962056
"automobile","unilasso_loo_true",72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661971974164407,0.606689026101617,0,-0.186670076257547,-0.461289032359565,0,0,0,0.00744503011678614
"automobile","unilasso_loo_true",73,0,0,0,0,0,0,0,0,0.160355753927028,0,-0.00448032938535332,0,0,0,0,0,-0.0807307796975211,0,0,-0.237347209720775,-0.335334530988271,0,0,0,0.00784947319084878
"automobile","unilasso_loo_true",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667118496182519,0,0,-0.305529059859408,-0.267238498378798,0,0,0,0.009852245188825
"automobile","unilasso_loo_true",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509552093611255,0.482554200863863,0,-0.280281462871665,-0.328166467109024,0,0,0,0.00782857883366536
"automobile","unilasso_loo_true",76,0,0,0,0,0,-0.0190393487546596,0,0,0,0,0,0,0,-0.00822863721731272,0,0,-0.0464713910492164,0.29242356733379,0,-0.292924715763221,-0.405662028926379,0,0,0,0.00923681522990003
"automobile","unilasso_loo_true",77,0,0,-0.0210701786545806,0,0,0,0,0,0.0138527209595635,0,0,0,0,0,0,0,-0.0919139926876261,0,0,-0.320020899178968,-0.361799602541543,0,0,0,0.0095201787623388
"automobile","unilasso_loo_true",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514436399623959,0,0,-0.307014753409702,-0.37839208788596,0,0,0,0.00916476413652658
"automobile","unilasso_loo_true",79,0,0,0,6.80406132665545e-07,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496113111705773,0,0,-0.301549709505314,-0.427977095148004,0,0,0,0.0089187467986297
"automobile","unilasso_loo_true",80,0,0,0,0,0,0,0,0,0.121300233516966,0,0,0,0,0,0,0,-0.0885789290786144,0,0,-0.146259113663738,-0.397250561255507,0,0,0,0.0113169347398113
"automobile","unilasso_loo_true",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803855535933128,0,0,-0.30489586965927,-0.285068155014259,0,0,0,0.0125474094309862
"automobile","unilasso_loo_true",82,0,0,-0.024311974431772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061593291496069,0.322409182472361,0,-0.305427571573761,-0.365905643883367,0,0,0,0.0131662662500102
"automobile","unilasso_loo_true",83,0,0,0,0.000101115344915398,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515076395294406,0.189538781498916,0,-0.334398960219252,-0.403836861315318,0,0,0,0.00769400340260506
"automobile","unilasso_loo_true",84,0,0,0,0.000135005279199478,0,0,0,0,0.0489800205866201,0,0,0,0,0,0,0,-0.0584228778365257,0.014506534444496,0,-0.378582859835587,-0.375777373367156,0,0.0268488097934471,0,0.0119730611540979
"automobile","unilasso_loo_true",85,0,0,-0.0312657171563581,0,0,0,0,0,0.0413424968546895,0,0,0,0,-0.0276105535732671,0,0,-0.0840016869853703,0.0793131605416512,0,-0.114239767528602,-0.512456655520136,0,0,0,0.0122715774990625
"automobile","unilasso_loo_true",86,0,0,-0.0136465511735147,0,0,0,0,0,0,0,0,0,0,-0.0213230820323743,0,0,-0.0614152062623966,0.360043011381071,0,-0.248481867492786,-0.44434861158335,0,0,0,0.00995970479374893
"automobile","unilasso_loo_true",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901323312555485,0.23473571450008,0,-0.317597672071541,-0.137638920031062,0,0,0,0.00872855167690582
"automobile","unilasso_loo_true",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530659602424643,0,0,-0.453294260019628,-0.25320319487494,0,0,0,0.00679069411851101
"automobile","unilasso_loo_true",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574565204666398,0,0,-0.465785921555832,-0.374137872431548,0,0,0,0.00916948727535041
"automobile","unilasso_loo_true",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599487482475697,0.472079008359961,0,-0.367169618748879,-0.281355559969516,0,0,0,0.006906880669568
"automobile","unilasso_loo_true",91,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511806828518892,0,0,-0.0462585202235083,0,0,-0.36943248762936,-0.356208135092928,0,0,0,0.00464069581773525
"automobile","unilasso_loo_true",92,0,0.0127524276262323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194191320624491,1.87813776488437,-0.517178272613174,-0.0997823402226277,-0.453014228559018,0,0,0,0.0119104745381571
"automobile","unilasso_loo_true",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362725269210525,0,0,-0.167776342795497,-0.53082776520089,0,0,0,0.0102528189290908
"automobile","unilasso_loo_true",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672056954566104,0.081404492334435,0,-0.297934193949041,-0.386673016275492,0,0,0,0.00770448636678566
"automobile","unilasso_loo_true",95,0,0,0,0,0,0,0,0,0.0805046243853221,0,0,0,0,0,0,0,-0.0720130774890472,0.3308191059266,0,-0.215395352594141,-0.440306417437175,0,0,0,0.00901551998975834
"automobile","unilasso_loo_true",96,0,0,0,0.00010927006562547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527430556188899,0,0,-0.305636659841219,-0.344103407987438,0,0,0,0.00709821776977314
"automobile","unilasso_loo_true",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515631028294331,0,-0.2841962025268,-0.370057694913894,-0.354988286443771,0,0,0,0.0127425744106027
"automobile","unilasso_loo_true",98,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326331808367735,0,0,-0.0409449137567526,0,0,-0.364605634036238,-0.338642656522165,0,0,0,0.00999068170414727
"automobile","unilasso_loo_true",99,0,0,0,0,0,0,0,0,0,0,-0.0662181015306294,0,0,-0.00971760300043495,0,0,-0.069550302349035,0.545168022363897,0,-0.323084433270299,-0.240139497905822,0,0,0,0.0116248202235356
"automobile","unilasso_loo_true",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585537537512494,0,0,-0.136321999176039,-0.474556884754621,0,0,0,0.0104881141920254
"automobile","unilasso_loo_false",1,0,0,-0.0107964360028038,0,0,0,0,0,0.0614226584736532,0,0,0,0,0,0,0,-0.0636772160150807,0,0,-0.321816943857085,-0.312607030702913,0,0,0,0.00913203381046693
"automobile","unilasso_loo_false",2,0,0,-0.0284294184983653,0,0,0,0,0,0.0371749676933172,0,-0.117910517492037,0.0140608884016412,0,0,0,0,-0.0807043776843417,0.492436018031023,0,-0.241344446090209,-0.308941126867507,-0.0729139511052422,0,-0.00653199268120292,0.0106234080163513
"automobile","unilasso_loo_false",3,0,0,-0.0400192680232624,0,0,0,-0.0409736717898319,-0.537537117323731,0.0532832046413494,0,-0.137093034240732,0,0,0,0,0,-0.0511354108162571,0.820724104109434,-0.229729183094143,-0.324171132772084,-0.435938300936326,-0.286088133491175,0,-0.00608014202060236,0.00939656840934654
"automobile","unilasso_loo_false",4,0,0,-0.0167140541954939,0,0,0,0,0,0.081333575119476,0,-0.150820687364264,0,0,0,0,0,-0.0743253688595324,0.492663087455244,0,-0.245674618105129,-0.352019209390084,0,0,0,0.00879713093253098
"automobile","unilasso_loo_false",5,0,0,0,0.000237297964669425,0,0,0,0,0.100942187958421,0,-0.163214312181174,0,0,0,0,0,-0.0731322978218496,0.564443486544539,0,-0.212387855854913,-0.342062533167028,0,0,0,0.00848917659819808
"automobile","unilasso_loo_false",6,0,0,0,0,0,-0.011380040579757,0,0,0.0359030085114607,0,-0.0520469024828651,-0.12395334750402,0,0,0,0,-0.0356606526158177,1.55014842476285,-0.234674442761577,-0.0619799266396319,-0.490701531637206,0,0,0,0.0106924735263305
"automobile","unilasso_loo_false",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474632662335753,0,0,-0.180804824276838,-0.39500015548059,0,0,0,0.00961464783580163
"automobile","unilasso_loo_false",8,0,0,0,0,0,0,0,-0.0731818043728901,0.0973415327209432,0,-0.112101471987072,0,0,0,0,0,-0.0750411466604361,0.730271028331398,-0.0610020631555572,-0.122693815691692,-0.401453788449423,-0.140920337021065,0,0,0.00957737371234546
"automobile","unilasso_loo_false",9,0,0,0,0,0,0,0,0,0.0912996934660282,0,0,0.0570226364840639,0,0,0,0,-0.0692278281389982,0,0,-0.300803282217751,-0.326820128553899,0,0,0,0.0102465109055229
"automobile","unilasso_loo_false",10,0,0,0,0,0,0,0,0,0,0,-0.0679343709487097,0,0,0,0,0,-0.0484618006883244,0.527258468044104,0,-0.237227454024518,-0.347291928504204,0,0,0,0.0145313407961953
"automobile","unilasso_loo_false",11,0,0.014548609760624,0,0,0,0,0,0,0.19961389598245,0,0,-0.173065455649765,0,0,0,0,-0.0572525215215684,0.239091159158029,-0.43389076021112,-0.466747369432118,-0.264199409853264,-0.370139910577583,0,0,0.00676984840480424
"automobile","unilasso_loo_false",12,0,0,-0.024491323461006,0,0.000819528751527304,0,0.0976207835421165,0,0,0,-0.14501066965102,0.0862016460389697,0,0,0,0,-0.0500853790822742,0.647082285683078,-0.248971628989106,-0.365755687924691,-0.378288265854174,0.0701735151084213,0,0,0.0111670957705985
"automobile","unilasso_loo_false",13,0,0,0,0,0,0,0,0,0.0623284390898291,0,0,0.0661905890435784,0,0,0,0,-0.06093842544914,0.31008838627902,0,-0.247024662878575,-0.397926014228056,0,0,0,0.0136220239157394
"automobile","unilasso_loo_false",14,0,0,0,5.74507983238352e-05,0,0,0,0,0.14476974624352,0,0,0,0,0,0,0,-0.0583000060174797,0.262696366662441,-0.337093769604747,-0.433270717201708,-0.27023636612939,0,0,0,0.00810737710539934
"automobile","unilasso_loo_false",15,0,0,0,0,0,0,0,0,0.0706724169847079,0,0,0,0,0,0,0,-0.0942065899583336,0,0,-0.262391329409981,-0.263359783349997,0,0,0,0.00821563756589795
"automobile","unilasso_loo_false",16,0,-0.0240032340867209,-0.0152403142711211,0,0,0,0,-0.473769407845648,0.0521361935632884,0,-0.127170299672163,0.0945415264046429,0,-0.00287366226392283,0,0,-0.0543633252068957,0.535021198712734,-0.482357436430512,-0.459778803705619,-0.300854448761596,0.478353621568854,0,0,0.0126333327763098
"automobile","unilasso_loo_false",17,0,0,0,0,0.00427248469071922,0,0.338201469757544,-0.448397777295682,0.129682247469304,0,-0.279316140674985,0.133873073096314,0,0,0,0,-0.0302905931315301,1.33931485342166,-0.580608249109309,-0.204432089408768,-0.426227407478296,0,0,0,0.0128425500421153
"automobile","unilasso_loo_false",18,0,0,0,0,0,0,0,0,0.0425800933636043,0,-0.146394134440376,0,0,0,0,0,-0.0891760169249362,0.680292509573591,0,-0.142500971293481,-0.361965182124241,0,0,0,0.0104316741675684
"automobile","unilasso_loo_false",19,0,0,0,0,0,0,0,0,0.138722091227603,0,0,0,0,-0.00160913436086868,0,0,-0.0586225003835116,0.481905551753219,-0.563639792760376,-0.351314354538734,-0.340490066779245,0,0,0,0.0123240818312256
"automobile","unilasso_loo_false",20,0,0,-0.0145520332289394,0,0.00321678321049547,0,0,-0.350561256536549,0.136852640034654,0,-0.288366289174132,0,0,0,0,0,-0.04748428578186,0.743450559314057,-0.160045750918953,-0.313269801702633,-0.276245833352208,0,0,0.0223704642560369,0.00576965612057034
"automobile","unilasso_loo_false",21,3.98655971095311e-05,0,-0.0390449934366565,0,0,0,-0.108259684415986,-0.152641294011232,0.0383328511925022,0,-0.304385725782779,0,0,0,0,0,-0.089910227403919,0,0,-0.153368094729292,-0.422584647336604,0.00135030662286717,0,-0.0106499453702873,0.00637310238182756
"automobile","unilasso_loo_false",22,0,0,-0.0243054896545784,0,0,0,0,0,0.0542489811544034,0,-0.102474459202142,0,0,0,0,0,-0.0781954217454974,0.16022879457599,0,-0.158550944504037,-0.436595264061654,0.204446526143233,0,0,0.0118102883480357
"automobile","unilasso_loo_false",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647577070344817,0,0,-0.351024690768852,-0.395563772049851,0,0,0,0.00895050625466236
