"dataset","method","split_id","Week.of.the.month","Day.of.the.week","Non.urgent.order","Urgent.order","Order.type.A","Order.type.B","Order.type.C","Fiscal.sector.orders","Orders.from.the.traffic.controller.sector","Banking.orders..1.","Banking.orders..2.","Banking.orders..3."
"daily_demand","unilasso_loo_true",23,0,0,0.00464900365745503,0,1.00758253236514,1.08867081044379,1.05067819487417,-4.8639127060516e-05,0,0,0,-3.75446805844413e-05
"daily_demand","unilasso_loo_true",24,0,0,0.0861705942447793,0.0559237341634206,0.876694544377441,0.985787759826867,1.03757755481617,-0.000673614171117529,0,2.40156776865286e-05,0,0
"daily_demand","unilasso_loo_true",25,0,-0.892366970746636,0.102342638505896,0.0103344338562971,0.903242577823402,0.950470846656763,0.874626314658522,0,0,0,3.2186050930527e-06,0
"daily_demand","unilasso_loo_true",26,0,0,0.169215139167064,0.127527270501425,0.709505292081793,0.924248493335346,0.80286536325323,0,0,0,0,0
"daily_demand","unilasso_loo_true",27,0,0,0.396131327947991,0.370514125310209,0.584626021075494,0.626625625170646,0.605990757751785,0,0,9.47394909707016e-06,0,0
"daily_demand","unilasso_loo_true",28,0,0,0.180365174598934,0.126735011639539,0.690903750847707,0.928292107429174,0.809137132123035,0,0,0,0,0
"daily_demand","unilasso_loo_true",29,1.13095428799141,0,0.240754188160081,0.133782765900372,0.661565468877115,0.845148602681743,0.824743223182395,0,0,2.78244561767965e-06,0,3.57924134023581e-05
"daily_demand","unilasso_loo_true",30,0,0,0.184347676853926,0.164997794090809,0.701678748424224,0.926687009323871,0.796281879164952,0,5.20615049137619e-05,4.57810783609305e-05,0,0
"daily_demand","unilasso_loo_true",31,0,0,0.197854146083617,0.112994945671173,0.802176594027104,0.945994671352882,0.908155181323635,0,0,0,0,0
"daily_demand","unilasso_loo_true",32,0,0,0.138508460090023,0.0694956210063959,0.856801007491339,0.974466108945614,0.977687766954598,0,0,0,0,3.43616639269082e-05
"daily_demand","unilasso_loo_true",33,0,0,0.155197988020735,0.0456110261519726,0.751718236695199,0.910977562141686,0.860028761738604,0,6.71350902711612e-05,2.25978845727307e-05,0,0
"daily_demand","unilasso_loo_true",34,0,-0.593269759811336,0.115696367953448,0.0613651374149312,0.784051878306011,0.960771626371066,0.89150543215437,0,0.000116455064010794,0.000105084908983447,0,0
"daily_demand","unilasso_loo_true",35,0,0,0.193250379516812,0.15796698106121,0.70822084928231,0.862955739219209,0.796212736860077,0,0,0,0,0
"daily_demand","unilasso_loo_true",36,0,0,0.40156232403915,0.378793955772335,0.398382200680323,0.617823848827659,0.667648952296992,-0.00414126050262872,0,0.00014115113622785,0,0
"daily_demand","unilasso_loo_true",37,0,0,0.0920316658033219,0.0582006274570856,0.906626435019159,0.956271752415827,0.980119555618299,0,0,8.48913317210424e-06,0,0
"daily_demand","unilasso_loo_true",38,0,0,0.127315076207474,0.168029760508842,0.596817128786337,0.929097208003169,0.833997589902929,0,0,0.00010375766416291,0,0
"daily_demand","unilasso_loo_true",39,0,0,0.163793956142384,0.172316477256905,0.686804300798736,0.908003577003131,0.865925897374545,-0.00427295513469889,1.7649187437371e-06,6.55634631787934e-05,0,0
"daily_demand","unilasso_loo_true",40,0.71684656367467,-0.839533280637834,0.0128762328595321,0,1.06356899880182,1.02673605706224,0.875200295616493,0,0.00011430173432501,0,0,3.51820153171653e-05
"daily_demand","unilasso_loo_true",41,0,0,0.128556943275431,0.0923349569834806,0.780207633348107,0.942113989561898,0.985791756542888,0,5.25148063950021e-05,3.45514948143724e-05,0,1.37796043491809e-05
"daily_demand","unilasso_loo_true",42,0,0,0.179229466231113,0.14777279267247,0.760566711011648,0.907635305796495,0.829119135363191,0,0,0,0,0
"daily_demand","unilasso_loo_true",43,0,0,0.231409913220371,0.171215470765593,0.636194620497756,0.827502609820103,0.796025621626258,0,0,0,0,0
"daily_demand","unilasso_loo_true",44,0,0,0.529296686254772,0.485229009903951,0.420278083585009,0.52833179867328,0.511119212080899,0,0,0,0,0
"daily_demand","unilasso_loo_true",45,0,0,0.153144654330438,0.103679290588177,0.816575583215321,0.925309478380572,0.866643129157184,0,0,0,0,0
"daily_demand","unilasso_loo_true",46,0,0,0.23709396098632,0.177622462436561,0.769857041922043,0.806373435910963,0.792917689104446,0,0,0,0,0
"daily_demand","unilasso_loo_true",47,0,0,0.211089113555751,0.178468014208449,0.781574337248461,0.838549084384413,0.865382526086003,0,0,1.51529886698632e-05,0,0
"daily_demand","unilasso_loo_true",48,0,0,0.30785480903886,0.0367213190061503,0.984931455904841,0.970061267955128,0.789684657554323,0,0,1.53136899637395e-05,0,0
"daily_demand","unilasso_loo_true",49,0,0,0.133873213475646,0.116972398359537,0.688236760049516,0.938193108175622,0.887463454320314,0,0,1.09719081982078e-05,0,0
"daily_demand","unilasso_loo_true",50,0,0,0.177077667316704,0.058001591880488,0.882409540682081,0.987096904384783,0.920112147624112,0,0,0,0,0
"daily_demand","unilasso_loo_true",51,0,0,0.150179975771889,0.102646776264295,0.766567431345264,0.937968734078891,0.821845617040464,0,0,0,0,0
"daily_demand","unilasso_loo_true",52,0.0852725887909155,0,0.227018197850257,0.147730513160168,0.643887060388833,0.853909815383067,0.78140484309587,0,3.07502176323229e-05,0,0,0
"daily_demand","unilasso_loo_true",53,0,0,0.145734194252363,0.168316126527128,0.678362704623241,0.89833386234099,0.919540319284738,0,0,4.47553634771907e-05,0,0
"daily_demand","unilasso_loo_true",54,0,0,0.163730813922436,0.104278016930164,0.681818991302391,0.916104659595604,0.878006608026513,0,0,0,0,0
"daily_demand","unilasso_loo_true",55,0,0,0.102869938470014,0.0162052180804517,0.829510196274311,0.939721100697432,0.881015724340096,0,0,0,0,0
"daily_demand","unilasso_loo_true",56,0,0,0.351902654952009,0.347580915938005,0.518945540514538,0.684648654259279,0.700503889331805,-0.000847623605948891,0,6.88124099310537e-05,0,0
"daily_demand","unilasso_loo_true",57,0,0,0.18505011413528,0.16553114805247,0.880573412237131,0.88152680238617,0.855735965556711,0,-1.53778886781664e-05,0,3.88856513211727e-06,0
"daily_demand","unilasso_loo_true",58,0.207145303821383,-0.0239678720148144,0.148917890143202,0.0985974528999154,0.73580015745299,0.94204180605429,0.835084049896431,0,7.57416361142186e-06,7.53422177644401e-05,0,0
"daily_demand","unilasso_loo_true",59,0,0,0.235626489924634,0.242359890336475,0.462023451868296,1.00396925575557,0.900000891096817,-0.00622728131792128,0.000111479623352456,8.2086886735083e-05,0,-2.31810762471814e-05
"daily_demand","unilasso_loo_true",60,0,0,0.322310096535131,0.324821695876298,0.71920224480751,0.664965862903381,0.669160604230985,0,0,0,0,0
"daily_demand","unilasso_loo_true",61,0,0,0.200798428864632,0.180438366678735,0.750012117589126,0.880112403188706,0.860728487329342,-0.00124433459406,7.63070737247911e-05,2.50682298405513e-05,0,8.90597120789017e-06
"daily_demand","unilasso_loo_true",62,0,0,0.234016957326052,0.128497342611426,0.6813252268545,0.92729623288558,0.884705700831106,0,0,0,0,0
"daily_demand","unilasso_loo_true",63,0,0,0.179733585651663,0.113307537623738,0.759392535850732,0.950947147801287,0.989993925637493,0,0.000135380146955054,5.60215266157606e-05,0,2.41334132466965e-05
"daily_demand","unilasso_loo_true",64,0,0,0.200355916207576,0.18109723663639,0.748565189017761,0.836706287240362,0.817209160059247,0,4.04764795659139e-05,0,0,0
"daily_demand","unilasso_loo_true",65,0,0,0.205330447225818,0.162340756675793,0.745995785150471,0.852928164177646,0.847731750973535,0,0,9.46576612048962e-06,0,0
"daily_demand","unilasso_loo_true",66,0,0,0.222589200899549,0.161271904628338,0.709913871128816,0.835937890843792,0.786945938481059,0,0,0,0,0
"daily_demand","unilasso_loo_true",67,0,0,0.207538001846656,0.148793892345347,0.629329663839874,0.931294582433566,0.840784676010429,0,4.86247523760974e-05,2.93269639636016e-05,0,7.04229429387538e-05
"daily_demand","unilasso_loo_true",68,0,0,0.15415510364442,0.101006526731601,0.742526137265936,0.906892806196857,0.80916858576976,0,0,0,0,0
"daily_demand","unilasso_loo_true",69,0,0,0.199828765472294,0.0914487620465553,0.726026349234279,0.938915519772111,0.89120513230445,0,0,0,0,0
"daily_demand","unilasso_loo_true",70,0,0,0.0883352714336803,0.124363901402144,0.765978264905184,0.944848724161747,0.957162016685072,0,5.61832179651098e-05,5.25772268654815e-05,0,0
"daily_demand","unilasso_loo_true",71,0,0,0.192407499417129,0.127900392067899,0.760864812104788,0.882151742530828,0.828034232659165,0,0,0,0,0
"daily_demand","unilasso_loo_true",72,0,0,0.151270447632159,0.0637918942430418,0.819694223254726,0.933817242583406,0.863226620305435,0,0,0,0,0
"daily_demand","unilasso_loo_true",73,0,0,0.170548881399913,0.173682728431032,0.795111894341791,0.881368383518942,0.929303082839436,0,2.90039405860829e-05,4.03843770154413e-05,0,0
"daily_demand","unilasso_loo_true",74,0,0,0.346169867803939,0.274593095428219,0.636669364736013,0.769548400175628,0.670021369939473,0,0,0,0,0
"daily_demand","unilasso_loo_true",75,0.077575361721641,-0.779031381616326,0.155501044871395,0.129697526478437,0.70141770186505,0.932839920963673,0.842414940940331,0,0.000129209384855136,0.000111349362747296,0,0
"daily_demand","unilasso_loo_true",76,1.20101217156406,0,0.0919182221601036,0.156864277889037,0.498198601090104,0.935529017045772,0.897875100341803,0,0.000166144186719625,0.000147841364374294,0,5.67097734317427e-05
"daily_demand","unilasso_loo_true",77,0,0,0.224860684979549,0.169864537737796,0.701134610048108,0.84229694721865,0.815324700068853,0,0,0,0,0
"daily_demand","unilasso_loo_true",78,0,0,0.165419602617133,0.110528649580456,0.856192310807837,0.931931338290672,0.9245301703032,0,0,0,0,0
"daily_demand","unilasso_loo_true",79,0,0,0.156739761181936,0.161892135883852,0.800656385725317,0.886470986582423,0.841280296592394,0,0,0,0,0
"daily_demand","unilasso_loo_true",80,0,0,0.202929318118055,0.106306749009632,0.694871419309838,0.846661359871956,0.814985348557904,-0.00263644925343587,0,4.21079492315086e-05,0,0
"daily_demand","unilasso_loo_true",81,0,0,0.415715508279109,0.397262013959401,0.456054861185765,0.607053956819455,0.592044800982013,0,0,5.54881006900205e-05,0,0
"daily_demand","unilasso_loo_true",82,0,0,0.158727311693575,0.100575244260215,0.819311162646499,0.91402636962699,0.822508128405973,0,0,0,1.43022566917394e-05,0
"daily_demand","unilasso_loo_true",83,0,0,0.337097423598483,0.37386661517798,0.558097677664817,0.702531409380924,0.760082742177364,0,0,0,0,0
"daily_demand","unilasso_loo_true",84,0,0,0.209829193603171,0.119843920584501,0.756211652976893,0.844216251927357,0.806099015838613,0,0,0,0,0
"daily_demand","unilasso_loo_true",85,0,0,0.193049240175445,0.148443161695307,0.769297517763309,0.821870157995507,0.848760375902369,0,0,0,0,0
"daily_demand","unilasso_loo_true",86,0.629745188213393,0,0.104731220694406,0.0821268585129866,0.683192603639891,0.974358497339663,0.884727967549895,0,6.44477864020122e-05,5.56317512116045e-05,0,0.000104796336736073
"daily_demand","unilasso_loo_true",87,0,0,0.196430625881459,0.136820554860441,0.784385948415285,0.85279353925822,0.841212271677146,0,0,0,0,0
"daily_demand","unilasso_loo_true",88,0,0,0.34102478283743,0.214744587995015,0.71129006185168,0.765978671816838,0.766872463131106,0,0,0,0,0
"daily_demand","unilasso_loo_true",89,0,0,0.295379355183805,0.17906768914725,0.828530789365241,0.724358716702706,0.823328738198496,0,0,0,2.36117837628212e-05,0
"daily_demand","unilasso_loo_true",90,0,0,0.0583747984998484,0.000793650658211082,0.902680489303335,0.980547851994289,0.962590173968751,0,0,0,0,0
"daily_demand","unilasso_loo_true",91,0,0,0.17749738640226,0.100513865648051,0.904833639438405,0.960469488570782,0.842177863918359,0,-4.76393505718034e-06,0,0,0
"daily_demand","unilasso_loo_true",92,0,0,0.925136998393732,0.853899540966354,0,0.18358570410004,0.0736804683591504,0,0,0,0,0
"daily_demand","unilasso_loo_true",93,0,0,0.216194432040971,0.150117415008971,0.841660909387398,0.93469018963557,0.765768353700578,0,0,2.76630758317576e-05,0,0
"daily_demand","unilasso_loo_true",94,0,0,0.301533915280012,0.181805324964031,0.723586218395669,0.812398375150849,0.758188423283448,-0.00400561937464805,0,1.95174930401801e-05,0,0
"daily_demand","unilasso_loo_true",95,0,0,0.186404138908001,0.0675215316016061,0.934280483327153,0.911448840657219,0.949188405502974,0,0,0,0,0
"daily_demand","unilasso_loo_true",96,0.0349603596718789,-0.674452984415102,0.105829949915122,0.057811748710196,0.903455789583176,0.963948096573075,0.912229454824898,-0.00344418260182528,1.14128087043899e-05,0,0,3.39800680119994e-05
"daily_demand","unilasso_loo_true",97,0,0,0.191530694083534,0.170524742474537,0.725822465304673,0.874145608136641,0.812692652999494,0,0,0,0,0
"daily_demand","unilasso_loo_true",98,0,0,0.180842407384015,0.0933021638312365,0.735858882042785,0.908507029523532,0.825837687380835,0,0,0,4.18061615463739e-05,0
"daily_demand","unilasso_loo_true",99,0,0,0.289519131479251,0.281537401809396,0.647395743542879,0.800712353207044,0.777378365129373,0,0,3.53681127020257e-05,0,0
"daily_demand","unilasso_loo_true",100,0,0,0.192854376106952,0.218194206018951,0.793285458829329,0.888339644675153,0.83618389703023,0,0,0,0,0
"daily_demand","unilasso_loo_false",1,0,0,0.0790554958762996,0.0601588916044989,0.806073024869292,0.951276029669064,0.885339509659324,0,0,0,0,0
"daily_demand","unilasso_loo_false",2,0,0,0.160409582964084,0.13266686008947,0.647069391078,0.863258702385108,0.821205141402224,0,0,0,6.0681174115084e-06,0
"daily_demand","unilasso_loo_false",3,0,0,0.048514615182442,0,0.890946483406492,0.97242486733737,0.913716715971085,0,0,0,0,0
"daily_demand","unilasso_loo_false",4,0,0,0.0979931820248015,0.143255405275836,0.721569187780701,0.955019472032411,0.829455355585638,0,0,0,0,0
"daily_demand","unilasso_loo_false",5,0,0,0.340075479436428,0.270321664622898,0.683050944799452,0.6735076602315,0.640412260942198,0,0,0,0,0
"daily_demand","unilasso_loo_false",6,0,0,0.241219739772263,0.225761662948449,0.664488909381808,0.806466406914535,0.717580140234789,0,0,0,0,0
"daily_demand","unilasso_loo_false",7,0,0,0.0289964568356921,0.00175494289439416,0.909208207711741,0.973034874343508,0.952590533551046,0,0,0,0,0
"daily_demand","unilasso_loo_false",8,0,0,0.220362982743522,0.146488155429665,0.74151260198339,0.806952462492851,0.803755086723324,0,0,0,0,0
"daily_demand","unilasso_loo_false",9,0,0,0.471483763885056,0.496444654212818,0.558806027212558,0.521666949243744,0.482990158374029,0,0,0,0,0
"daily_demand","unilasso_loo_false",10,0,0,0.11978315701445,0.101132496149382,0.772751580244688,0.898178480091371,0.858954690802899,0,0,0,0,0
"daily_demand","unilasso_loo_false",11,0,0,0.0525166142426336,0,0.864442957336936,0.96597874145824,0.920416520878927,0,0,0,0,0
"daily_demand","unilasso_loo_false",12,0,0,0.174345923656969,0.209065473667762,0.702403404945554,0.837222505678471,0.781017943418187,0,0,0,0,0
"daily_demand","unilasso_loo_false",13,0,0,0.188192094883745,0.108263230476829,0.751514214080338,0.840701757467401,0.821128066563658,0,0,0,0,0
"daily_demand","unilasso_loo_false",14,0,0,0.089961416594021,0.116560238070811,0.763961120980848,0.955214490107876,0.842900114455015,0,0,0,0,0
"daily_demand","unilasso_loo_false",15,0,0,0.0706675613149622,0.0987118497275107,0.818624225087267,0.958297768326868,0.867974141339197,0,0,0,0,0
"daily_demand","unilasso_loo_false",16,0,0,0.0837001355246469,0.0781077948636286,0.763835439644468,0.963875425303867,0.852330611108285,0,0,0,0,0
"daily_demand","unilasso_loo_false",17,0,0,0.362718885169524,0.336327155145352,0.614416897118341,0.626154308491118,0.628778435895129,0,0,0,0,0
"daily_demand","unilasso_loo_false",18,0,0,0.20078079147308,0.162764149116574,0.741262175206602,0.838837214088772,0.792566679992976,0,0,0,0,0
"daily_demand","unilasso_loo_false",19,0,0,0.417661274552211,0.36452566564936,0.561232556332206,0.555393422344562,0.606450413000394,0,0,0,0,0
"daily_demand","unilasso_loo_false",20,0,0,0.184411029343664,0.106458426135268,0.763436990398129,0.83709776175265,0.824988018120501,0,0,0,0,0
"daily_demand","unilasso_loo_false",21,0,0,0.0813186584294987,0.0930355244101128,0.679306579080276,0.95642709736365,0.877669802720362,0,0,0,0,0
"daily_demand","unilasso_loo_false",22,0,0,0.253934083335219,0.245682469156662,0.656946490257938,0.782611761185278,0.713798944943394,0,0,0,0,0
"daily_demand","unilasso_loo_false",23,0,0,0.133304971287676,0.0890927429094125,0.82475795184576,0.880511325058867,0.865559651702254,0,0,0,0,0
"daily_demand","unilasso_loo_false",24,0,0,0.0663680473927632,0.0729389533968379,0.792827027781612,0.964087442638222,0.876535327804738,0,0,0,0,0
"daily_demand","unilasso_loo_false",25,0,0,0.0868938647618075,0.0339206805544634,0.781740365229641,0.956241490377241,0.901826507539284,0,0,0,0,0
"daily_demand","unilasso_loo_false",26,0,0,0.0623294212814301,0.027201499326217,0.816522425795272,0.961177148284185,0.928229926326365,0,0,0,0,0
"daily_demand","unilasso_loo_false",27,0,0,0.509582960307758,0.495826437492113,0.552644462965501,0.465799819186244,0.48148029269516,0,0,0,0,0
"daily_demand","unilasso_loo_false",28,0,0,0.0782727451553178,0,0.753987196062799,0.94658124178668,0.934459022408807,0,0,0,0,0
"daily_demand","unilasso_loo_false",29,0,0,0.249295218663759,0.186551256977968,0.673205978054432,0.782699763236411,0.748561461922498,0,0,0,0,0
"daily_demand","unilasso_loo_false",30,0,0,0.0892889487647785,0.0958546240000882,0.790965568775072,0.952772121429926,0.856874919178939,0,0,0,0,0
"daily_demand","unilasso_loo_false",31,0,0,0.0501927420878938,0.0314566986382648,0.825071323367182,0.966305439209943,0.930570916650575,0,0,0,0,0
"daily_demand","unilasso_loo_false",32,0,0,0.0717836851301286,0.0671219818747696,0.836181852913491,0.958518214737145,0.877072463844436,0,0,0,0,0
"daily_demand","unilasso_loo_false",33,0,0,0.259941963685932,0.21482839007612,0.681712543459534,0.771411863196269,0.726412004907301,0,0,0,0,0
"daily_demand","unilasso_loo_false",34,0,0,0.0857190085023989,0.108297494918266,0.786340638755416,0.946773738101737,0.869859896888358,0,0,0,0,0
"daily_demand","unilasso_loo_false",35,0,0,0.235456973817371,0.241276365049213,0.692814258251203,0.803438508210124,0.726111353869324,0,0,0,0,0
"daily_demand","unilasso_loo_false",36,0,0,0.381916570478805,0.34670684724176,0.615460520583079,0.611182066522357,0.597495745001508,0,0,1.63515554557953e-05,0,0
"daily_demand","unilasso_loo_false",37,0,0,0.226518753055407,0.201047826626826,0.765868028237862,0.774981881667276,0.761779052610992,0,0,0,0,0
"daily_demand","unilasso_loo_false",38,0,0,0.084595239686563,0.114235429204618,0.775225473864515,0.952214344408962,0.843971650174533,0,0,1.21816286373224e-05,0,0
"daily_demand","unilasso_loo_false",39,0,0,0.377361598132605,0.410037006643629,0.652704221677629,0.614747902832271,0.571720028186345,0,0,6.74868858094034e-06,0,0
"daily_demand","unilasso_loo_false",40,0,0,0.212632700722371,0.151433279140436,0.741121226802153,0.808084327163934,0.79550681335096,0,0,0,0,0
"daily_demand","unilasso_loo_false",41,0,0,0.0601452098987725,0.0306311994693811,0.838766855952808,0.963621849230491,0.914271617042451,0,0,0,0,0
"daily_demand","unilasso_loo_false",42,0,0,0.084571624062236,0.0917453825859276,0.800239784830164,0.95168884156598,0.869918399672638,0,0,0,0,0
"daily_demand","unilasso_loo_false",43,0,0,0.243985124044507,0.178830587929385,0.683075189411098,0.793005832948217,0.741325034297167,0,0,0,0,0
"daily_demand","unilasso_loo_false",44,0,0,0.477027272884984,0.471821121326189,0.518902104162246,0.514219373101605,0.499106030018787,0,0,0,0,0
"daily_demand","unilasso_loo_false",45,0,0,0.167334199570907,0.117855446531719,0.769048884167754,0.866077935997366,0.818193218777597,0,0,0,0,0
"daily_demand","unilasso_loo_false",46,0,0,0.228047942579819,0.187337317018123,0.752261223630836,0.811631410688997,0.763642597805311,0,0,0,0,0
"daily_demand","unilasso_loo_false",47,0,0,0.349595137638898,0.332786829731246,0.620346951874451,0.656847083962053,0.6228141511661,0,0,2.25709306996122e-05,0,0
"daily_demand","unilasso_loo_false",48,0,0,0.0465969279206318,0.0192478346339057,0.88686079102057,0.972520511635044,0.892047752320886,0,0,0,0,0
"daily_demand","unilasso_loo_false",49,0,0,0.0848054859844508,0.0928286645933263,0.750818083014429,0.958499616629351,0.8495099016594,0,0,0,0,0
"daily_demand","unilasso_loo_false",50,0,0,0.0452776376452457,0.0135570459365355,0.86859726831426,0.973939617957173,0.908683354524515,0,0,0,0,0
"daily_demand","unilasso_loo_false",51,0,0,0.0866577369775594,0.0549602853819052,0.788938597354686,0.955102521328709,0.885900024003558,0,0,0,0,0
"daily_demand","unilasso_loo_false",52,0,0,0.269840812296097,0.250671550665968,0.61932042233117,0.781838076650619,0.687037492084308,0,0,0,0,0
"daily_demand","unilasso_loo_false",53,0,0,0.419060278915221,0.443728063326009,0.603858435890137,0.569605804170235,0.536211365347903,0,0,0,0,0
"daily_demand","unilasso_loo_false",54,0,0,0.0399074882863654,0,0.857782785765027,0.968509801501206,0.956096405560964,0,0,0,0,0
"daily_demand","unilasso_loo_false",55,0,0,0.236014017809785,0.16299841100978,0.685581372760117,0.809128986405424,0.772917462875151,0,0,0,0,0
"daily_demand","unilasso_loo_false",56,0,0,0.369821994103372,0.400964848082765,0.585162091248554,0.637206216328789,0.583114564407201,0,0,6.42361813756163e-06,0,0
"daily_demand","unilasso_loo_false",57,0,0,0.0397923795199226,0.00178566081487115,0.891947735604416,0.973046561158204,0.94440954506705,0,0,0,0,0
"daily_demand","unilasso_loo_false",58,0,0,0.063954272307736,0.109837958813768,0.704176610722384,0.962885771893895,0.886126474309671,0,0,0,0,0
"daily_demand","unilasso_loo_false",59,0,0,0.0773949849575003,0.0918634357788196,0.768760933967181,0.960638971660319,0.865182829758225,0,0,0,0,0
"daily_demand","unilasso_loo_false",60,0,0,0.492826153999771,0.503965359303169,0.597196900398351,0.470258178548015,0.494376064878965,0,0,0,0,0
"daily_demand","unilasso_loo_false",61,0,0,0.35228910247029,0.313520819589174,0.645141896826093,0.650676000969754,0.641298818133361,0,0,0,0,0
"daily_demand","unilasso_loo_false",62,0,0,0.0611250920465198,0.068125536225056,0.767185766010944,0.965293712567699,0.900332673491709,0,0,0,0,0
"daily_demand","unilasso_loo_false",63,0,0,0.065501247246391,0.0504913685838397,0.837870736078895,0.959631117340078,0.896584705013807,0,0,0,0,0
"daily_demand","unilasso_loo_false",64,0,0,0.230470131485922,0.20059860277963,0.709399204858232,0.822436851840332,0.742470899778251,0,0,0,0,0
"daily_demand","unilasso_loo_false",65,0,0,0.139421167027841,0.0917635832089135,0.747728634204728,0.875302350430543,0.84904003169729,0,0,0,0,0
"daily_demand","unilasso_loo_false",66,0,0,0.211039718695979,0.171699901037019,0.730883337461686,0.819114480626798,0.782763931409944,0,0,0,0,0
"daily_demand","unilasso_loo_false",67,0,0,0.0773300629476213,0.172258118448574,0.740166701604343,0.954938653601895,0.8449592796448,0,0,0,0,0
"daily_demand","unilasso_loo_false",68,0,0,0.219064491367519,0.156293225914463,0.699902040719209,0.821629793947046,0.783255557515886,0,0,0,0,0
"daily_demand","unilasso_loo_false",69,0,0,0.0535268850930965,0.0207071974654411,0.869486543441326,0.967994212411272,0.92858485686176,0,0,0,0,0
"daily_demand","unilasso_loo_false",70,0,0,0.346696118074708,0.31861028260855,0.638523083580408,0.654943365052025,0.633788449745341,0,0,0,0,0
"daily_demand","unilasso_loo_false",71,0,0,0.242756078008232,0.228749406134799,0.656273592636431,0.797854269875319,0.740269222618129,0,0,0,0,0
"daily_demand","unilasso_loo_false",72,0,0,0.181395087594241,0.160924999130935,0.708842540495708,0.858340280252743,0.787003559945722,0,0,0,0,0
"daily_demand","unilasso_loo_false",73,0,0,0.0616899154105386,0.0522415024129757,0.858735776376017,0.960669854338634,0.913038408833454,0,0,0,0,0
"daily_demand","unilasso_loo_false",74,0,0,0.26349835147884,0.242072755251148,0.717007291025294,0.744098300614808,0.707403629714364,0,0,0,0,0
"daily_demand","unilasso_loo_false",75,0,0,0.061738754745179,0.0531034522512033,0.803633522932997,0.953799056532849,0.918308376441124,0,0,0,0,0
"daily_demand","unilasso_loo_false",76,0,0,0.112526785036882,0.118437475376344,0.676072417813668,0.949071205171381,0.829894497619501,0,0,0,0,0
"daily_demand","unilasso_loo_false",77,0,0,0.188501473209898,0.174190137737588,0.713033175114825,0.845406843753953,0.769087675839405,0,0,0,0,0
"daily_demand","unilasso_loo_false",78,0,0,0.0799406815131881,0.0878232510505541,0.787127500128237,0.956319904058721,0.874659274255217,0,0,0,0,0
"daily_demand","unilasso_loo_false",79,0,0,0.319495404813381,0.354513113443999,0.678902285921227,0.681762217952888,0.623688673694308,0,0,0,0,0
"daily_demand","unilasso_loo_false",80,0,0,0.336560827676428,0.327454675794226,0.648981202875391,0.659093413029573,0.6500110931408,0,0,0,0,0
"daily_demand","unilasso_loo_false",81,0,0,0.479290791315521,0.473841462331026,0.490798678363885,0.54234232267567,0.483689141346469,0,0,0,0,0
"daily_demand","unilasso_loo_false",82,0,0,0.0900405884363523,0.0936274028637693,0.801299705415694,0.957554277750406,0.857785754358421,0,0,0,0,0
"daily_demand","unilasso_loo_false",83,0,0,0.274079465406279,0.301579384074481,0.684472859962905,0.72402652566904,0.694346036334609,0,0,0,0,0
"daily_demand","unilasso_loo_false",84,0,0,0.2418594254465,0.183280652556193,0.732103223182775,0.781789424701225,0.761097030465111,0,0,0,0,0
"daily_demand","unilasso_loo_false",85,0,0,0.25314760607916,0.216767508712032,0.71313102397346,0.734421341318588,0.756511131774929,0,0,0,0,0
"daily_demand","unilasso_loo_false",86,0,0,0.100589051564983,0.0918346593187394,0.702638796942361,0.957350824902307,0.846488531357788,0,0,0,0,0
"daily_demand","unilasso_loo_false",87,0,0,0.228129792283769,0.166716482161682,0.747207670542417,0.808159379494258,0.77923291945153,0,0,0,0,0
"daily_demand","unilasso_loo_false",88,0,0,0.14924900123382,0.132998573482146,0.661593813217038,0.883742871309574,0.814984405986138,0,0,0,0,0
"daily_demand","unilasso_loo_false",89,0,0,0.235069714094371,0.207360656731263,0.778821927105153,0.757132223184234,0.752953870629181,0,0,0,0,0
"daily_demand","unilasso_loo_false",90,0,0,0.0968975711044361,0.0337031042493269,0.841804106144479,0.906377772504711,0.919922819417572,0,0,0,0,0
"daily_demand","unilasso_loo_false",91,0,0,0.0573817102806613,0.0292550423077567,0.877833733892211,0.963088764363572,0.897493742765576,0,0,0,0,0
"daily_demand","unilasso_loo_false",92,0,0,0.311805930506162,0.351202962798593,0.615607538838692,0.699545507895557,0.646363631442182,0,0,0,0,0
"daily_demand","unilasso_loo_false",93,0,0,0.0400291396963415,0.00152239948920466,0.907079853333338,0.973963118951199,0.920309090171146,0,0,0,0,0
"daily_demand","unilasso_loo_false",94,0,0,0.191758971983174,0.206054582909089,0.656088505341847,0.830704508669513,0.778112111725652,0,0,0,0,0
"daily_demand","unilasso_loo_false",95,0,0,0.0644442495485786,0.0681819028136007,0.862777611422022,0.962115315434459,0.891676703869531,0,0,0,0,0
"daily_demand","unilasso_loo_false",96,0,0,0.217240166619787,0.157634722257301,0.737286368300396,0.809639751669353,0.789527595894132,0,0,0,0,0
"daily_demand","unilasso_loo_false",97,0,0,0.219406671178441,0.215836197491558,0.719749483969022,0.810346249394963,0.751007960513569,0,0,0,0,0
"daily_demand","unilasso_loo_false",98,0,0,0.0590627072327,0.0257654025291584,0.855228284613306,0.966577520986141,0.910120920250491,0,0,0,0,0
"daily_demand","unilasso_loo_false",99,0,0,0.32581702677934,0.360442149912528,0.613491543576226,0.668065264139356,0.633001106594691,0,0,1.23965012124057e-05,0,0
