"dataset","method","split_id","lread","lwrite","scall","sread","swrite","fork","exec","rchar","wchar","pgout","ppgout","pgfree","pgscan","atch","pgin","ppgin","pflt","vflt","runqsz","freemem","freeswap"
"computer","lasso_cv",11,-0.0179857121967972,0.00216527896089471,-0.000144179355951748,-0.000681066579246319,-2.55546973298681e-05,-1.38876240803302,-0.0692744102988001,-4.18467242687949e-06,-9.73242764621561e-06,-0.303021717010621,0.066629548350182,-0.0371493566351252,0,0.21874772058675,0,0.00495124322132511,-0.0339287385613742,0.0114468737372999,-0.0609497323495488,-0.000832390544019436,1.99618298221847e-05
"computer","lasso_cv",12,-0.0160708975261946,0.00521734294606766,-9.03170276056165e-05,-0.00269563732690996,0,-1.58614260045755,-0.026346189763683,-4.26434502636108e-06,-6.80196667280411e-06,-0.286978860643048,0.119135522782117,-0.0785162862077622,0.00791693319282188,0.187479255635275,0.0144780990359216,-0.0131070652264215,-0.0287856533029399,0.0118287741948569,-0.0696725638968696,-0.000861932959077527,2.07795838217824e-05
"computer","lasso_cv",13,-0.01742620784122,0.00570500246967043,-0.000209273597592999,0,-0.00227301219340088,-1.55758817267564,-0.0299899292947234,-3.78810225150213e-06,-6.00445433922769e-06,-0.273936088180894,0.119298199527984,-0.0860290975450786,0.00752444768225891,0.133437554267175,0.0207748211604723,0.0078087061449403,-0.0284558016088522,0.0113617500494681,-0.0582794601455236,-0.000966167373774678,2.19870365251035e-05
"computer","lasso_cv",14,-0.0187435334140069,0.0106163396336301,-0.000129820776771729,-0.00203713008448061,-0.000500383950770201,-1.88099922249957,-0.0676090493321369,-4.46898712458119e-06,-6.51484152636576e-06,-0.320562949558764,0.158786256168625,-0.110104868672244,0.0137246942869999,0.12291256824579,0.0480215225297465,-0.0155140451469137,-0.0250183995484208,0.0152787079654257,-0.0722395631924205,-0.000803422294259905,2.03634331900525e-05
"computer","lasso_cv",15,-0.0202974364365086,0.00554569769509681,-3.92057857068388e-05,-0.000854287908763631,-0.000334354912475431,-1.2508245168903,-0.0929750211190049,-5.54343566962348e-06,-8.39591321028557e-06,-0.449255577325412,0.230442324097637,-0.107641384446671,0.000880349692241484,0.165420869240956,0.0561671059297333,-0.00265389406134528,-0.0233546534594303,0.00597612315323391,-0.0564678116798941,-0.00101249909542372,2.2111872383021e-05
"computer","lasso_cv",16,-0.0168950536896395,0.00637596132803573,-0.000196335223682063,0,-0.00177760867337312,-1.57288364687171,-0.0580467634941178,-4.94326345889838e-06,-6.18314393219496e-06,-0.26592475178664,0.0845807982741861,-0.0627088369333185,0.00662908480006018,0.0928614703764164,0.0041545225721949,0,-0.033089229724529,0.0143181365004443,-0.0619890663200919,-0.000830702207027921,2.02920973316219e-05
"computer","lasso_cv",17,-0.0165295214246971,0.00137548101054424,-5.26059143141869e-05,-0.00113116607307419,-0.002633202186047,-1.27063128484542,-0.0762617757658254,-4.14665086976243e-06,-4.11824677485542e-06,-0.344203079733426,0.107676286500442,-0.063049243813428,0,0.13901595465252,0.0256260609512044,0,-0.029108184654803,0.00777179295759006,-0.0661704687505079,-0.000833397256685733,1.98217505258095e-05
"computer","lasso_cv",18,-0.018000078831759,0.00565564569427191,5.17374071693967e-05,-0.000738760712328093,-0.00200159683005109,-1.35995118490835,-0.0864633665303771,-4.56415766436305e-06,-7.81577114433318e-06,-0.306126954376136,0.154943364966329,-0.101913746977699,0.00861580333727545,0.00149695712486042,0.0341256152597777,0,-0.0318112174471732,0.011921637853065,-0.0638406700424793,-0.000949723384561175,2.21314605582486e-05
"computer","lasso_cv",19,-0.0182569263952747,0.00850318073065259,-0.000197017131182387,-0.00214739799081509,-0.00119928462747782,-1.23178690619845,-0.0959919445165792,-2.97685933619166e-06,-5.35020459317233e-06,-0.371471425501316,0.119176723485353,-0.0724077799137147,0.0110781860883061,0.0741612393219959,-2.05597988862239e-05,0.00157964742887555,-0.0294598614487597,0.00875769701839691,-0.0713395407355433,-0.00074046962289865,1.85797273672036e-05
"computer","lasso_cv",20,-0.0214311980849767,0.0100056463129459,-3.62543726516336e-05,0,-0.00200355514832202,-1.71721701465388,-0.0300470091984999,-4.015307490596e-06,-6.31179381590323e-06,-0.351404441083944,0.198325916089161,-0.126534401890141,0.0129500166129004,-0.0658384776645929,0.0744374592488821,-0.0211422828449925,-0.0250233339428015,0.0114190147820867,-0.0565492422626463,-0.00100945496608942,2.26745744219456e-05
"computer","lasso_cv",21,-0.0182250544861861,0.0130384998205026,-0.000432362635400463,0.00125797408254818,-0.00191073073390586,-1.3635042611605,-0.0501726136055147,-4.68685487675639e-06,-4.16044045493026e-06,-0.380550594744443,0.154764781036313,-0.0812094857061536,0,0.190872137427069,0.0153782652090826,0.0109822770353524,-0.0305030918948509,0.00968719254841747,-0.0705392674839005,-0.000855336352904154,1.98250487895173e-05
"computer","lasso_cv",22,-0.0173527963002666,0.0131872980191592,-0.000211878348509705,0.000399735374063944,-0.0028910395979898,-1.78013498989174,-0.0374363524116694,-4.62369640910164e-06,-5.02666152049637e-06,-0.485318179576737,0.173501984615022,-0.0820637691714349,0.00428481275316804,0.178012656482547,0.000175472287340909,0,-0.0307658210682281,0.0152805391995257,-0.0594504141487863,-0.000897971212646116,2.08060967376438e-05
"computer","lasso_cv",23,-0.0179466564708785,0.0077802104687167,-0.000144662806834579,-0.00192449293853475,-0.00108158048316835,-1.61018753738719,-0.0732073787106217,-3.14161878156482e-06,-6.9658907888379e-06,-0.266813324317972,0.102359143324922,-0.0686683366349009,0.00450657770304814,0.12361703064994,0.0211580370372129,-0.00360204123979697,-0.033037088116607,0.0157696115219991,-0.0612966117648541,-0.000827234555982471,2.0911322857532e-05
"computer","lasso_cv",24,-0.0215724340758048,0.015033105078947,-4.10334989391209e-05,0,-0.00216608099591446,-1.61932169800966,-0.0748350166605342,-3.8996707215215e-06,-6.91116647135271e-06,-0.330672038223849,0.182140795152374,-0.117058182544527,0.0136959253110261,0.0425696178074476,0.105068182823786,-0.0677248610191716,-0.0349141979148804,0.0173583565859604,-0.0587302791619464,-0.000932628054008972,2.23599085663026e-05
"computer","lasso_cv",25,-0.0235014422518361,0.0125154019009192,0.000144628922255087,-0.00191138372066181,-0.00287025879724306,-1.89363334792638,-0.0314856586286369,-3.4925227651192e-06,-7.27984167686446e-06,-0.428096359353518,0.212342114919861,-0.108657914594674,0.0101541010742449,0.197949359345339,0.00392266364908701,-0.00521584980390717,-0.0270608173253613,0.0161927973520113,-0.059877571456951,-0.000979101767558389,2.27782464640966e-05
"computer","lasso_cv",26,-0.0169085683553047,0.00163479595962072,-9.79402827807435e-05,0.00100016661820282,-0.00245414489311659,-1.44400479345944,-0.0537436594727136,-4.25089874268402e-06,-7.84470188524908e-06,-0.374040009320259,0.16734666081194,-0.0849137437051674,0.00364466489496183,0.166787678373804,0.00661738321722114,-0.0161959362865251,-0.0328737249977451,0.0131222615303295,-0.0627618867104051,-0.000823540900378903,2.05738060035255e-05
"computer","lasso_cv",27,-0.0172426586167718,0.00691889915605913,-0.000103838195640939,0.00134851166878185,-0.00362444492322856,-1.61189116241102,-0.062274918665709,-4.27299376597109e-06,-6.06187797614749e-06,-0.308544688846192,0.129335777583196,-0.0970148064774984,0.0125477533050188,0.0849275840655548,0.0491594049834289,-0.0223380635489533,-0.0306436075590797,0.0142525244986191,-0.0572126409940972,-0.00104113317055779,2.30803077004845e-05
"computer","lasso_cv",28,-0.0159621492559793,0.0049227984843875,-0.000311542347613906,0,-0.0017145626324679,-1.82278154814359,-0.0346059554175999,-3.8597296621554e-06,-5.18722682432862e-06,-0.294547493495384,0.0772091283240191,-0.0508478360525799,0,0.0884333033868739,0.0158673400558923,0.00811792078806759,-0.0308555047121067,0.0160348456488792,-0.0637885650972341,-0.000951815532760663,2.17058736837653e-05
"computer","lasso_cv",29,-0.0192894099142447,0.011948933959112,-0.000305774812225285,0,-0.000955136834005572,-1.83792146994262,-0.01528223866626,-3.97595773822607e-06,-6.16279800322456e-06,-0.327503635897921,0.130915895789211,-0.0889405462580581,0.01042557523745,0.112683055440798,0.0466459304212629,-0.0162721472925042,-0.0289513743343253,0.0147581724861091,-0.0551981216513969,-0.00102850838125675,2.28114609876767e-05
"computer","lasso_cv",30,-0.0205525037787458,0.00751149385603895,4.63485753055289e-05,6.85457843363356e-05,-0.00382157677114449,-1.2326459347068,-0.134789153223676,-4.18574557861947e-06,-7.49153936215057e-06,-0.344116219689815,0.188334019104173,-0.117461335451308,0.0122905326304764,0.0342192547373124,0.0691165216788281,-0.0292001752861215,-0.0278808510440246,0.00878221850587797,-0.0731231942410757,-0.000954646616322089,2.16208098396226e-05
"computer","lasso_cv",31,-0.0176854315113949,0.00686179355560776,-0.000151289146205801,0.000617240153166257,-0.00337267549073944,-1.59392942811287,-0.0370556435300402,-4.61881560410574e-06,-3.88218351471344e-06,-0.317422510677682,0.0918542360423707,-0.0578591363243894,0.00372023111936711,0.0283732029779922,0.0376059249820882,0,-0.0232619094244958,0.00857702901938319,-0.0581544616962094,-0.000915903454753085,2.13957930354597e-05
"computer","lasso_cv",32,-0.0172454339694598,0.00703312447428141,-0.000208507236644881,0.00017393623055946,-0.00222592236796277,-1.5266980125749,-0.062182323672663,-4.47888223347105e-06,-6.2614002602436e-06,-0.452786797364587,0.213216021465528,-0.112611451268763,0.0170106770291189,0.132830474151241,0.0217512598517812,-0.0333716143153871,-0.0342039065979069,0.0146410672310088,-0.0611921252001338,-0.00091463048140235,2.07392124264849e-05
"computer","lasso_cv",33,-0.0177332403913453,0.00845549788244607,-2.36277877433899e-05,-0.000180465862068848,-0.00294131540310073,-1.60345546546836,-0.0374037783820911,-3.15945544078749e-06,-6.31791831233522e-06,-0.417827697700602,0.174441997359388,-0.0978845816945794,0.0108613533664906,0.133394172061681,0.0329220510796457,-0.0275701282961851,-0.0292970598462744,0.010592378381592,-0.0650324294784048,-0.000920568923852622,2.10031968875396e-05
"computer","lasso_cv",34,-0.0184495519972671,0.0106375622907732,-0.000118623894334553,0.00109692890403891,-0.00210419283864112,-1.22219067090704,-0.0915760080527449,-5.16243772843153e-06,-7.51204303456341e-06,-0.443098004382353,0.168257423818779,-0.0667052500064475,0.0014671289993058,0.24465719047437,0.0524576785280749,-0.0385435304999985,-0.030680980079406,0.00871444926926123,-0.0619836962414171,-0.000824271180369216,2.00750387983893e-05
"computer","lasso_cv",35,-0.0169359868982735,0.00465103717020385,-0.000126418768998468,0.000795114139191955,-0.00195727262866061,-1.36959496145952,-0.0623080004873722,-4.80964413063012e-06,-7.21609805985973e-06,-0.429877892841845,0.166689593568732,-0.0870973847990192,0.00262507632556886,0.152511447713467,0.0125440429632707,0.00595992044395824,-0.0258842306261758,0.00730147443715691,-0.0582414414250004,-0.000918751666449369,2.10069229542371e-05
"computer","lasso_cv",36,-0.0171930837112183,0.00522234996153818,4.46849981884923e-06,-0.000514803388359175,-0.00103843317484505,-1.70631204538926,-0.0225229266258827,-4.51055218700493e-06,-4.7549833504484e-06,-0.350175202670798,0.110304544443052,-0.0682276282802257,0.00529098738407057,0.0252088127559338,0.0158483769110126,0,-0.0317019119640751,0.0144850487053592,-0.0608861272512079,-0.00094820855410377,2.28379998208523e-05
"computer","lasso_cv",37,-0.019036479055006,0.00880953056797128,5.43139877424271e-05,0,-0.00341299016237458,-1.34988124559519,-0.101149052779018,-5.29461771618093e-06,-6.73476352143477e-06,-0.381065575494533,0.160804469677007,-0.0889378885253948,0.0046264031138218,0.0540915975076306,0.0346306740301297,0.00611249487098383,-0.0283861881886698,0.0100665540309326,-0.0645671150035998,-0.000939353243064767,2.19490806741296e-05
"computer","lasso_cv",38,-0.0142650961687151,-0.00306781436251579,-4.51806100424196e-05,0,-0.00267634271966903,-1.58910611436149,-0.0789331312499323,-5.46180895814454e-06,-4.88204625707697e-06,-0.304624458945427,0.0998185846327012,-0.0579598210537051,3.93274187197504e-05,0.160825818256416,0,0.0176774789351992,-0.0315835807294396,0.014725754628477,-0.070197116690861,-0.000822449831343797,2.04612549710202e-05
"computer","lasso_cv",39,-0.0162149455134939,0.00169578753771898,-0.000240588115126825,0.00373562830686704,-0.00900313230570338,-0.945578784083521,-0.146566513523021,-4.12597212644908e-06,-2.73178015282457e-06,-0.462633514458886,0.170970630806401,-0.0824210707724022,0.00613758895067441,0.426399909237777,0.0550145675692345,-0.0472345768842022,-0.0327409656453635,0.00865831727911368,-0.0811282616218951,-0.000794718380495081,1.90040490720417e-05
"computer","lasso_cv",40,-0.0184581496861618,0.00944856563627615,-0.000295395172692446,0.0019835917667263,-0.00373540554455315,-1.14450111524489,-0.104731397091161,-4.60321463493113e-06,-6.93205592784395e-06,-0.467315194694039,0.191707147378207,-0.0786417493860897,0.000977301978453878,0.18103282707059,0.0260700932665536,-0.00666363003294071,-0.0275483467259485,0.00678273356572188,-0.0662040957296234,-0.000908454401735468,2.05311606991296e-05
"computer","lasso_cv",41,-0.0170734411691191,0.00277234341526589,-0.000241434051884586,0,-0.00189801306555638,-1.52062244651551,-0.0851687110778997,-3.1122609474796e-06,-7.44723065238097e-06,-0.272235421385796,0.155028486627833,-0.0980144949392159,0.0102091171159259,0.081490227208547,0.0456313421822604,-0.0287826448398762,-0.0235892862312893,0.00896947340455065,-0.0628239937337238,-0.000818398264071373,1.99023609386924e-05
"computer","lasso_cv",42,-0.0178702685078587,0,-0.000140267444217813,-0.000885494637938483,-0.000629248297621003,-1.17923349027342,-0.120315344301306,-4.43718803207422e-06,-6.52948404632763e-06,-0.244807436295786,0.143421822632483,-0.0915198019895416,0.00592272638569608,0.152505103559059,0.0180248014884562,0,-0.028626093819579,0.00819027730080325,-0.057176927843083,-0.000922622201626679,2.17755605509057e-05
"computer","lasso_cv",43,-0.0181071651035368,0.00362950351470242,-0.000312463618302379,-0.00015647066765572,-0.00189229178122702,-1.58569401718734,-0.0881486361729827,-4.1882294109559e-06,-4.67993408554253e-06,-0.375365551155657,0.182385084176345,-0.123222860909742,0.0159426429988638,0.16974865331511,0.0198207489362699,0,-0.0356339710220094,0.0184525715863071,-0.0559204182131797,-0.000933575691004852,2.1638870675762e-05
"computer","lasso_cv",44,-0.0170676028710507,0.00439083952509966,-0.000413122435429893,0.00243273398202105,-0.00450279157171103,-1.21627963123267,-0.133899851195388,-4.62791146314181e-06,-4.95026609830308e-06,-0.344801356727505,0.157639599821386,-0.084361926302458,0.00459849155378118,0.0356301598145467,0.0318750965977738,-0.0201214145925956,-0.0268617465184928,0.00726078229112631,-0.0862449042344303,-0.000770715393772662,1.76418121900118e-05
"computer","lasso_cv",45,-0.0169591577932827,0.00417812109477887,1.67263259727385e-05,0,-0.00177174217363777,-1.37025144527678,-0.0825325296845695,-3.91602527392128e-06,-6.63172053015328e-06,-0.483387537548869,0.172657983063849,-0.0673481545188445,0.00329271957686934,0.256044061043127,0.0118580450716131,-0.00959444779662209,-0.0259807737864995,0.00753965759592963,-0.0644435109187683,-0.000899257972210057,2.14229330833905e-05
"computer","lasso_cv",46,-0.0206137106597408,0.0133084027453478,-0.000104581178504142,0.000295103562109232,-0.00212119639856182,-1.65718006192717,-0.0508577160279429,-5.04767859093972e-06,-7.16849241186439e-06,-0.317619505244383,0.144478917030848,-0.0749977876676618,0.00466486495461108,0.0836009788333096,0.0139252097429988,0.00512439199480217,-0.0293367119483195,0.0135663111603241,-0.0536158111699742,-0.000860632150427292,2.15875799143028e-05
"computer","lasso_cv",47,-0.0201139417494213,0.00369922979172425,-0.000115000370475711,0.000188792265169385,-0.00132232335628894,-1.60446021227282,-0.0539116497837015,-4.3003580372896e-06,-7.67895827661871e-06,-0.3669921826866,0.11833236553192,-0.057818810725808,0.00135206237712494,0.162389811613577,0.0488623066975254,-0.0181483845435034,-0.0274177632347941,0.0108570130938285,-0.0669199343071174,-0.000792956741682882,1.99836908292533e-05
"computer","lasso_cv",48,-0.016689504698951,0.0106773355271477,-0.000244607080457337,0,-0.00264722172435059,-1.22924624130508,-0.103920348403573,-3.9094038708249e-06,-7.28215965426399e-06,-0.398146522224791,0.188904875802156,-0.0931413705283175,0.00771029199666087,0.16041154245827,0.0159740654607363,-0.0239091174955573,-0.0314331949569803,0.00938417666843318,-0.0793866450046066,-0.000843558702595855,1.9084392330435e-05
"computer","lasso_cv",49,-0.0161240231559227,0.0124477452893416,-0.000150164309109919,-0.000355269547037802,-0.00122987364942576,-1.72338458460171,-0.0524788043351107,-3.90375553562044e-06,-7.74584926100661e-06,-0.311122616341128,0.123562263947731,-0.0765774560067567,0.00846145544723894,0.0499095028116634,0.0219078681072804,-0.00603379346064472,-0.0274185654316258,0.0138509522039937,-0.0603531971325013,-0.000878113093326402,2.14408640753743e-05
"computer","lasso_cv",50,-0.0202132199615498,0.00701204826520916,-0.000215780254426068,0,-0.00380589571555768,-0.825631956720683,-0.12703821290092,-3.44442208441837e-06,-1.79116359560859e-06,-0.324315950123151,0.122964976860657,-0.0868961493476564,0.00751295233003824,0.0108835856696834,0.0436460173731393,0,-0.0344291958275316,0.00705273815573124,-0.0671470937590022,-0.000915506018301984,2.06757203710065e-05
"computer","lasso_cv",51,-0.0151843501721135,0.0047586109874928,-0.000144922260348495,-0.000466808351686201,-0.00263521868264101,-1.3329333587148,-0.0869693610176611,-3.78414907930804e-06,-6.56868649938487e-06,-0.404556921194509,0.220857447067813,-0.120506812827289,0.011775616726511,0.0666974039929253,0.0763415799593063,-0.0553292468047466,-0.0249751604000355,0.00680025122429888,-0.0731149155189901,-0.000831901854038371,1.89491128342158e-05
"computer","lasso_cv",52,-0.0190166452020244,0.00797415523575205,-0.000246266897657711,0.00280431629690595,-0.00424155420750702,-1.28115482212771,-0.0796641471597899,-6.20814631365389e-06,-5.55950221677844e-06,-0.435976995159749,0.218990874936858,-0.107323461347887,0.00318508730544379,0.057212622525275,0.0185762401659588,0.00435086370739445,-0.0348273201492067,0.01267658650883,-0.0697566047669122,-0.000851483941381049,2.01536063650402e-05
"computer","lasso_cv",53,-0.0169902155146438,0.00596095524194282,-0.000112013786949876,0.000233934943294143,-0.00386600434725109,-1.621881520332,-0.0795727791741254,-4.03117389546619e-06,-6.10296741410334e-06,-0.344420301965977,0.170014090340409,-0.120879676366919,0.0153809711764449,0.179481048867392,0.042534844340721,7.6216113144757e-06,-0.0322850740836424,0.0158342187716135,-0.0625616061522438,-0.000954702518820441,2.23983536301844e-05
"computer","lasso_cv",54,-0.016731711307251,0.000401774446961297,-0.000208775197892176,0.00123946820743508,-0.00391312962299781,-1.46264093791323,-0.114694392438609,-4.76064301209576e-06,-6.16502285039988e-06,-0.284837859810962,0.143834045567687,-0.0816867784941248,0.00791355190775395,0.102671811910297,0.00904722638075688,0,-0.0261274375819297,0.0102516693033024,-0.0718293120034082,-0.000950500507094533,2.10381242412237e-05
"computer","lasso_cv",55,-0.0196312059659271,0.00647542935504474,-0.000245350674217472,0,-0.00178447419883994,-1.52049219266988,-0.0698684452004943,-4.36354762649726e-06,-5.49353766886234e-06,-0.375046646586725,0.208151978911422,-0.115741413604517,0.00624058974377159,0.0863921629118119,0.00979046617702154,0.0115143719885692,-0.0284601325433503,0.0118643635123715,-0.0665652313000638,-0.000885892788348378,2.08529837232244e-05
"computer","lasso_cv",56,-0.0207682023041445,0.00982212174737647,-0.000371248461943605,0.00193215000270817,-0.00259344792586677,-1.54041686343437,-0.0784376511644066,-5.15508784262704e-06,-7.85395356780389e-06,-0.301564558093269,0.128236446598302,-0.0813377955043934,0.00231826368431432,0.0652545987541675,0.0354404122675988,-0.00715995079996132,-0.0284880368926361,0.012550689474791,-0.05688024189698,-0.000914822819230183,2.05995841904996e-05
"computer","lasso_cv",57,-0.0157441136019352,0.00403830529719766,-0.000101662007704344,-0.00106600552246984,-0.00181111481665403,-1.3522944459719,-0.0487118163494601,-3.69024655065737e-06,-6.9081523555802e-06,-0.46706104257186,0.192581893737048,-0.0919830314398561,0.0100491637041023,0.239586267560021,0.0808559533680202,-0.0604481301953644,-0.0312189716460685,0.00986099681570125,-0.0605435349407185,-0.000897715186944419,2.08924473113536e-05
"computer","lasso_cv",58,-0.0165740390061327,0,-0.000226690370817947,0.00226037621980855,-0.00317065945378577,-1.36571426125342,-0.0954172776856012,-4.98403237133146e-06,-7.19976484938904e-06,-0.336554485509375,0.171235969946773,-0.102784603681141,0.00822592859787636,0.180992923567287,0.0484988674929074,-0.0223905579541657,-0.0317750935966101,0.0120276093245773,-0.0663360131437853,-0.000813222049375327,2.05938323822839e-05
"computer","lasso_cv",59,-0.0182970988270893,0.00305314017613805,3.44305845529989e-05,-0.000708804433981712,-0.00205411041823987,-1.72274966886343,-0.0454823760688082,-4.5487656350854e-06,-5.99764278682511e-06,-0.403602662217103,0.11043901519382,-0.0582585287206741,0.00174902210104637,0.0622303388553604,0.0109637052367085,-0.00417042698798884,-0.0273747715365368,0.0142016193711109,-0.063114170015944,-0.00101180204828646,2.27577129961571e-05
"computer","lasso_cv",60,-0.0178117264261001,0.00819584387412402,-0.000180128758084905,7.28585963954087e-06,-0.00111278504631989,-1.62683434871096,-0.054275593847562,-5.44769882449329e-06,-7.36430983449767e-06,-0.312018475752715,0.10717946414914,-0.0774181713927547,0.0105837181356042,0.176642345909623,0.00915414127773095,0,-0.0253977522365421,0.0110158873391338,-0.0670374621919027,-0.000905671203037661,2.09711026836438e-05
"computer","lasso_cv",61,-0.0202162832069315,0.00704568994129394,-0.000110387265140128,0.00131413243239906,-0.00455432799621734,-1.38816267164941,-0.0829781848779053,-5.24241158838126e-06,-3.2186808759743e-06,-0.325502803331487,0.119289077454774,-0.0747625352416518,1.73301798092084e-05,0.200868134558252,0.0285867196984604,0.00765539850840764,-0.0289718384276479,0.0110709852115739,-0.0614448565882337,-0.000884338907143359,2.14841267259663e-05
"computer","lasso_cv",62,-0.0216699691682291,0.0105228980086441,8.8482770206781e-06,0.000506352365907481,-0.00301157868239241,-1.34910208231653,-0.0631648468774081,-4.13855974038224e-06,-8.19222001597852e-06,-0.379961595482409,0.191240849009139,-0.10593715218029,0.00482123890726749,0.17069371901935,0.0452993184530932,0,-0.0351686025454932,0.0123303980136693,-0.0586049759138459,-0.000921767218448082,2.1911403922e-05
"computer","lasso_cv",63,-0.016191065369044,0.0102488203313947,-2.66042580932324e-05,-0.000154525162330702,-0.0020541690811795,-1.62580041878333,-0.120935066512305,-4.51964267240091e-06,-8.04282660319737e-06,-0.328309730805648,0.149357993282704,-0.101667052924835,0.0118756571219004,0.138764471290761,0.0380235807853638,-0.0211774381609659,-0.0279065059164229,0.0131358955785769,-0.0635340590500575,-0.000846740836182872,2.05663753956277e-05
"computer","lasso_cv",64,-0.0194426614785003,0.00485862928629887,0,-4.06265428969428e-05,-0.0040279887345316,-1.21627371769395,-0.126870563475843,-3.90551177696734e-06,-6.67145889680421e-06,-0.415299493652216,0.166576438346835,-0.0811565796965992,0.00368760120527411,0.153087951394117,0.0126856145494567,0.00481384029980501,-0.03062416902534,0.0101781426056728,-0.0614466844041393,-0.000946577745027059,2.11527944104019e-05
"computer","lasso_cv",65,-0.0171000806845222,0.00474276160137034,-0.0001458793956627,0.00222583264823584,-0.00455285268846288,-1.51102312305594,-0.0927029279924848,-5.21386946548328e-06,-4.23083257712995e-06,-0.32331146419124,0.16723124457274,-0.110675483865194,0.0128275943831696,0.179566032916112,0.0229464647931484,-0.00748406236987602,-0.0379727245229854,0.0173698770386179,-0.0587147254264727,-0.000935756100155289,2.2419670943208e-05
"computer","lasso_cv",66,-0.0175318181750797,0,-0.000300797437105926,0.00132012767314571,-0.00273123311601565,-1.76233254730895,-0.0469930636014866,-4.26255815289115e-06,-7.20485438566482e-06,-0.299392953100685,0.151535006585937,-0.104518988909087,0.00969203458971179,0.123311508450663,0.034934285804686,0,-0.0325801556049285,0.0169500489719399,-0.0623956626855393,-0.000854269616960811,2.06554277890935e-05
"computer","lasso_cv",67,-0.0205215273177406,0.00608468382908774,-0.000161586007836976,0.00332949571935239,-0.00591002270836562,-1.70342619379679,-0.0837709354057594,-4.59568545003931e-06,-5.01551010995397e-06,-0.332255019892251,0.149226659345275,-0.0911000159590554,0.00119831286323315,0.127814034602005,0.0367072644202983,-0.000740351151063142,-0.0266407736212403,0.0137686716471571,-0.0643267879368413,-0.00087897039192546,2.14069478350309e-05
"computer","lasso_cv",68,-0.0175598100721231,0.00612798802736636,-0.000195859826085103,-0.000819922064667632,-0.000594844574177961,-1.7855862548513,-0.0263119644282596,-3.94963561072662e-06,-5.7551489529835e-06,-0.292029001845821,0.102244617407522,-0.0694018091531248,0.00698886886640244,0.137909931320427,0.0458447304295546,-0.0336650384822572,-0.0306055390974569,0.0155132039923553,-0.0618995243678215,-0.000936279968488454,2.17466382056375e-05
"computer","lasso_cv",69,-0.0179677739699488,0.00259685310462058,-9.26182402465715e-05,-0.000844082948845228,-0.00142237601213197,-1.50940523975119,-0.0789478734233726,-3.83786343138227e-06,-7.39323706996612e-06,-0.396224218739388,0.158171656760152,-0.0790331821979346,0.00447568395758978,0.196492674737665,0.00228894605158932,-0.00866466437887866,-0.0291423825866129,0.0115330795062953,-0.0658762038834756,-0.000814972792746707,1.98179952289986e-05
"computer","lasso_cv",70,-0.0154163506799547,0.00629531371128401,-4.95800585613301e-05,0,-0.00283448378148167,-1.25788980399846,-0.0468703353164337,-4.34990242596632e-06,-6.01394465190873e-06,-0.404566881425515,0.135792433598952,-0.0803718110162389,0.0115679568994273,0.209246407789386,-0.0110907363908437,0.00184436960139288,-0.0281489408751281,0.00697219436155521,-0.0549997359771382,-0.000921042078604616,2.11851584026773e-05
"computer","lasso_cv",71,-0.0204445014589707,0.00555018815530977,6.02385533514786e-05,-0.000178804129049095,-0.00381214439122613,-1.52148277594463,-0.0856919919103813,-4.23053595625756e-06,-5.81565969229489e-06,-0.409223496656727,0.193512124005115,-0.10383901748293,0.00440212155044817,0.138436372891582,0.0184320642413405,0.00465233929344367,-0.0329563306713167,0.0146335958349619,-0.0521967649525327,-0.000981554147885632,2.24743539541352e-05
"computer","lasso_cv",72,-0.016436491141464,0.00511485190105951,-0.000208788052749378,-0.00147883979359766,0,-1.40171367940877,-0.0812119928192998,-4.05216608522382e-06,-7.62170026499462e-06,-0.348130207594183,0.15819837705062,-0.0933713325450864,0.013478139684745,0.259034886271701,0.0354461207222008,-0.0286144658500461,-0.0242617490018451,0.00665328168206662,-0.0647462560940208,-0.000797265412170423,1.92429665555206e-05
"computer","lasso_cv",73,-0.0167462949856161,0.00402865268700956,-0.000247501727540956,0.00023225729931045,-0.00166491597044465,-1.73610021267846,-0.0616724547339022,-3.68328774907396e-06,-8.80168897313786e-06,-0.402390671757426,0.178341719516646,-0.0911995152011984,0.00725223549345803,0.175780256694541,0.0333320182215971,-0.0166232724224243,-0.0238712539017793,0.0108186786786021,-0.0724190118116062,-0.000892495010786688,2.01964261129919e-05
"computer","lasso_cv",74,-0.0167910105988299,0,-4.45067256810225e-05,-0.00242410028612825,-0.00372506487385776,-1.3914372227866,-0.0827048144092561,-3.00258292196607e-06,-4.38528521941256e-06,-0.307369503557609,0.151631910564571,-0.112552014456022,0.0171021362397717,0.157802779279747,0.0263205705350131,-0.0128993265342538,-0.0266700351161002,0.00983506498599833,-0.0654855670524744,-0.00092335522017292,2.0982098904244e-05
"computer","lasso_cv",75,-0.0151820562807153,0,-0.000384580492376888,0.00231440324582559,-0.00490147003083158,-1.0755645201003,-0.125548119904987,-4.12458733579089e-06,-4.62301117608736e-06,-0.404377384528564,0.150779760393354,-0.0749039104083105,0.00180010003210957,0.0505967547889574,0.000507908122094044,-0.00636768095448362,-0.0315983989607438,0.008928576833348,-0.0862745664805369,-0.00082104930272302,1.80134485509439e-05
