"dataset","method","split_id","Gender","Age","Ethnicity","T_atm","Humidity","Distance","T_offset1","Max1R13_1","Max1L13_1","aveAllR13_1","aveAllL13_1","T_RC1","T_RC_Dry1","T_RC_Wet1","T_RC_Max1","T_LC1","T_LC_Dry1","T_LC_Wet1","T_LC_Max1","RCC1","LCC1","canthiMax1","canthi4Max1","T_FHCC1","T_FHRC1","T_FHLC1","T_FHBC1","T_FHTC1","T_FH_Max1","T_FHC_Max1","T_Max1","T_OR1","T_OR_Max1"
"infrared_thermography_temperature_(target_2)","uni_loo",21,0.0823323111053166,-0.0328723294046378,0.0281298450581622,0.0342770272758068,0.0033465706657374,0.0914277456710744,0.16469540991675,0.690813506727895,0.720957157364213,0.470746724116686,0.552535201842186,0.73597365745227,0.705254764919997,0.710356487560657,0.737474221215724,0.750011021085689,0.731728264785362,0.689234141468178,0.751391691883719,0.63259260770747,0.643001165129589,0.785853040410136,0.785281742186086,0.428255330372559,0.418782928281107,0.371622555779259,0.469081305876347,0.356460303939449,0.652609970314666,0.576009369242147,0.905767717329855,0.726648543373445,0.726349649066384
"infrared_thermography_temperature_(target_2)","uni_loo",22,0.0700920147732932,-0.0358821527940285,0.0342478139506917,0.0246760372722081,0.00178140866413279,0.00299204066552493,0.210665306062217,0.607541744195547,0.644321159634908,0.43548607981357,0.502389298638132,0.654974862370016,0.617108703359732,0.626992747715924,0.657076314706921,0.661527867761454,0.65149880399344,0.605545841696322,0.662565771372112,0.539647574379207,0.565810501527697,0.705676373703652,0.704897796725226,0.33276491102016,0.326944391594645,0.30245304674541,0.365877688744307,0.270362713044058,0.535616207779549,0.464997947562461,0.814548412765615,0.610219849359072,0.610181697573583
"infrared_thermography_temperature_(target_2)","uni_loo",23,0.0613569078947351,-0.0362191481579,0.0300144183359358,0.0315378845550489,0.00161805539806663,0.00243959249043487,0.147756986080044,0.66032917648037,0.685995368406215,0.424274800276166,0.50991366012527,0.719083642800069,0.675973531369698,0.685110946971405,0.720040730315674,0.711331195336411,0.694102641638625,0.64861400834767,0.712912343666485,0.598771654882137,0.597071186060487,0.766527127138102,0.76599610331535,0.326871464700824,0.322401608947993,0.288394472540574,0.374465885280377,0.26084635685297,0.57345736604147,0.478718168388417,0.880168645718077,0.68553458277479,0.684893739421841
"infrared_thermography_temperature_(target_2)","uni_loo",24,0.149110835063177,-0.0411873459326257,0.0150051859753545,0.0403944289430308,0.00384268985861796,-0.592436670403148,0.14937902226299,0.637453725890731,0.658951125191864,0.432577655572882,0.47947072117157,0.69105654133824,0.653732394438237,0.668587820514405,0.691604215777623,0.688620652319347,0.676386659168498,0.627684219437131,0.688666982422338,0.584458648013345,0.588000450483339,0.730201705443193,0.730507359488685,0.39873117477155,0.389061616389964,0.353699236537275,0.420939468374543,0.314466821951826,0.618608573593158,0.530552460741282,0.843855450988681,0.685529548689943,0.685198681179719
"infrared_thermography_temperature_(target_2)","uni_loo",25,0.0850786423840929,-0.0537578602116313,0.0267354371497339,0.0419708044587517,0.00383627812034154,-0.239205183429252,0.230989273696634,0.685931486488526,0.697771275215339,0.452990164440836,0.518970001139357,0.735935749969072,0.698355141671953,0.701021440747992,0.73685040323256,0.728562458147655,0.712707382512529,0.677414260770165,0.728510965817491,0.62045938090782,0.627102355731957,0.769210064894934,0.769904778619745,0.451868249719714,0.439980643588305,0.427883394241823,0.484288330496124,0.359978466659847,0.674611021562468,0.574887674861407,0.886913773157858,0.728160473185398,0.728149880366506
"infrared_thermography_temperature_(target_2)","uni_loo",26,0.0870690611675439,-0.0460984382907956,0.0331701982296051,0.0506695790806903,0.00360874509023658,-0.759529663684515,0.29864322332301,0.691707056882969,0.710599466356376,0.456222151272672,0.535695085878773,0.743620430944886,0.702965937645455,0.720842004476431,0.744391238116624,0.736301447623405,0.723123871116506,0.681942527483695,0.737403807282677,0.635988122490843,0.635930580880537,0.78023153499713,0.77962246664884,0.393645427565625,0.406712497254402,0.34440920452619,0.438054350421476,0.30594408112495,0.655721687658492,0.545625976053458,0.924495406537897,0.728250347901224,0.728310090183271
"infrared_thermography_temperature_(target_2)","uni_loo",27,0.0875516141141147,-0.0341632004472409,0.0335965205018294,0.0253071100147366,0.00239331252394233,0.00242489790994576,0.0970511479789171,0.690803600863791,0.715903333532221,0.487230341590935,0.543225664406948,0.737705468172542,0.706580129058106,0.70855556159972,0.740336618998752,0.7458231562249,0.731212069400193,0.688501512492951,0.747613898829148,0.623820416960849,0.639499579917386,0.782223406114278,0.781784611745962,0.451106426430728,0.443592753745197,0.382256528909108,0.46335809058631,0.360266240280124,0.656318048675766,0.571449356182838,0.913475956226606,0.738406332567981,0.738049368090652
"infrared_thermography_temperature_(target_2)","uni_loo",28,0.0443723084953724,-0.036209243239968,0.0391229757195596,0.0304856131736669,0.00261776350531568,0.00259024820017222,0.179039941254429,0.593667293678445,0.607660651422352,0.391585056594254,0.467305263295118,0.646837554609077,0.604262273629488,0.617052016247384,0.648480064847955,0.629802943195323,0.621820710474351,0.572280348872783,0.630144239556198,0.532636635504193,0.531795855179794,0.682571148845997,0.681820573466103,0.308140148985587,0.301736168581376,0.280561036476457,0.352156353621831,0.243766981827916,0.531961229611879,0.424233225129194,0.822298186464329,0.627907310169754,0.627915881032785
"infrared_thermography_temperature_(target_2)","uni_loo",29,0.0681849763285946,-0.0351179377214207,0.0210691682750547,0.044299122947001,0.00315894604689965,0.00234001520339188,0.286062701744669,0.660434262165037,0.668659204611844,0.471384796320532,0.537300491386318,0.704379112910004,0.667048707638406,0.666990349517877,0.705958992872226,0.692727543376803,0.681523283465248,0.630056370428427,0.692891294486937,0.599146780550346,0.591609325949725,0.740299377282471,0.739433710395151,0.401095742575034,0.413244178821817,0.355265874460234,0.435152894764312,0.35236799971507,0.615133120524738,0.553794780071265,0.868812133784087,0.705205370281421,0.705007684038238
"infrared_thermography_temperature_(target_2)","uni_loo",30,0.030517702496166,-0.0319920464653888,0.0342997480064676,0.0191999578617011,0.000292320074016114,-0.664621832677072,0.133168190540024,0.638784603833027,0.668840025000236,0.408978075034197,0.495583896303468,0.688715496110859,0.654229919682732,0.667054996117002,0.689176233734894,0.697159190447843,0.684401691522868,0.629862967959157,0.697707591334011,0.586980560520072,0.590219454403005,0.738028811882724,0.737724800329722,0.349099838382204,0.345142184021991,0.305639901612397,0.368965965357569,0.267353224758093,0.578053597166508,0.45922946272942,0.869531495125265,0.664766753824638,0.665342781933917
"infrared_thermography_temperature_(target_2)","uni_loo",31,0.0513634546181686,-0.0419013540249742,0.024734534174894,0.0487062222052407,0.00198713406409022,-0.437864336279104,0.202745796828011,0.638309312496563,0.664214828374209,0.42818221433229,0.509452006369302,0.685263491300322,0.651764419756011,0.670196977271386,0.685481480239823,0.682062015605295,0.672680069198096,0.622967528333274,0.682858810658074,0.589900872769764,0.592648902179406,0.727347978998417,0.72684173656558,0.369268051673475,0.375700687216607,0.341038878136597,0.407686786525633,0.336055516329005,0.634934740362997,0.516626361387544,0.867456326171436,0.701117689093224,0.700620542947416
"infrared_thermography_temperature_(target_2)","uni_loo",32,0.16695985951608,-0.0451993100804917,0.0327923024221442,0.0316378117491208,0.00166433772241429,0.00217080436389213,0.1995369992264,0.686635109243623,0.729875746261495,0.464097474403766,0.571853080434212,0.739598988543839,0.694671909705793,0.729482281019614,0.740662680253068,0.753467317317987,0.739234128930369,0.697123262248012,0.75481694443262,0.634355820932058,0.654126282668298,0.784319573789333,0.784403749060549,0.391724870903157,0.417739924379894,0.341766891676277,0.445648959574712,0.301073748537952,0.645160197838365,0.54733380720799,0.917054421858738,0.747571681030783,0.747758568098152
"infrared_thermography_temperature_(target_2)","uni_loo",33,0.11238095238094,-0.045706475083964,0.035433331900869,0.0397130426134405,0.00322920863780583,-0.549066420151633,0.246188653601183,0.689893915707875,0.722369964755244,0.466511932555854,0.537962616227687,0.748068990388971,0.706463596462437,0.728004246709673,0.749246982076426,0.751911670381533,0.73720849435568,0.69575775104833,0.753657428675044,0.640817564651968,0.641286695919238,0.793499921887002,0.792595086967283,0.394278070250638,0.402695510781543,0.363786469694292,0.43938868610434,0.337921599756357,0.679886993196679,0.542316904860737,0.926212396751371,0.759017628883431,0.758842543303558
