"dataset","method","split_id","LATITUDE","LONGITUDE","LND_SQFOOT","TOT_LVG_AREA","SPEC_FEAT_VAL","RAIL_DIST","OCEAN_DIST","WATER_DIST","CNTR_DIST","SUBCNTR_DI","HWY_DIST","age","avno60plus_1","month_sold_2","month_sold_3","month_sold_4","month_sold_5","month_sold_6","month_sold_7","month_sold_8","month_sold_9","month_sold_10","month_sold_11","month_sold_12","structure_quality_2","structure_quality_3","structure_quality_4","structure_quality_5"
"miami_housing","polish_unilasso",73,0,173028.833816765,2.67934969938378,183.206237688409,2.74105151320325,3.75185467645226,-3.36542680065881,0.509766742798945,-1.73913668604917,-1.54301931653081,4.63609729507299,-1514.01730264241,-88609.4448707804,0,0,0,0,7464.77956530287,0,0,0,0,0,0,-47494.4672410756,1113487.24675552,0,237108.661036883
"miami_housing","polish_unilasso",74,0,169456.11766909,2.93664120027413,186.183645505413,2.65768061761402,3.50885397663996,-3.22573227150802,0.288676963494958,-1.62974154732608,-1.66419240449945,4.48077666570504,-1503.59150348939,-90309.4531302981,0,0,0,11752.8750034315,0,0,0,0,0,4402.53789361567,0,-47464.2422460033,1023607.01957383,0,228551.334371921
"miami_housing","polish_unilasso",75,0,448093.378816359,3.064998461377,183.861207831265,2.6531886657212,5.38615145847054,-2.69672562102742,0.296166623545679,-0.833883611812978,-2.4230770389848,5.68533942241976,-1546.75736040407,-66619.3002718208,0,0,0,11817.0658071454,0,0,0,0,0,0,0,-48990.0251261048,985754.4768528,0,233857.774275083
"miami_housing","polish_unilasso",76,0,102810.625593711,3.96737066707818,180.76179699286,2.62098387728163,3.91190821928793,-3.53464747577209,0.394477078629983,-2.05487636572659,-1.18987768503612,4.87895759509027,-1721.37976506525,-86607.2135210116,0,0,0,0,14477.332374403,0,0,0,0,0,0,-52736.998220816,825411.141285747,0,240466.831690282
"miami_housing","polish_unilasso",77,0,393074.006171372,2.67620516650141,190.086236217794,2.68141302938403,4.70509618737416,-2.95745146085495,0.492371925511409,-1.24128748913528,-2.0685569846141,5.6271941476087,-1515.11355551566,-89897.3174941307,0,0,-6683.59260190956,418.664809991221,0,0,0,0,0,0,0,-47781.6021795697,930194.192948231,0,230842.745449398
"miami_housing","polish_unilasso",78,0,371992.311720503,2.87709222079954,187.775554129154,2.60289034937992,3.64153966436718,-2.79833933598193,0.269180093614969,-0.900266582027713,-2.30775313660206,4.59237441936174,-1531.54190451614,-52582.6224138015,0,0,0,0,0,0,0,0,0,0,0,-51452.8735191253,893765.507267732,0,224051.952795143
"miami_housing","polish_unilasso",79,0,261426.45178386,3.59306031240464,192.596548900106,2.42861466715361,3.48012120339019,-3.09501723658723,0.485793147051338,-1.45456711451315,-1.84800292336757,4.19664642943485,-1675.1595536992,-85783.4807674979,-7008.15814956157,0,0,8620.44984987891,7783.95217055658,0,0,0,0,0,0,-47186.7469612269,815806.643586378,0,229623.70041397
"miami_housing","polish_unilasso",80,0,472376.308502847,2.67356415759935,185.393461205512,2.64406648092935,4.70647686817118,-2.86169809336351,0.765682505101272,-0.774883324981845,-2.50787948232127,4.86477238349089,-1457.52128463086,-71914.9666875797,0,0,0,0,0,0,0,0,0,0,0,-51530.3590246903,648492.827931377,0,245354.436638633
"miami_housing","polish_unilasso",81,0,477751.189695068,3.41618279289942,185.286354061129,2.64110650655289,4.03814054061573,-2.97910745629347,0.671724996833189,-0.860141409215968,-2.18167461960846,4.98541191141452,-1514.72451370556,-85176.5660899378,0,0,0,0,7057.74607144383,0,0,0,0,0,0,-56698.9785957834,781366.933091318,0,230389.209935573
"miami_housing","polish_unilasso",82,0,412342.704734525,2.80268143605447,188.021124619042,2.71303006123473,4.38837354321622,-2.90305669146965,0.661736248649822,-0.993109669528733,-2.10729081450059,4.72606649424459,-1570.181693073,-69569.5356830124,0,0,0,0,0,0,0,0,0,0,0,-53494.3385667942,1076078.03796632,0,231288.744885565
"miami_housing","polish_unilasso",83,0,205520.644932685,2.70036947363886,189.91829295154,2.76422010121785,3.89715629458526,-3.17562890703477,0.274281578956627,-1.49314227141128,-1.957499343587,4.6436293420777,-1486.4758550019,-84185.6689059434,0,0,0,0,11284.3793534156,0,0,0,0,0,0,-48452.1978894247,1116852.96414286,0,230097.120148598
"miami_housing","polish_unilasso",84,0,358548.925172786,3.05628405254153,186.113387636839,3.03058165770362,4.22114011047239,-3.08867812181186,0.612621045696621,-1.31725742492221,-1.94926955489355,5.06877919502534,-1766.56914943716,-76524.8126202641,0,0,0,0,0,0,0,0,0,0,0,-50483.8375837724,804417.539112162,0,228847.70430497
"miami_housing","polish_unilasso",85,0,220740.828537849,3.18893721005851,183.217154778722,2.77201018721706,4.01256288248965,-3.11265860812781,0.560308133098828,-1.57973202172266,-1.66677042202766,4.17692491747498,-1664.58132067387,-96927.365411968,0,-11686.5045682728,0,7608.88720210304,2771.69082547819,0,0,0,0,0,0,-55327.7144115929,1025585.69492605,0,232275.190887009
"miami_housing","polish_unilasso",86,0,255887.906859793,2.45650890505593,186.711431558914,3.21719939175509,3.91483692249776,-3.16743706314073,0,-1.39405001591092,-1.69675820888856,5.37287974975835,-1577.92615420745,-81166.1642355665,0,0,0,0,3287.74182165765,0,0,0,0,0,0,-52628.6427287347,849685.207318446,0,236484.611876425
"miami_housing","polish_unilasso",87,0,439266.609605656,2.8200651331305,180.489887868733,2.83270754979267,4.60142395386971,-3.04160864487714,0.79108579965067,-0.9882364023899,-2.18558632650487,4.70350904844089,-1507.42002804542,-77126.8879996152,0,0,0,0,0,0,0,0,0,0,0,-55700.1063070561,590526.66610194,0,237121.731622712
"miami_housing","polish_unilasso",88,0,190041.174866243,3.44984260714926,188.147311726157,2.69320391493121,3.62333506732207,-3.31615322002071,0.511451427650068,-1.83536947645249,-1.44600434400255,4.63748486482814,-1807.72432429882,-84821.6982475322,0,0,0,0,3543.74284087213,0,0,0,0,0,0,-50021.1462782629,712525.055153623,0,235224.529293744
"miami_housing","polish_unilasso",89,0,313889.79535491,3.38810745467229,183.208036649072,2.76010353099815,4.38197160730473,-3.04600962433031,0.789640509347078,-1.27017584310789,-1.93906577025008,4.34167219504602,-1503.93122124828,-71861.1418359385,0,0,0,0,0,0,0,0,0,0,0,-53390.3286331103,926250.306328638,0,228694.344501222
"miami_housing","polish_unilasso",90,0,362953.144616351,3.21193177573263,181.357471803237,2.98895573219668,4.22953181627852,-3.15854248283146,0.508488327871094,-1.3354888858337,-1.87660178195259,5.33403755749948,-1701.07989181706,-83202.5922502418,0,0,0,6514.49255775666,3485.69508584678,0,0,0,0,0,0,-48590.073209054,845770.787913704,0,238010.612750542
"miami_housing","polish_unilasso",91,0,425647.376106897,2.788580124624,178.929780671797,2.74135268623392,5.11921989031248,-2.75345285769238,0.185168263611082,-0.771121733087343,-2.59371199046762,5.6417655188325,-1639.62098821143,-51356.2580647071,0,0,0,2428.71035526492,0,0,0,0,0,0,0,-49143.166747418,980726.185693959,0,232197.08296743
"miami_housing","polish_unilasso",92,0,202924.938385397,3.2121142996345,184.78094506607,2.69972715028697,4.31909862775893,-3.51445901448737,0.803336035079205,-1.83363050059711,-1.40258934858879,5.15178535703789,-1474.44852889913,-71313.2490351165,0,0,0,0,0,0,0,0,0,0,0,-46715.5051466967,782050.650966935,0,242313.84888802
"miami_housing","polish_unilasso",93,0,85424.7999413581,3.50248381213645,186.500313158341,2.72556757340605,3.82864640114154,-3.7338407289581,0.666925599543597,-2.0995140546287,-1.26257823856859,4.58638900280539,-1524.22730213322,-102587.699683785,0,0,0,0,0,0,0,0,0,0,0,-47901.6912131456,903629.493331035,0,236917.150706107
"miami_housing","polish_unilasso",94,0,335777.96415485,2.71607031451297,184.211141878739,2.77892186452173,4.14964555244346,-2.7651537289547,0.0188616233533332,-0.992057466063483,-2.36530289738908,4.94274915517019,-1599.00704178981,-75291.5366867601,0,0,0,2616.97033146765,0,0,0,0,0,0,0,-46842.6417660802,1110256.85231701,0,241662.156620901
"miami_housing","polish_unilasso",95,0,349953.628185109,3.00781210505257,189.591349374955,2.59792955953465,3.54598403845748,-2.77617618365941,0.454806066852071,-1.1197205555192,-2.28087634167006,4.36974620083305,-1573.12617297926,-80075.7296153398,0,0,0,0,0,0,0,0,0,0,0,-44005.395837191,953819.059772483,0,244295.164660714
"miami_housing","polish_unilasso",96,0,336505.220690202,2.79272889073741,186.429159342849,3.02576165049404,4.10227835854696,-3.05672385875918,0.574832411630715,-1.333039122293,-2.0097651591967,5.10634888851446,-1712.39674707539,-77378.6141081653,0,0,0,0,0,0,0,0,0,0,0,-53408.6141673269,612473.923996133,0,236600.75547505
"miami_housing","polish_unilasso",97,0,300402.471010563,2.94539759808933,178.909278731615,2.90120270716635,4.16324326872883,-3.02834395954037,0.648221750539068,-1.38559724417466,-1.80022578351319,4.83685873692316,-1670.62050387115,-79599.7515063764,0,0,0,0,6928.19106563847,0,0,0,0,0,0,-46369.4400585352,708887.911877697,0,235390.526470174
"miami_housing","polish_unilasso",98,0,494534.995220189,2.87313624093049,185.69195439027,2.76745730269449,4.9234523303925,-2.99571271877216,0.820614464786737,-0.799705939404832,-2.44708016282524,4.85537850912895,-1537.21761284973,-73255.9784068343,0,0,0,0,0,0,0,0,0,0,0,-52747.7312341179,1036974.72817697,0,241907.206792462
"miami_housing","polish_unilasso",99,0,432095.712857096,2.33125655051587,183.477408498117,2.94813465789638,4.28455446232347,-2.66855250018973,0.387113548513198,-0.850485969590135,-2.44307354447673,4.57208486174383,-1697.53832758251,-82325.766144672,0,0,0,0,0,0,0,0,0,0,0,-51866.4023460334,1065116.34543013,0,230974.727398658
"miami_housing","polish_unilasso",100,0,12981.4914977218,3.30280091109991,187.335092684737,2.56108017212203,4.09686087317791,-3.93691871513395,0.580303049804807,-2.43879794826133,-0.795334377431137,5.3771965755103,-1494.92092328008,-101442.141410746,0,0,0,6118.76258037762,0,0,0,0,0,0,0,-54779.305784407,862402.528000625,0,230263.029670271
"miami_housing","lasso_cv",1,-997482.983871035,2075029.69763285,2.97462920973017,178.423964657235,2.80596625416309,4.51463075868463,3.11649728854228,0.896637575469264,-0.661621274432317,-3.36760846536216,4.33626604290144,-1557.67513748741,-91857.9974009274,601.706861893446,208.069825448713,-4091.00397678971,-747.350361181725,6400.97027435078,7778.19770395453,2594.79285440169,-5526.26064296242,3329.34413882822,4547.91196759072,3738.17562740941,99764.526163367,1030443.795696,172390.185217179,415021.531481064
"miami_housing","lasso_cv",2,-1023135.31247257,1987643.36022123,3.58721001841071,175.591384794643,2.96547100205142,4.84059856767909,2.71272424886569,1.20618785092554,-1.36712293074553,-2.75930634320197,4.66098089381809,-1529.68930494801,-107093.250053479,14060.8421494553,668.496412775003,4883.64302168675,11831.2046839793,13495.7421562484,16068.1973905693,11259.0345868223,2958.86762931197,11390.513735073,17230.2856478397,12506.9981991382,94813.9470591357,1258883.28524225,167839.03189958,409084.27332721
"miami_housing","lasso_cv",3,-1133530.55045017,2395408.17476598,3.03184430939183,177.596692116911,3.10760137647485,5.12333100463956,3.77786755748393,1.14625917272174,-0.593616164057751,-3.3632375878464,5.33949083805263,-1649.18383300047,-94916.0810502633,599.793510845748,6785.1576064064,-5210.86296263191,9751.7624881375,9389.89546878897,8164.9537232275,-995.840189777587,-9607.80781189702,7630.07020989848,12083.7110435,5996.29172804688,88091.4350526573,1122187.15806579,162243.669550734,407957.706391441
"miami_housing","lasso_cv",4,-1088282.24764021,2158688.61170103,2.9843976951186,184.603369085951,2.75100131215547,4.7113253862576,3.02938836139737,1.18803422831634,-1.29265296636889,-2.76522804697021,5.18205961606579,-1548.0900688621,-104377.571248263,1504.8443365144,-8845.67217990497,-6992.54877309071,2098.12474083304,10966.7682729068,16398.8333835943,2460.94582757752,-6870.40215408615,5555.81545934954,-258.912250991821,7700.80883276777,97376.760209348,959179.773892578,168097.092251226,412882.499353558
"miami_housing","lasso_cv",5,-1170135.17470086,2344711.31327688,3.85619389776813,177.059680423378,2.59298771039536,5.11651651627107,3.84059515613132,1.3205411473416,-0.996806894796364,-3.21550693309527,5.36826035104779,-1585.92895355589,-107962.417471877,-6917.81422455252,-9322.10586327932,-1147.41525068882,6452.15985912905,7948.29749168273,6901.36773011656,5334.27803242861,-4005.51175649106,16964.2264822142,-3647.4680958849,-177.860881778843,97928.9881790487,1072210.2621823,168397.71528118,418712.998632106
"miami_housing","lasso_cv",6,-993357.416113451,2053931.40933848,3.76700997579232,180.934926756987,2.708860543841,4.62632797925363,2.60617804954335,1.16994277473329,-1.13487299798481,-2.71836115889407,5.03223466360564,-1611.59458059536,-89775.1759347199,11234.1850174099,-2711.88350866145,2087.72669243278,24026.0493688952,12855.6108382486,13732.9146721904,2723.68068308398,-4056.86603962205,983.972419424031,8074.77337601868,13165.4519528225,73465.106965581,1049556.651244,148701.796128792,392845.436850326
"miami_housing","lasso_cv",7,-971734.295771027,1906482.59549892,3.69616308755828,181.786254326022,2.66382304717682,3.81265437887843,2.64330818271685,0.781488116646991,-1.11328746096925,-2.68475071802606,4.77481633572237,-1370.76988454204,-110843.956604955,9559.82010404384,8954.29279223472,-3438.45275029236,8968.66310480886,19823.5787770993,9800.3451280839,17552.9216680508,423.16824505184,9845.84450968944,4746.26853749868,5895.80724992067,84503.5462198436,1176125.84141113,157433.981242388,392888.193259969
"miami_housing","lasso_cv",8,-770800.483100332,1535626.07107429,3.4404152963021,181.145967793847,2.79412149087341,3.57555043901436,1.2700281282026,1.10673226622786,-1.42437036742578,-2.21261710542049,4.70756812893539,-1432.38310382355,-96997.8283812818,0,-3240.81679379232,437.882521663817,8851.56826903455,11988.603915917,11885.9965890091,1286.44752222929,-3475.8018352468,-776.629398151177,8260.4643943387,11635.5517013904,80774.5809495028,1084076.54021044,147834.076282616,381502.425325001
"miami_housing","lasso_cv",9,-1057369.02956458,2327272.00569023,2.9106613359363,182.324823300456,2.83002966441742,4.7502365559928,3.66275964004106,1.05446023137777,-0.307367574886634,-3.76207078527261,4.71537215976072,-1687.34290103851,-87598.5543867641,10493.8087969426,-6313.20820019135,-4257.4780844707,5321.00532251304,6019.61455311346,-2463.31993082564,2429.28267150618,-4533.42551835722,5255.61398002796,254.804578313619,12089.2787646074,63792.1117241776,801342.32962977,135639.15135077,376903.287528867
"miami_housing","lasso_cv",10,-987116.768615915,2101100.82169471,3.73360024842864,175.649999787017,2.6838965907826,4.83283912260153,2.82987552655646,1.14275756432862,-0.754555837864891,-3.2642861944417,4.88669107813448,-1654.57444344742,-93916.8324711923,8245.09257896844,6327.69857485306,5677.64451185641,31948.3216003937,26604.3913959468,20451.8316915418,17732.2744645802,10918.3788016026,13393.4644387122,20290.1294594449,17329.3020853113,93722.2313680227,1062124.09527605,171906.903641936,413474.849284655
"miami_housing","lasso_cv",11,-1045037.35239283,2189896.89919921,3.29221788512311,179.82737255599,2.75663872154561,4.68310811045723,3.31183442901041,1.24418793130066,-0.74627383606377,-3.35020844170595,4.84698523075387,-1625.40884149424,-88850.8810246709,11932.9020692138,16291.4795321648,9335.90035289194,37433.7011245316,31740.3620930553,25007.4133247885,21068.1587500443,15027.8221305108,14703.9218166918,26963.6419962439,33944.9055561211,82332.8497662745,1078044.86220809,152420.563938875,399956.119531563
"miami_housing","lasso_cv",12,-1069125.26370112,2074147.71423043,4.17711239546637,176.297624784093,2.74812086003471,4.5696043185882,3.26696679316506,1.1685903993403,-1.33781594934431,-2.72297801811752,4.50612182303275,-1630.06750417829,-96872.3999724996,5963.23964507827,1084.36045932313,-1115.85435648851,11592.8866461243,14575.8973041174,14971.1669170484,9927.22095283221,4838.2476641839,11568.7756228499,8706.76252418811,5385.67631835206,97395.8502888361,1056516.99422106,172352.582251439,406728.649952244
"miami_housing","lasso_cv",13,-955292.131788283,1932115.51297699,3.73261303670975,175.71352236574,2.87328303191568,4.39548567064234,2.55999300199958,1.17828602420009,-1.11395086361555,-2.9232761288964,4.82561266513134,-1551.60252850599,-80880.0205427961,4104.91782943732,-364.306199772722,-3705.77034579342,4936.90743252487,10668.7844240982,4887.97996024451,8002.73654098799,-6302.34924350399,3967.00423327585,10510.5974035617,290.229836870988,83342.7807102914,1099838.68075105,148833.715318517,387263.313066882
"miami_housing","lasso_cv",14,-1149124.47252621,2295712.29579317,4.07706169068733,180.126582542535,2.83166983417433,4.63451118920367,3.49595707040081,1.401960814425,-1.23494368479683,-2.68433206874286,5.44904006964884,-1604.46315104591,-103780.303595391,3304.95851914395,-1718.54592670456,-1113.98870200936,8577.74950884758,14336.735405402,7643.01609579631,-4382.26307854398,-3489.07469153568,3255.07316228267,8153.44050511211,11637.6155207562,100276.144469757,1018557.70091838,173063.750612892,409877.350549485
"miami_housing","lasso_cv",15,-1078403.34154227,2181065.69843671,3.19103853627452,183.296261726988,2.99459275292631,4.45662251827531,3.41703811435754,0.98730052242136,-1.12207454901398,-2.83103674227381,5.35051398249837,-1615.27907903804,-97283.8206925237,2271.0434217443,-5427.82862780252,-23.5819747200789,10668.7657966371,11391.8047404898,6984.18782998321,3726.65725103814,437.269882125448,-3010.12705426366,6323.76365177047,10673.2666225046,93677.5749240307,1073513.4430348,164005.870437659,403324.583756805
"miami_housing","lasso_cv",16,-1012792.49141546,2059263.61811298,3.26673606700764,183.152434482001,2.98843047733625,4.44673727354909,2.86569530217244,0.887834951539838,-0.909078364652684,-2.91736050888921,5.03732699737641,-1463.92753922118,-104937.300326043,139.75473867479,515.582787334453,3379.36429517857,15388.389471123,12270.9081556403,15166.0261493064,4788.8407668432,-5486.193767269,238.93154556748,236.941620437665,6243.80290438776,94510.2339592847,1175325.86480551,172465.412343749,408328.411335357
"miami_housing","lasso_cv",17,-951412.459387791,1921786.05248991,3.12316643162838,180.454153052031,2.48060526823652,3.91928425111584,2.77574214261637,0.868530125494899,-1.01243416360687,-2.93917961053038,4.81252923284308,-1401.66055459953,-100911.950122347,8095.17967135739,-8557.71340884128,-206.578149863051,1.01559458497395,17169.7938813628,19586.441970007,16280.9614571989,-2834.85252580233,-1923.17189762838,5545.36162469361,7815.28826848914,83809.3185705501,1032640.08446754,150816.040211344,395831.743819987
"miami_housing","lasso_cv",18,-977614.722884986,1867407.18617143,3.5555671262283,184.115703473051,2.7619774254216,4.44253691199819,2.34660532650214,0.928689361125029,-1.48920446043813,-2.51256472289153,5.50678829197364,-1488.48673817671,-106984.622629074,-1397.09911096055,-2687.19692414618,-7337.27846439395,10148.256440133,6067.78172629248,4258.76779042052,-4733.17971675582,-2172.4468474612,-7314.68695018779,2125.63375320752,1450.67427395697,97320.6525660717,1161459.29827324,171601.028987569,409788.417535451
"miami_housing","lasso_cv",19,-951328.132016092,1946241.66769735,3.22363858802113,174.789780436731,3.16377893979938,4.41497726109404,2.40900949560705,1.21532416818646,-1.10982627660721,-2.65008395613257,5.08194165165771,-1457.32675732179,-108895.87655315,4925.6099944409,4054.70739839684,-2003.16422039384,6117.46093102495,22842.3098218276,16340.1225787589,49.9694009745219,-4137.45754970715,3259.05603282712,8011.75239028857,10933.6936630624,106216.501390347,1146348.02926213,178197.143385358,416011.867060222
"miami_housing","lasso_cv",20,-1005257.74763644,1983328.52590168,3.89952697895778,180.056354558665,2.82860691146899,4.72933749771844,2.8214606289153,0.809714256185936,-1.19186278330941,-2.91680881322623,5.07349129579097,-1544.1788064005,-88750.1629554165,15877.8889893911,-1222.64101629127,2517.17436688826,18122.6309972693,12897.2510902693,13871.7362380485,16730.5796615166,1117.8948133771,10117.6769649463,-220.3527170991,9744.45025630973,85465.3205340856,1372014.83035746,155283.920688055,394421.082295132
"miami_housing","lasso_cv",21,-976672.060113728,2043140.26897764,3.44867874687977,179.340224305619,2.74286155926929,4.79226799987547,2.75626226510959,1.14311647141307,-0.941951129685895,-2.96682753709358,5.15258975462496,-1534.21408917584,-88940.131328639,9796.95688384076,1845.02274327935,4932.18474580113,14320.2547570838,14750.4737899266,10242.1080884079,2520.03044576687,-12568.6925360582,6956.82107481276,5325.51561083508,3035.77481259014,108762.298876766,1115529.0042245,177935.670619304,417759.930844068
"miami_housing","lasso_cv",22,-1017822.61342339,1750436.40779855,3.8691975335725,181.891831334266,2.62444773325803,4.30699894627331,2.39906767991934,0.962457396852856,-2.10302945231777,-2.03704208026284,4.61487215110072,-1390.78640570453,-102256.484497781,-223.534235067236,-12344.3222432147,-6001.41432344304,-4275.19019040233,3920.55947211159,1592.43221244967,4118.05952176029,-12609.1382881002,2641.38768779187,-4432.67212348477,-2339.11689779482,93024.2436724055,947826.822666581,164502.645255482,395833.833991066
"miami_housing","lasso_cv",23,-1093742.75477772,2077836.41637876,3.32270837752906,185.271028137575,2.67660643943598,4.7483315097697,3.05994439617925,1.38078787856295,-1.42019090700357,-2.68100181251259,4.70589336427707,-1408.24412424235,-90954.7402607784,4436.24289388936,-7132.29166241489,-5386.48279447478,9584.7270289066,13036.7641848336,4831.29694539278,168.132571887286,4799.24808215171,2783.62993163632,263.620712453381,4330.03436268081,77296.448317416,853753.289486513,145882.915765137,402137.907914294
"miami_housing","lasso_cv",24,-855169.103353541,1739989.98399366,3.50880367657444,179.993414296551,2.96021078316547,4.34289353474716,1.86325366763829,0.907754435451905,-1.27073733714766,-2.51547643411473,4.64178852500128,-1644.35195847348,-83589.7789486243,810.835130654876,-4197.7766546078,-4609.69897309695,2182.70252335286,16705.3992850377,2.13039962951221,8823.97423771897,-1488.9653442538,0,7445.47331739144,18495.007325963,85040.8098704377,1057474.13495586,159959.197529449,393520.909911583
"miami_housing","lasso_cv",25,-1048314.36582763,2232666.6582885,2.80664470389663,179.589991983233,2.97910588607997,5.5176099968498,3.48004399720252,0.68098182071247,-0.416357262097705,-3.74443695832411,5.47335887624086,-1612.38298397081,-103722.111766193,9787.59784894149,912.452877225501,1456.20581168548,15334.2879876205,22239.1827610104,17137.4010951345,9701.75832871727,0,13681.8177650921,917.761220146471,14960.146027286,93961.3027145493,1004978.12076409,166274.227534245,411909.992682444
"miami_housing","lasso_cv",26,-1009338.14257434,2036789.36605895,3.66060931908276,179.963014800476,2.89703764219068,4.05052187137556,2.90173379658352,1.0722106072751,-1.04186451887493,-2.76646516532758,5.10220332105093,-1481.97086039324,-104240.458597719,8037.18989068338,-7004.26732756601,-8611.4244695943,11598.9466101138,13354.4928915276,10610.6825806448,2439.59031945324,-6258.87329929082,807.24541708067,-832.531067495956,-4491.30507587546,85455.3413620669,1171344.87655939,157652.526606481,401964.990014299
"miami_housing","lasso_cv",27,-1032249.25052955,2088347.48233045,3.31791627005233,186.231200150396,2.85046908178106,4.48114149918103,2.80135688686088,1.41113054026344,-1.2633210780763,-2.62056032578409,4.55979284446361,-1414.10846041971,-99042.9600241025,6178.55078636608,6512.38382306116,1194.8811429194,25549.5610269592,16560.8274118754,18473.8945421028,16356.046954803,6995.887918084,15109.8135373872,14565.4326788855,12360.1141300806,88883.4501607172,1023633.21367463,164902.491184474,409808.317114826
"miami_housing","lasso_cv",28,-1034628.07775461,2223699.8263194,2.47105839812088,180.737066979231,3.16556994887999,4.26076470812475,3.36695985495476,1.17866239142007,-0.596799400565566,-3.22297041733514,4.91318244566966,-1583.46573350146,-77464.2826611323,4491.3664681722,2913.99489900891,-959.530227891683,13229.1100325616,20188.0650171596,27055.7592851267,8520.21989904668,2287.20395624158,13003.9651446879,16534.5823225925,23459.174283064,76711.6993872867,1009413.30938944,146741.014197675,396340.519573804
"miami_housing","lasso_cv",29,-1005873.06494316,2114943.5173427,3.75467300246418,182.683619033268,2.58526725468594,4.33121091043003,2.91670340054928,1.16042699166102,-0.786368107506962,-3.07263150000338,4.91974036271524,-1543.16825759026,-104257.873148631,3249.28352603304,-2145.32735110788,9721.32436823829,17691.0383121034,23090.6307145617,7227.75874128339,8039.11139611823,-1210.61537041502,8276.19276508575,13577.1107061118,9864.56589127201,94367.9914858202,1163020.10377756,170370.152217096,411197.383235672
"miami_housing","lasso_cv",30,-1061431.02663559,2295931.69137744,2.96907644447902,185.057194231515,2.75440003660763,4.49720873376778,3.26158644683688,1.28302764069772,-0.662008397797745,-3.0913856539552,5.30095784762067,-1313.33299576567,-106100.569306564,2275.66833960868,1118.23284857039,-52.0715294420937,24044.4619285351,8724.40076849514,9543.07353111757,3878.53342754427,-3669.33895853963,4799.3647667058,439.105061596593,11168.626511451,99228.5709971121,1153798.40007696,176454.047758192,427162.745109412
"miami_housing","lasso_cv",31,-1184024.87339587,2369695.97994158,3.45239355411696,174.496985104772,2.70801108975548,5.19664222445219,3.96646545694378,0.925160646033579,-0.856106315624159,-3.19091285595527,5.62492729745055,-1542.17964970459,-94877.325034976,-2192.14109853432,-8717.06925906372,-4796.68995759295,10157.2317081091,13260.5225435868,-2042.52248585361,4946.97276437206,3213.21733896177,-2707.29276574077,3765.76817360804,14519.8220869386,100812.875725518,1155147.23602419,177523.913267156,420749.102340476
"miami_housing","lasso_cv",32,-1086764.57103907,2191320.16580854,3.10199429734688,178.834083305024,2.93616006874609,4.302563819802,3.54429244136607,0.840437902640004,-0.918915278366749,-3.18969126546951,4.8900904544433,-1623.32900181416,-103504.134322435,23384.4681280265,5876.23550624353,-113.997021014835,22208.663974897,16660.2578374896,16568.0946877656,6535.15151962215,214.807983920992,5550.99084234096,14089.7917368205,15768.5975956978,90656.1812943493,1054179.5269933,162281.799876172,406845.953447038
"miami_housing","lasso_cv",33,-1012075.72003991,2134176.62666944,3.77459298760167,181.657710059135,2.89033466634805,4.36701083591186,3.01025053788553,1.42018862074628,-0.864990569638308,-3.03349340038577,4.58493166654982,-1631.19851091246,-87461.9809599487,7600.51646207468,-4922.13088362371,4202.53116479814,10950.3501064946,14394.9599578354,15511.854300344,16.7079807385064,4622.80702250789,5130.71077030959,11046.170910808,8007.59322371407,87488.631721002,902820.579198814,161485.449607913,405989.996108988
"miami_housing","lasso_cv",34,-1178943.69188832,2452558.52281824,3.43971886939987,177.966852030519,3.04189814583488,5.35115451726656,3.85305910782321,1.17103323592375,-0.68110772648246,-3.31905553397952,5.56565073631968,-1555.64136661676,-76784.3859032848,-1531.43097034034,-18492.671734464,-14489.7096956126,13428.1197080617,4679.07695509434,2226.54477767503,6255.68752963267,-4185.01285720177,-8550.88515104123,-7143.40759109576,3347.9939094259,91998.8042025809,1219429.38228975,170263.326766432,415503.782272782
"miami_housing","lasso_cv",35,-941480.499699737,1888796.47001066,3.76958124751305,182.413338756072,2.877318370156,4.66460261243254,2.1440295480769,1.00719825646139,-1.28175556233394,-2.60228343430357,5.35483812651514,-1615.93592773008,-110885.119713306,5874.40529993724,1084.34384951115,-5244.40613464361,17910.2960226928,16883.4428956827,9343.10381114414,4915.71601471121,351.303305627253,12367.1702128525,7106.12529987648,2831.42821342075,80491.2134857095,1038992.73371363,152958.640485678,396100.059237887
"miami_housing","lasso_cv",36,-1096359.34593093,2324082.76203345,3.67143588971768,184.396295775544,2.74222669901273,4.50041100181585,3.790652336998,1.09239298352159,-0.633490040153649,-3.28421251778706,4.44299582905592,-1479.4847344828,-92896.2099641086,8690.96332138204,-286.206985503865,2292.43892459419,12164.5661153371,12723.7037310826,10214.8700814588,9187.02781090006,1704.52988244931,8500.19271493466,0,11020.0202341339,81315.4787012053,875368.694275998,160329.747308274,395941.930388119
"miami_housing","lasso_cv",37,-1026922.66626737,2040283.59538414,3.14338148415601,182.442825309761,2.69437866385218,4.83445774850339,2.86348337958405,1.02440213778701,-1.1739382965142,-2.8942803573288,5.15491890606111,-1454.60186411367,-85620.6540434218,4221.52109928371,-1967.0938460978,-216.671810173161,21972.0873572247,6773.21477361214,11254.0679685277,10319.113150756,67.1147419928371,6437.68641620962,11269.9592940087,14569.4840465847,85924.9961047684,940629.834854111,163612.849568698,394103.214203646
