"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"airfoil",92,23.5702019521507,5,0,23.4885562867739,5,0,23.5647162174553,5,0,23.4904657996744,5,0,23.5702618283666,5,0,23.4879656054687,5,0
"airfoil",93,23.5904409283108,5,0,23.565904989632,5,0,23.5914766816526,5,0,23.5538529985262,5,0,23.5910595800958,5,0,23.5680353985251,5,0
"airfoil",94,23.3927947115056,5,0,23.3491887392467,5,0,23.3928129544447,5,0,23.3692935048685,5,0,23.3916336282826,5,0,23.3485823746647,5,0
"airfoil",95,24.8220849879049,5,0,24.8208729083711,5,0,24.8213341393212,5,0,24.7836526386643,5,0,24.8234585705768,5,0,24.8222582428964,5,0
"airfoil",96,22.4138127829957,5,0,22.3364520349849,5,0,22.4149106143342,5,0,22.3333764017872,5,0,22.3964758833281,5,0,22.3240317246315,5,0
"airfoil",97,22.6571842221149,5,0,22.5996095343742,5,0,22.6567015858846,5,0,22.6077477001313,5,0,22.6522750972573,5,0,22.5978987312551,5,0
"airfoil",98,23.2782615967059,5,0,23.2296965289524,5,0,23.2763622730185,5,0,23.2348741243196,5,0,23.2740176092073,5,0,23.2277738828331,5,0
"airfoil",99,24.1740451956036,5,0,24.0558949080894,5,0,24.1743416885626,5,0,24.0489230098953,5,0,24.1732457722157,5,0,24.0551744785682,5,0
"airfoil",100,23.5974302836848,5,0,23.6365854514291,5,0,23.5973713266327,5,0,23.6333917814436,5,0,23.5970452326712,5,0,23.6373059130737,5,0
"appliances_energy",1,9038.69399065101,11,0,9017.7832865567,12,0,9038.66341179011,11,0,8719.37394366643,28,10,9034.95082161,13,0,8719.85093148136,27,10
"appliances_energy",2,9279.80088434348,12,0,9256.59599810867,13,0,9266.16253200896,12,0,8921.81350106446,26,10,9278.72583272692,12,0,8916.98203353797,27,10
"appliances_energy",3,9306.40639533876,12,0,9292.76419817311,12,0,9305.66053091631,12,0,8936.86263945001,25,9,9306.04290409394,12,0,8927.628595716,27,7
"appliances_energy",4,9293.09863120896,11,0,9280.46861271061,14,0,9293.11025923041,11,0,8952.27039729642,28,8,9292.82527317057,11,0,8952.05566017193,27,8
"appliances_energy",5,8948.66883204062,11,0,8945.59577074015,11,0,8948.65926183975,11,0,8639.37022523406,27,11,8948.46500262595,11,0,8641.99425217091,27,10
"appliances_energy",6,9260.65573567221,10,0,9216.20898441825,13,0,9253.72047235009,10,0,8889.99413337918,28,9,9259.3429417749,10,0,8890.89017043382,27,9
"appliances_energy",7,9141.75959416416,11,0,9121.46583806074,12,0,9141.7754011419,11,0,8776.22822751015,28,6,9138.15987281117,11,0,8777.20574771285,27,7
"appliances_energy",8,9146.84403305437,12,0,9102.98139670509,16,0,9134.35558209433,12,0,8805.80355197107,26,8,9145.17927143189,12,0,8804.08541415926,27,8
"appliances_energy",9,9269.52199907402,12,0,9196.32093065117,14,0,9249.96031251761,13,0,8946.96371644548,27,10,9243.42598019202,13,0,8950.34115836089,27,9
"appliances_energy",10,9163.115365178,12,0,9153.01873347338,13,0,9161.08808423807,12,0,8863.45557169031,26,8,9161.58344939306,13,0,8860.66337855237,27,9
"appliances_energy",11,8777.75493830275,9,0,8692.60329540652,11,0,8759.13647142715,10,0,8389.24896945217,28,9,8777.75828969897,9,0,8389.74614212785,27,9
"appliances_energy",12,9017.83572623601,10,0,9015.35037536915,11,0,8980.41539580706,11,1,8685.8324229313,27,11,9014.52920236006,10,0,8692.43889854585,27,11
"appliances_energy",13,8684.88728263724,8,0,8599.40860093338,14,0,8667.23557128171,9,0,8361.16609491695,26,8,8663.39501219619,10,0,8366.07710595949,27,8
"appliances_energy",14,9314.09219375786,10,0,9264.10260923987,12,0,9301.69164325819,10,0,8957.2379316015,28,9,9311.83034153928,10,0,8955.16885625406,27,10
"appliances_energy",15,8991.55831533501,10,0,8931.36778086148,15,0,8997.33217048113,10,0,8654.41486919643,28,8,8975.35606250789,11,0,8657.48144616976,27,8
"appliances_energy",16,8936.6708869404,11,0,8921.20707448868,13,0,8937.38059841548,11,0,8654.3035711858,27,8,8931.59875875494,12,0,8657.18410197551,27,8
