"dataset","split_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_true_sign_diff","unilasso_loo_false_mse","unilasso_loo_false_support","unilasso_loo_false_sign_diff","polish_unilasso_mse","polish_unilasso_support","polish_unilasso_sign_diff","lasso_cv_mse","lasso_cv_support","lasso_cv_sign_diff","unireg_mse","unireg_support","unireg_sign_diff","least_squares_mse","least_squares_support","least_squares_sign_diff"
"ca_housing",85,4810443034.18761,7,0,4810153521.09672,7,0,4804629723.36997,8,1,4784866938.38493,8,1,4810795522.68627,7,0,4786736651.96912,8,1
"ca_housing",86,4725108451.84173,7,0,4714877333.99282,7,0,4690502706.07436,8,1,4693679763.16365,8,1,4715714665.60182,7,0,4693209514.63632,8,1
"ca_housing",87,4741743767.87212,7,0,4735732334.06368,7,0,4738591527.20481,8,1,4708809438.52106,8,1,4725321835.80822,7,0,4709221134.56109,8,1
"ca_housing",88,4869525738.77975,7,0,4883202443.72892,7,0,4848334178.34858,8,1,4852465335.93378,8,1,4870294225.57781,7,0,4852465407.04419,8,1
"ca_housing",89,4802204016.92179,7,0,4807722433.19013,7,0,4784648224.11654,8,1,4777848563.95681,8,1,4803247568.57587,7,0,4778299215.91059,8,1
"ca_housing",90,4883122620.00611,7,0,4893848563.50075,7,0,4861817896.09629,8,1,4863555318.81202,8,1,4884516336.88315,7,0,4863555415.73478,8,1
"ca_housing",91,4982560580.09425,7,0,4972827157.26938,7,0,4943653977.86519,8,1,4954461076.50054,8,1,4972073010.41465,7,0,4954504395.6666,8,1
"ca_housing",92,4941296588.08655,7,0,4940142717.73186,7,0,4926179073.01057,8,1,4921103298.99897,8,1,4932416735.05299,7,0,4921453664.93038,8,1
"ca_housing",93,4864263194.19718,7,0,4866531574.14987,7,0,4847176307.36042,8,1,4836455775.77075,8,1,4864772923.29103,7,0,4836251566.12655,8,1
"ca_housing",94,4824154486.37798,6,0,4819744955.98158,6,0,4824740549.75367,6,0,4781915860.85939,7,1,4817755608.6121,6,0,4779464872.36119,8,2
"ca_housing",95,4892594213.50352,7,0,4885279966.26717,7,0,4888593004.21544,8,1,4855009599.47245,8,1,4881658874.5659,7,0,4854585181.2383,8,1
"ca_housing",96,5010412121.92578,7,0,5003470318.812,7,0,4990336688.2711,8,1,4977960000.59003,8,1,5003263202.01787,7,0,4977836358.83412,8,1
"ca_housing",97,4968319884.19283,7,0,4962660508.39189,7,0,4948000777.95369,8,1,4932385600.58985,8,1,4951671393.42448,7,0,4931037731.54505,8,1
"ca_housing",98,4779374483.55263,7,0,4771617364.14852,7,0,4750562833.79588,8,1,4735971847.56688,8,1,4769413552.83427,7,0,4734491414.3156,8,1
"ca_housing",99,5135044769.74436,7,0,5124541193.07002,7,0,5109439900.36699,8,1,5103569328.11403,8,1,5121409876.87936,7,0,5103295176.92636,8,1
"ca_housing",100,4783959729.50839,7,0,4776712697.769,7,0,4766936529.47686,8,1,4741357424.56437,8,1,4765643132.54099,7,0,4738593118.55654,8,1
"computer",1,102.808842819471,10,0,104.182694642445,10,0,100.602725237829,12,1,100.493902478557,20,7,102.877992833096,10,0,100.572338846824,21,7
"computer",2,95.3068347733042,10,0,94.8361857184867,11,0,92.1396180370752,12,1,93.2071714625177,19,7,95.2396269939276,11,0,93.2231032018534,21,9
"computer",3,98.6806671436597,11,0,98.0855490965122,11,0,94.9836135641391,12,1,93.9228927113099,20,7,98.6703154223332,11,0,94.0012386370409,21,8
"computer",4,93.131830834191,10,0,93.4492667255578,10,0,90.6762589702582,11,1,89.1565566604718,21,8,93.1207776875925,10,0,89.1564593904726,21,8
"computer",5,92.2628947631455,10,0,91.4553246647701,10,0,88.7652567134206,11,1,87.1256882998928,18,7,92.2048959826743,10,0,87.1053396941437,21,7
"computer",6,100.435262419986,8,0,101.978720184136,8,0,98.7895697042258,9,1,97.2854446067702,21,8,100.516985734938,10,0,97.2852622379718,21,8
"computer",7,96.8543969004822,9,0,97.4075797188998,9,0,94.7940979793197,10,1,92.6585616130855,19,7,96.8442431253389,9,0,92.7307193295336,21,8
"computer",8,99.7198044592179,9,0,99.8211754261825,9,0,96.8555978379769,10,1,94.7573043380316,21,8,99.7215328787774,10,0,94.682588399902,21,8
"computer",9,98.6299958263493,10,0,99.7021294820475,10,0,96.07449833296,11,1,96.9632576674017,21,8,98.6551476363021,10,0,96.9632413604746,21,8
"computer",10,106.005764067423,10,0,108.240702577466,10,0,104.024103819533,11,1,102.36811901935,21,7,106.098878242284,10,0,102.367946581002,21,7
"computer",11,104.191271364105,10,0,103.807394420033,10,0,100.61803443521,11,1,99.2823113176913,20,7,104.208761100356,10,0,98.9916194096402,21,8
"computer",12,99.1455802115206,11,0,99.938100001618,11,0,96.9895838658897,12,1,95.6716848835136,20,7,99.1463364762044,11,0,95.6696757456076,21,8
"computer",13,96.9542748243947,10,0,95.9266055649829,10,0,93.6903052029574,12,1,91.3784608364299,20,8,96.703647413704,10,0,91.2597172664409,21,9
"computer",14,103.73822720581,10,0,105.377002192667,11,0,101.488357446574,12,1,100.64599309257,21,7,103.726173165049,10,0,100.650685382744,21,7
"computer",15,95.0302553748082,9,0,94.2481875687413,9,0,91.8793930081891,10,1,92.317826012294,21,7,94.9686176917775,9,0,92.3493390528902,21,8
"computer",16,101.244894702538,10,0,100.763066259163,10,0,97.7111613394272,11,1,95.1681854334809,19,7,101.106279285586,11,0,94.9576420187871,21,7
"computer",17,101.278010681788,10,0,101.532271559317,10,0,97.9602488404061,11,1,96.6309201490364,19,6,101.279796032284,10,0,96.3103492917711,21,7
"computer",18,95.6180272129323,9,0,95.9926884249498,9,0,93.6654922735422,10,1,92.3249313995062,20,8,95.6326380782037,10,0,92.297353887747,21,8
"computer",19,108.9144879258,11,0,110.17725268897,12,0,105.71811983846,13,1,103.830866807085,20,7,108.867805993877,12,0,103.646049921053,21,7
"computer",20,92.5230549953077,11,0,91.7974718381554,11,0,89.4388622594244,10,1,90.25961370015,20,6,93.2731690443522,11,0,90.3322280061651,21,7
"computer",21,99.9447935139927,10,0,100.731235308052,11,0,97.2264090130618,12,1,96.6913233309589,21,9,99.9167738580766,10,0,96.6778506056079,21,9
"computer",22,99.7054210450096,10,0,99.0207312455015,10,0,95.4364106611797,11,1,94.4991676011802,20,8,99.6596870782344,10,0,94.5589558047975,21,8
"computer",23,97.0636482100171,12,0,96.6774714099795,12,0,93.5906547917751,13,1,91.3048649679231,21,7,97.0282345287164,12,0,91.1976065591817,21,7
