"dataset","method","split_id","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8"
"kin8nm","lasso_cv",45,-0.0366533734777055,-0.0253771891324901,-0.152823630834253,-0.0233261502927837,0.068637703517649,-0.0446316328329526,-0.040767683882263,0.0204150622471505
"kin8nm","lasso_cv",46,-0.0397902404699266,-0.0230163003446889,-0.154068700512723,-0.0261616361892854,0.0731911413512679,-0.0336199994154787,-0.0401934010620211,0.0190934654132329
"kin8nm","lasso_cv",47,-0.0419699334616343,-0.026189134316448,-0.150598889619403,-0.0244788162667753,0.0703362208066836,-0.0419268218951371,-0.041155293013143,0.0187909803126224
"kin8nm","lasso_cv",48,-0.0430706341062976,-0.0261592417870443,-0.153389395697045,-0.0272206397722047,0.0697059580712688,-0.0414963073090724,-0.0387262144276881,0.0180234509802313
"kin8nm","lasso_cv",49,-0.0384719504464989,-0.0246225334903985,-0.154926603781868,-0.0265634132616596,0.0744666961481487,-0.037036351130976,-0.0408380801792594,0.019719789174099
"kin8nm","lasso_cv",50,-0.0404293466337278,-0.0294015131476059,-0.155743677699415,-0.0276620872145534,0.0646244882485019,-0.0434993712188754,-0.0417698527848152,0.0205410715960408
"kin8nm","lasso_cv",51,-0.0409446248709121,-0.0261070964649045,-0.152694038606592,-0.0259129921225769,0.0701115315013741,-0.0417751609431187,-0.0434258445902485,0.01927311086878
"kin8nm","lasso_cv",52,-0.0408351501269937,-0.0262793788366454,-0.154823124216729,-0.0225421889462926,0.0688371326774741,-0.0383652214520393,-0.0378488419312052,0.0162696385553342
"kin8nm","lasso_cv",53,-0.038513131631152,-0.0257147850982863,-0.155649524936859,-0.0215851052205395,0.0711280990644946,-0.0407234603439802,-0.0390681454798797,0.0206576372061694
"kin8nm","lasso_cv",54,-0.0419566441882119,-0.0238320341463566,-0.155142918382987,-0.0270939561229432,0.0665225474054274,-0.0413010557160733,-0.0419334218055325,0.0198992091618041
"kin8nm","lasso_cv",55,-0.0456800650336517,-0.0211507641608297,-0.151713327788932,-0.0256120041604255,0.0701458557384601,-0.0436197488763363,-0.0365543837062745,0.0204251418758693
"kin8nm","lasso_cv",56,-0.0392324636266709,-0.0261422273569993,-0.152893280894935,-0.0251883228926394,0.0747910855271635,-0.0430208749320647,-0.0421476951621985,0.022481398640649
"kin8nm","lasso_cv",57,-0.0444083356721188,-0.0277231297276159,-0.155586395767072,-0.0237738270146707,0.0706048017046381,-0.0399191160154768,-0.0411224904414232,0.020535306289414
"kin8nm","lasso_cv",58,-0.0378055182635604,-0.0304747275606067,-0.155742123227212,-0.0218362495214319,0.0723913998373435,-0.0400910415855386,-0.0384868976780477,0.0196763616869766
"kin8nm","lasso_cv",59,-0.0439303110198655,-0.0235605828832788,-0.156376215971968,-0.0269993984584639,0.0727401684045184,-0.0389435248504056,-0.0392132904715332,0.0174772295031254
"kin8nm","lasso_cv",60,-0.0438449929156022,-0.0242465000826173,-0.155857229729126,-0.0250674801915934,0.0694023399382377,-0.0401179121609318,-0.0412441257896415,0.01755627332481
"kin8nm","lasso_cv",61,-0.0406595511215474,-0.0244952649070289,-0.1539771459457,-0.0263496148437811,0.0681360578968285,-0.0392068154823003,-0.0401846382209794,0.0223343913420104
"kin8nm","lasso_cv",62,-0.042029201174983,-0.0233443408629566,-0.155454120283181,-0.0271455636215454,0.068963110539876,-0.0437534965328316,-0.0433939889552287,0.0208939432519691
"kin8nm","lasso_cv",63,-0.0412709734616151,-0.0299376777214773,-0.156070615617547,-0.0239043436953122,0.0713662069289562,-0.0402121517862216,-0.0379221522029605,0.0201548249672254
"kin8nm","lasso_cv",64,-0.0403843700259591,-0.0259128762466926,-0.154523432959023,-0.0267307990368387,0.0718431894900174,-0.0400976187980902,-0.0423357759089055,0.0220365889620913
"kin8nm","lasso_cv",65,-0.0404977292371277,-0.0242266053939552,-0.148862442147033,-0.0272645691934019,0.0713508780538644,-0.0413836243671982,-0.0378466793136993,0.0234736674716219
"kin8nm","lasso_cv",66,-0.0426826319104587,-0.027952067997875,-0.152940614041694,-0.0234494566133613,0.0683224291213982,-0.041272109270288,-0.0373327282990687,0.0213428851905932
"kin8nm","lasso_cv",67,-0.041016114923299,-0.0306742031714599,-0.154163475717144,-0.0250615843175063,0.0726849320841502,-0.0374041691231441,-0.0387005649687148,0.0228029783259443
"kin8nm","lasso_cv",68,-0.0445501986230358,-0.0260038177889292,-0.153540089110971,-0.0265449473133712,0.0712813178411788,-0.0382601692520576,-0.0394188017155333,0.0195104945282057
"kin8nm","lasso_cv",69,-0.0427774639582447,-0.0260238464659167,-0.151096993176615,-0.026899418055825,0.0699061594288364,-0.0383839206909921,-0.0414026264833468,0.0156043640849958
"kin8nm","lasso_cv",70,-0.0419569681755439,-0.0245638722832746,-0.155081100769612,-0.0290725132887717,0.0670365119951555,-0.0427658211750769,-0.0399705497046963,0.0185059227503336
"kin8nm","lasso_cv",71,-0.0374225051639592,-0.0250170195354154,-0.155888957136943,-0.0252666232800061,0.0660393337634459,-0.0404666092010685,-0.0405915231057001,0.0207981112411315
"kin8nm","lasso_cv",72,-0.0386085538437092,-0.0219469129332591,-0.153032659358463,-0.0288374926352922,0.0708006536860177,-0.040806964902916,-0.0370714954648907,0.0199542689194352
"kin8nm","lasso_cv",73,-0.0399076005529279,-0.0265517225811564,-0.155312617617001,-0.0217062255258468,0.0694059460133298,-0.0396371176789943,-0.039980610324003,0.0171761913895442
"kin8nm","lasso_cv",74,-0.0388606381064525,-0.0259626841100617,-0.154296980867501,-0.0257623663668553,0.073465385562496,-0.044792732888433,-0.0455790886200414,0.0227856145417754
"kin8nm","lasso_cv",75,-0.0417154592184588,-0.0247292062956976,-0.154100598665114,-0.0244088627675604,0.0725038482387889,-0.0373567682264557,-0.0365676921178786,0.0186546868315318
"kin8nm","lasso_cv",76,-0.0430366000130433,-0.0226090696334955,-0.152968874827503,-0.0199292517976306,0.0699513989091871,-0.0347773682517227,-0.0395854463700949,0.0242489247033876
"kin8nm","lasso_cv",77,-0.0401060063442979,-0.0232193365802462,-0.155514075806485,-0.0288572559830803,0.0696043080201,-0.0366307943412502,-0.0404282049459394,0.0183273175905636
"kin8nm","lasso_cv",78,-0.0376558168079602,-0.0239092344795101,-0.15264377641495,-0.0237202432357935,0.0723013324180895,-0.0365716838751962,-0.0402321851148665,0.017376620157997
"kin8nm","lasso_cv",79,-0.0413438006824915,-0.0277364325452268,-0.152338854236465,-0.0265361921770818,0.0705093622913715,-0.0409680168947262,-0.0426687243354212,0.0221156072664158
"kin8nm","lasso_cv",80,-0.0383026162441364,-0.0199787903368995,-0.149270242920741,-0.0233382650759097,0.0752789506884915,-0.03796930920949,-0.0373168696790167,0.0235246958253094
"kin8nm","lasso_cv",81,-0.0417724858331057,-0.0269261343151169,-0.158483739861314,-0.025654177040359,0.0662298061990232,-0.042368647611384,-0.0428750988723305,0.0196406640847656
"kin8nm","lasso_cv",82,-0.0435772224329863,-0.0188721467737677,-0.151114795349757,-0.0229859374749976,0.0697044023564576,-0.0395052797996644,-0.0399379495171134,0.0204999442075495
"kin8nm","lasso_cv",83,-0.0425471072727073,-0.0231660682665,-0.155872593914455,-0.0218388696207298,0.0670669145876427,-0.0394304433914907,-0.0409651494439208,0.0148128003283334
"kin8nm","lasso_cv",84,-0.0400131448038648,-0.0213953332234445,-0.152986741438765,-0.0197194737471067,0.0634597042367593,-0.0414452348228604,-0.0371825642265419,0.0211912247964131
"kin8nm","lasso_cv",85,-0.0409201629142163,-0.0246956154219418,-0.15056399588323,-0.0288938266321282,0.0735729378884082,-0.0400627577191498,-0.0435475873766288,0.0214898914614433
"kin8nm","lasso_cv",86,-0.0399763389083143,-0.0215914087992763,-0.154780898542363,-0.0275526834776655,0.0704818113564035,-0.038174795031739,-0.0403395442387421,0.0247437444971824
"kin8nm","lasso_cv",87,-0.0426325518242254,-0.0279765484795182,-0.153874216556587,-0.0224622893335415,0.0707602898489244,-0.0402274199230498,-0.0407642926791754,0.0176817235549417
"kin8nm","lasso_cv",88,-0.0376932629595969,-0.0244998754932683,-0.156555165254711,-0.025457846200344,0.0700682826245702,-0.0405499430546253,-0.0418221321093339,0.0188459000156105
"kin8nm","lasso_cv",89,-0.0365028026610009,-0.0240981928836209,-0.153486879629301,-0.0236579743671604,0.0677051392464492,-0.0452011515830529,-0.0376630907524668,0.0156881479306009
"kin8nm","lasso_cv",90,-0.0368082282252653,-0.0227063420759886,-0.155449736472062,-0.0217671263674856,0.0719193697396885,-0.0407005794983623,-0.0395578675072593,0.01729805734788
"kin8nm","lasso_cv",91,-0.0397782574828972,-0.0239191866347908,-0.152668173819642,-0.0271338548021222,0.0687337168517343,-0.0407583656187772,-0.0402209843096552,0.024251146300387
"kin8nm","lasso_cv",92,-0.0395370341472307,-0.0263917190016478,-0.154526851017832,-0.0262425079730893,0.0689202698905931,-0.0404070484399572,-0.0418030495984226,0.0188018334715072
"kin8nm","lasso_cv",93,-0.0403390221819661,-0.0269726992580189,-0.149827866837299,-0.0235485170725768,0.0696338891561848,-0.0408792122333075,-0.0370997017396142,0.0198028115220735
"kin8nm","lasso_cv",94,-0.0392635711722057,-0.0303821473918963,-0.15596346973452,-0.0246975526327025,0.0718568665674235,-0.0427694155253835,-0.0379684540459877,0.0215767505328835
"kin8nm","lasso_cv",95,-0.0354514548686288,-0.0279836167873409,-0.153831419343824,-0.022817615215287,0.0750864481815403,-0.0409141325027096,-0.0413130519701909,0.0227901034909849
"kin8nm","lasso_cv",96,-0.040399102447688,-0.0243481778007854,-0.152117034652522,-0.0273600186687589,0.0696567523760027,-0.0430591256843688,-0.0401292408555684,0.0219665603617563
"kin8nm","lasso_cv",97,-0.0391339272942634,-0.0260914920745722,-0.155262175466781,-0.0247307765065699,0.0727257250732738,-0.0428017128624501,-0.0417031465402411,0.0231280978247127
"kin8nm","lasso_cv",98,-0.0369166865845523,-0.0250153417940188,-0.155741798169336,-0.0278635283690788,0.0743640373185894,-0.0456914344445203,-0.0440845868931173,0.0208990460529343
"kin8nm","lasso_cv",99,-0.0446464058898202,-0.0268746549008772,-0.155595707757948,-0.019919762535737,0.0710033389409865,-0.0386770073387916,-0.0362698106748479,0.0231894189945747
"kin8nm","lasso_cv",100,-0.040849147100136,-0.0259762163786407,-0.15418381610181,-0.0239268819251067,0.0711906398896031,-0.0370452368060807,-0.0357743936830007,0.0197969887279176
"kin8nm","unireg",1,-0.0441162583202713,-0.0234334071795974,-0.150821076129616,-0.0238682875108043,0.0700912737348187,-0.0411919648320539,-0.0355095560089667,0.0139177359142319
"kin8nm","unireg",2,-0.0423099361372652,-0.0242431874019376,-0.154067720843056,-0.0268237589685992,0.0709652993955223,-0.0401103001095254,-0.0390992140777348,0.0177857200214666
"kin8nm","unireg",3,-0.0401453519198919,-0.0259788420565306,-0.154462873921158,-0.0236736311176477,0.0699858196787841,-0.0368795681356195,-0.0347023094004887,0.0200476412790918
"kin8nm","unireg",4,-0.0366554121691788,-0.0263755879331412,-0.156051217534971,-0.0218464709099557,0.0666561275634236,-0.035718998127124,-0.0399389176518435,0.0157820758646761
"kin8nm","unireg",5,-0.038903868163043,-0.0234991821085825,-0.156633466589993,-0.0243306059714762,0.0705427007104613,-0.0370457694175765,-0.0413876218853304,0.00935493838496719
"kin8nm","unireg",6,-0.0427437481662385,-0.0272077086655998,-0.157307578357709,-0.0277838910787561,0.0744463801276703,-0.0400039193103637,-0.0415044025615376,0.0247819793882718
"kin8nm","unireg",7,-0.0430040969613424,-0.0194377393507634,-0.152430047701421,-0.0229844442402325,0.0715266579341714,-0.0423228278731419,-0.0451916223425304,0.0175125257698234
"kin8nm","unireg",8,-0.0414024988870528,-0.0274163580979887,-0.157746954003635,-0.0284423890062915,0.0685448703390094,-0.0397047765154598,-0.0408368198338392,0.0202625852372379
"kin8nm","unireg",9,-0.0453540238740633,-0.0194161681306236,-0.155656217971793,-0.0179421094046158,0.0732751769145516,-0.0407098931290885,-0.0389716455044839,0.0196941423466352
"kin8nm","unireg",10,-0.0402606435112108,-0.0205534814802815,-0.148406031069344,-0.0268778414242329,0.0758525098147541,-0.0396232253132324,-0.0368773867697093,0.0216670807753812
"kin8nm","unireg",11,-0.0444343733748936,-0.0226925601448839,-0.152662575968259,-0.0247371368611999,0.0676792619982204,-0.0359934871406711,-0.0390623118368273,0.0183607768164335
"kin8nm","unireg",12,-0.0378531219259531,-0.0201201757027366,-0.151173176530426,-0.0208825746244755,0.0749425338160592,-0.0363970019502761,-0.0360492767595725,0.0197078684426411
"kin8nm","unireg",13,-0.0424157244402234,-0.023764216405674,-0.157362128934148,-0.0241030679881104,0.0719660357777913,-0.0431847401020234,-0.044585277534337,0.0149738621975947
"kin8nm","unireg",14,-0.0399410684512695,-0.0294357858284694,-0.15395284214965,-0.022759353850822,0.0700884523550146,-0.043854393060098,-0.040445363724278,0.0228902214866399
"kin8nm","unireg",15,-0.0410207730487398,-0.024596929504346,-0.153574794997001,-0.0231576854752804,0.0708059928439858,-0.0398471630914386,-0.0401229590396919,0.0208631591101532
"kin8nm","unireg",16,-0.0405202194971088,-0.0222726102120194,-0.154103893622637,-0.0234189734622874,0.0698310034414562,-0.0423317001744696,-0.0400400106192243,0.0160032834357806
"kin8nm","unireg",17,-0.0420497643864477,-0.0223228221544544,-0.155584573680148,-0.0225233812399517,0.0746583271741324,-0.0430198812267144,-0.0391289018360683,0.0217638655958937
"kin8nm","unireg",18,-0.0435458320819467,-0.0214755990240095,-0.156205348172086,-0.0199305429754226,0.0730329105732443,-0.03672625897523,-0.0395584245873236,0.0195005705631105
"kin8nm","unireg",19,-0.0431019523427973,-0.0291501244062352,-0.154311887689621,-0.0231290748740452,0.0711113854005333,-0.0378087271581149,-0.035740725651552,0.019645711644787
"kin8nm","unireg",20,-0.0397597623112189,-0.0212108456778866,-0.151809713066222,-0.0250446437559733,0.0703735524986605,-0.0393754650969177,-0.0354353174400188,0.0159174982091414
"kin8nm","unireg",21,-0.0430615300032146,-0.0223771388357841,-0.157891659292658,-0.0249940261200668,0.0740827881576831,-0.0419832348061595,-0.0398261099293901,0.020495748587183
"kin8nm","unireg",22,-0.0358397738315465,-0.0263867896037,-0.153768820204048,-0.0257456349331822,0.0728738161224165,-0.0369156146755869,-0.0385598512265221,0.0235910589237497
"kin8nm","unireg",23,-0.036265877103834,-0.0232186346592073,-0.156400114137168,-0.0190607386889486,0.0737192250051634,-0.0407516866974888,-0.0402256186404501,0.0212792896825545
"kin8nm","unireg",24,-0.0441569466599079,-0.0264219734214759,-0.155922047000862,-0.022859356191814,0.0738389038982956,-0.0418980284626695,-0.0424231985956969,0.021037543042676
"kin8nm","unireg",25,-0.0408773907794321,-0.0224157722028502,-0.15700363837912,-0.02438641086716,0.0723051883059948,-0.0415637191302195,-0.0389198153821898,0.0230001396170979
"kin8nm","unireg",26,-0.0468284895758869,-0.0285099014515899,-0.158086212846704,-0.0215144753652276,0.0707840426651091,-0.0406751198726851,-0.0374736358801939,0.0174286799344741
"kin8nm","unireg",27,-0.0379386820666104,-0.0266318530603578,-0.150185679082156,-0.02567217001503,0.0648575591847785,-0.0424867128633481,-0.0366815013951126,0.0177859568519565
"kin8nm","unireg",28,-0.0386345085913727,-0.0269459808598346,-0.154188769111344,-0.0216046127597192,0.0735331896825091,-0.0357884253101937,-0.0422652921070209,0.0183614170193905
"kin8nm","unireg",29,-0.0387881221205867,-0.0253089506309412,-0.157167383076055,-0.0278266074346906,0.0707336478436017,-0.0360909235018317,-0.0399474834331306,0.0145540057719903
"kin8nm","unireg",30,-0.0371749790837099,-0.0268817317401924,-0.161271292744816,-0.0246522965630604,0.0729460754978824,-0.0368912520051351,-0.040396864053139,0.0208302589925525
"kin8nm","unireg",31,-0.0445606381064926,-0.018615783465162,-0.1536534429393,-0.028123865571255,0.0736840881676352,-0.0395426835170583,-0.0439685174677613,0.0214051537411198
"kin8nm","unireg",32,-0.0410544322057114,-0.0247815835122101,-0.154872729502555,-0.0278358737398456,0.0666054367063864,-0.0390847620063995,-0.0421275466321062,0.0162015605099925
"kin8nm","unireg",33,-0.0363415576185011,-0.0274276451290187,-0.154963262942576,-0.0299584172475684,0.0737506606218142,-0.0402354047447501,-0.0405475035946476,0.0205945282113502
"kin8nm","unireg",34,-0.039339810275363,-0.0275268699232587,-0.153055356209102,-0.0266488826616246,0.0746021562583231,-0.0408682753724304,-0.0436839352513092,0.0218459934823576
"kin8nm","unireg",35,-0.0454789579749014,-0.0261297092713557,-0.151346249790028,-0.0206235241199296,0.0677655352803616,-0.0436579251436427,-0.0419328478270711,0.0174394018790775
"kin8nm","unireg",36,-0.0398976992756133,-0.0211664862568355,-0.157010132213487,-0.0272553492247682,0.0677675014418967,-0.0393250580991508,-0.039710749806363,0.020902517460431
"kin8nm","unireg",37,-0.0388847995987213,-0.0229839557573858,-0.157646383309107,-0.0265830622815856,0.0738886056974533,-0.0447332852551964,-0.0419686590548669,0.0153329145799767
"kin8nm","unireg",38,-0.0414131612587116,-0.0197094537405013,-0.153255105898504,-0.0215605088687329,0.0685221093157072,-0.0403251249301165,-0.0348705705607926,0.0211262450885425
"kin8nm","unireg",39,-0.0384022631721004,-0.0182932110711044,-0.155279242634863,-0.0278220091705914,0.0719300082480023,-0.0394339568647457,-0.0413850881422684,0.0182275392688402
"kin8nm","unireg",40,-0.0420437987307391,-0.0278626896732806,-0.155412945514223,-0.0256125795951788,0.0722083579614987,-0.0435187816736883,-0.0422844031836741,0.021744231268473
"kin8nm","unireg",41,-0.041313473280859,-0.0237656747245727,-0.151494183745968,-0.0229006810085227,0.0646554054850593,-0.0375383181875594,-0.0417692656922028,0.0181424679119414
"kin8nm","unireg",42,-0.0408588294593403,-0.0257863244806542,-0.155057676688896,-0.0256018446445164,0.0737966774600669,-0.0412391978122973,-0.0400748096340096,0.0203536841971368
"kin8nm","unireg",43,-0.0382225177649417,-0.0216955012745447,-0.152842170300008,-0.0261399530527509,0.0722952959510143,-0.0402865096005868,-0.0414414552270284,0.021116163664094
"kin8nm","unireg",44,-0.0431030752633292,-0.0271645092877302,-0.156051828806044,-0.0214404060688394,0.0698026079734243,-0.0416067252355493,-0.0414832241417706,0.0208047508258526
"kin8nm","unireg",45,-0.0365761118916025,-0.0249031983400196,-0.153620048818448,-0.022706669831565,0.068878080087892,-0.044655810047221,-0.0407299302045618,0.0197563186274678
"kin8nm","unireg",46,-0.0397530192864365,-0.0222404058592135,-0.154820249793849,-0.0255581675121337,0.0734322476324187,-0.0332843821215274,-0.0401446443665786,0.0181161239844289
"kin8nm","unireg",47,-0.0418812438491515,-0.0255572472941503,-0.151344905403192,-0.023679517597543,0.0705556496863471,-0.0417778284005843,-0.0409820481665589,0.0179641706093136
"kin8nm","unireg",48,-0.0430938523124076,-0.0254288250067567,-0.154173620347557,-0.0268654690909396,0.0699801556989972,-0.0414635584702472,-0.0386495490203258,0.0173739523431626
"kin8nm","unireg",49,-0.0383165810823325,-0.0239094354709658,-0.155729634877531,-0.0260986431698595,0.0747610834788395,-0.0369089276980992,-0.0408092892752068,0.0191439415308429
"kin8nm","unireg",50,-0.0404217877104206,-0.0290460134400096,-0.15655829219691,-0.0273465713490491,0.0648206615936434,-0.0435418014638309,-0.0416835069404881,0.0199249237785257
"kin8nm","unireg",51,-0.0409070777470027,-0.0255560462521259,-0.153509831758234,-0.0253379969746076,0.0703633186241806,-0.0417246288603546,-0.0434274520773274,0.0184650954754433
"kin8nm","unireg",52,-0.040834278114324,-0.025670581600732,-0.155619996925553,-0.0219461899975123,0.0690670322461676,-0.03829761833276,-0.0377758718994246,0.0156341527473031
"kin8nm","unireg",53,-0.0383665267307622,-0.0251222722932215,-0.156481646013419,-0.0208996870808927,0.0714109631864249,-0.0406703761936337,-0.0389962677861275,0.0201138397269155
"kin8nm","unireg",54,-0.041962662510908,-0.023298561959446,-0.155956264919939,-0.0267334533347177,0.0667418048473363,-0.041228835963059,-0.0419540024578373,0.0193121419772689
"kin8nm","unireg",55,-0.0457101465490793,-0.0204590575327022,-0.152490252693453,-0.0250715625943685,0.0704145470054226,-0.04358614941343,-0.0364250738307735,0.0198968767558603
"kin8nm","unireg",56,-0.0391526868202639,-0.0254751696460617,-0.153686760365805,-0.024510058277947,0.0750426159574778,-0.0429414578852528,-0.0419800319331254,0.0218740778480487
"kin8nm","unireg",57,-0.0444094219044608,-0.0272937424517974,-0.156375738147782,-0.023248285289024,0.0708650698413539,-0.0398416737696034,-0.0410700438819081,0.0198976584858368
"kin8nm","unireg",58,-0.0377951595578439,-0.0302232673737143,-0.156545387325773,-0.0211906224076757,0.0726954232882392,-0.0400046520703991,-0.0384053567160667,0.0190557257193523
"kin8nm","unireg",59,-0.0439602713422843,-0.0229828477313722,-0.157199631014944,-0.0265627603033306,0.0730084101822851,-0.0389159139383819,-0.0391302178438715,0.0167786298583555
"kin8nm","unireg",60,-0.0438341400800015,-0.0234426861976718,-0.156644711539483,-0.0243954315393456,0.0696118937031554,-0.0399858729813366,-0.0411569539665403,0.0167454519488994
"kin8nm","unireg",61,-0.0406097454015657,-0.0238982798529521,-0.154741985102881,-0.0257556047177154,0.0683560608598959,-0.0391080574007465,-0.0401239620465891,0.0217913959478281
"kin8nm","unireg",62,-0.0419666764841523,-0.0224946409107693,-0.156236581576117,-0.0265846829014362,0.0691677361031477,-0.0437147346824588,-0.0433750243430234,0.0201686038002181
"kin8nm","unireg",63,-0.041279016681604,-0.0296870908407332,-0.156899604818558,-0.0232449699407514,0.0716357518471537,-0.0401571652804545,-0.0378719880740715,0.0195240025583521
"kin8nm","unireg",64,-0.0403163475016709,-0.0253134966440667,-0.155316636335583,-0.0262861579421858,0.0721631440289154,-0.040040678628933,-0.0423228647060396,0.0215909086922108
"kin8nm","unireg",65,-0.0405045854633459,-0.0236308424889867,-0.149614835048987,-0.026878408647564,0.0716331537462472,-0.041302365520782,-0.0376935194465628,0.023041572626817
"kin8nm","unireg",66,-0.0426399486713921,-0.0274949763671327,-0.153722707304236,-0.0228504001449064,0.0685292769860642,-0.0412456211697736,-0.0371300890866392,0.0207249555921728
"kin8nm","unireg",67,-0.0409325442977181,-0.0302361474385278,-0.154948617880687,-0.0245715989421494,0.0729624909586831,-0.0372168887315614,-0.038555504519162,0.0223796140044419
"kin8nm","unireg",68,-0.044616015116507,-0.0254019704783748,-0.154314637509244,-0.0259889124878576,0.0715830351248157,-0.0382397986798751,-0.0393050046231317,0.0191351662889777
"kin8nm","unireg",69,-0.0427977483333749,-0.0253084190969583,-0.151864052483649,-0.0264314460278949,0.0701655064094065,-0.0382554557299114,-0.0413449877377902,0.0148270287088278
"kin8nm","unireg",70,-0.0419248271485307,-0.023895834177338,-0.155833149598583,-0.0286447438803956,0.0672457997864399,-0.0427783679829805,-0.0398607857939096,0.0174780679257094
"kin8nm","unireg",71,-0.0373214838917207,-0.0243552798699831,-0.156700211550892,-0.0246403825883686,0.06626328797192,-0.040449385420328,-0.0405971321622885,0.0203284594957438
"kin8nm","unireg",72,-0.0384821050687631,-0.0210556719993653,-0.153777434118404,-0.0283199083227482,0.071021613325111,-0.0406831392850333,-0.0368085962485073,0.0192460869739969
"kin8nm","unireg",73,-0.0398917168250669,-0.0261949892468708,-0.156103448963399,-0.0208160494929602,0.0696628414175162,-0.0395745734016272,-0.0399189803668339,0.0165450007870206
"kin8nm","unireg",74,-0.0388264509313661,-0.0255126133332159,-0.155123517693717,-0.025285555311401,0.0737547730201782,-0.0447881106313738,-0.0456144190231931,0.0221199972031216
"kin8nm","unireg",75,-0.0416605585786252,-0.0241174244693595,-0.154895641997781,-0.0238901575657698,0.0727472812497095,-0.0372019113098055,-0.036308996119137,0.0178258197748359
"kin8nm","unireg",76,-0.0430102419112762,-0.0217230896947849,-0.153722871974375,-0.0193011480083473,0.0702086674841733,-0.0345308684056799,-0.039542575222478,0.0238494698597735
"kin8nm","unireg",77,-0.0400751135807424,-0.0225953530836275,-0.156318616223161,-0.0284567073889028,0.0698727938229697,-0.0364765311257558,-0.0403636324735641,0.0175365629157644
"kin8nm","unireg",78,-0.0375793810019411,-0.0232638578228252,-0.153401130541625,-0.0231011722118934,0.0725613265659742,-0.0364101424423428,-0.0401599649341837,0.0166298486020543
"kin8nm","unireg",79,-0.0413958670031103,-0.0274137988269294,-0.153131347999917,-0.0261508114129552,0.0707886739217811,-0.0409294193889791,-0.0426385866596439,0.021562409491706
"kin8nm","unireg",80,-0.0382071727181166,-0.0190140642991132,-0.1500334853158,-0.0228226206317739,0.075594738843596,-0.0378375749251854,-0.0371454402045949,0.0231802155587552
"kin8nm","unireg",81,-0.0417350530717756,-0.0263965662526693,-0.159292340621626,-0.0250953819266292,0.066452018536861,-0.0423322857242365,-0.0428216293968634,0.0188350454958716
"kin8nm","unireg",82,-0.0436302103701908,-0.0180612577318005,-0.151888633299045,-0.0221590032193508,0.0699590760892155,-0.0394252220763572,-0.0399534359606955,0.0198276576107957
"kin8nm","unireg",83,-0.0425516332697659,-0.0225612084267356,-0.156681944102683,-0.0212280021841419,0.0672768371863114,-0.0393593288414471,-0.0409101303594278,0.0137084348349898
"kin8nm","unireg",84,-0.0399329263792365,-0.0204240886292474,-0.153775529634304,-0.0190426216746304,0.0636396136778811,-0.0413930547911354,-0.0370507731927977,0.0204188938023223
"kin8nm","unireg",85,-0.0409912031898082,-0.0244229637305234,-0.151376030590382,-0.0286380362974538,0.0738936535057217,-0.040029875408697,-0.0435883666411672,0.0209470152773463
"kin8nm","unireg",86,-0.039872348729631,-0.0206539104803657,-0.155561653607045,-0.0271132381831834,0.0707503326911748,-0.0380166894568601,-0.0402563686198858,0.024379619696825
"kin8nm","unireg",87,-0.0426177788439431,-0.0275958621407788,-0.154639557071493,-0.0218247279304192,0.0710517017425173,-0.0402235773327522,-0.0407071060272011,0.0169134518390905
"kin8nm","unireg",88,-0.0375690759591699,-0.0237578314074862,-0.15734430205409,-0.0248373832276384,0.0702985697205416,-0.0404528888539978,-0.0418026080014534,0.0180815190854713
"kin8nm","unireg",89,-0.036486176530753,-0.0234749874510933,-0.154293920264112,-0.0232822731539827,0.0679647784023521,-0.0452505358197619,-0.0375669409672949,0.0144926031536325
"kin8nm","unireg",90,-0.0366984522503505,-0.0219933419939919,-0.156222094076737,-0.0210298021886131,0.0721680324529501,-0.0405165366395121,-0.0394848928042275,0.0165373255825218
"kin8nm","unireg",91,-0.0397285195781055,-0.0232085391776507,-0.15344358018598,-0.0266839551265608,0.068998415608809,-0.0407564662639743,-0.0401886057028302,0.0239413559663111
"kin8nm","unireg",92,-0.0394956852651431,-0.0258216044820792,-0.155327284348834,-0.0256988760906886,0.06918870580513,-0.0403919966533666,-0.0417508295572605,0.0182161991334814
"kin8nm","unireg",93,-0.0402447626135723,-0.0264771329816139,-0.150600553202432,-0.0228416478675515,0.069873843359106,-0.0408094977387631,-0.0370053083532499,0.0192596530733039
"kin8nm","unireg",94,-0.03914736422847,-0.0299799735670192,-0.15674679409644,-0.0241236260588275,0.0720971078648395,-0.0427606437741532,-0.0377555393739799,0.0209569079804437
"kin8nm","unireg",95,-0.0353979483963614,-0.0275850919749468,-0.154641580140932,-0.0221439235502928,0.0753970006657234,-0.040911833593061,-0.041207422567388,0.0223136839194681
"kin8nm","unireg",96,-0.0402423468497636,-0.0234860327885318,-0.152886928432554,-0.0267443777868299,0.0698501575310134,-0.043003690863252,-0.0399826175773061,0.0213539635502299
"kin8nm","unireg",97,-0.0391243806139132,-0.0254669232268756,-0.156082148269433,-0.0240426417326294,0.072982222017565,-0.042760275777638,-0.0416446457126376,0.0227085322669922
"kin8nm","unireg",98,-0.036844494837286,-0.0244941524610999,-0.156556712539645,-0.0274914785368871,0.0746759625662436,-0.0457074090774371,-0.0441129802826859,0.0203755234635447
