"dataset","method","split_id","age","Jitter...","Jitter.Abs.","Jitter.RAP","Jitter.PPQ5","Jitter.DDP","Shimmer","Shimmer.dB.","Shimmer.APQ3","Shimmer.APQ5","Shimmer.APQ11","Shimmer.DDA","NHR","HNR","RPDE","DFA","PPE","sex_1"
"parkinsons","uni_loo",87,0.343809433253935,105.1265412025,13945.3901697553,162.905798583641,141.568831791634,54.3386461222218,26.6111928454503,3.30667633902472,40.9437265338746,36.6514749171721,50.2071922924382,13.6492104277869,8.78295341127449,-0.303852872641355,13.894948282678,-19.0939809318039,15.0445812878897,-1.72883986218894
"parkinsons","uni_loo",88,0.395993640312301,139.559900561659,22634.007032639,227.371004992656,182.967777960205,75.8009635199653,44.7837191073639,5.16477959168322,81.7443147207488,63.2235606900362,72.56136626043,27.2479036059303,10.6276038150195,-0.444917697071939,17.530099692549,-17.2097896523163,18.3917137064924,-2.5924806749125
"parkinsons","uni_loo",89,0.3670992174314,116.911993862225,17054.2711558516,178.089793601226,158.668752350524,59.3858868193393,38.9983817331229,4.66122910772151,69.0930211824079,55.660857435881,61.6082659520818,23.0321434014708,10.0670174081133,-0.439816084142159,17.3386116101256,-18.6717611284263,16.5350006207881,-1.89527041173305
"parkinsons","uni_loo",90,0.366780962696773,135.615318499081,19652.1430016124,214.332279055178,182.409627403059,71.4445378279156,37.4664556022563,4.58201981193253,62.9569161359068,50.4430320036706,63.5717671844867,20.9848684056851,11.1461363387933,-0.38147865566098,17.7121819443049,-18.3704340567715,17.8931438653175,-2.18459785143582
"parkinsons","uni_loo",91,0.387750693687934,143.991772688799,19596.9540570273,224.980952659276,184.283129929893,74.9883302087514,40.0788130847388,4.91460046531613,68.1251216959947,55.3464805666543,63.2116993432356,22.7105411932112,11.6964163906055,-0.429879197897474,18.1834400496964,-20.2213310098625,18.0550232935346,-2.68312304454355
"parkinsons","uni_loo",92,0.37516597625079,140.844453474559,19853.811283471,205.356967286833,186.489202776336,68.4585634642361,38.5993614879936,4.73190296953307,65.3605846656059,54.0951432084245,61.2530968343063,21.7855535718788,11.6753058332399,-0.433359722825726,17.4457412908462,-14.6434303548839,18.6108815160525,-2.25833851386888
"parkinsons","uni_loo",93,0.391946366080881,137.097809660699,21392.6235504685,217.496776168548,188.038046726114,72.5022587647562,36.5558774633374,4.39361592103056,61.8106698566898,52.5134850275633,59.8759792726863,20.6053490973018,10.6313982190169,-0.389954645668071,15.6804078702396,-17.6622672251828,18.3675236203971,-2.68913522067758
"parkinsons","uni_loo",94,0.385501281784028,151.336193963084,23332.6535843589,242.987695999764,196.87023626251,80.9983375878224,40.0996086777534,4.83871113222407,67.0006367653227,57.1543927797448,67.352730378046,22.3329542624305,11.4620508014571,-0.440483947158776,16.5920243714927,-16.9208733738898,18.8722161135338,-2.05362969206456
"parkinsons","uni_loo",95,0.364254202248039,117.693118042056,15558.0607052108,174.460062422114,156.807057882082,58.1646426164045,41.2950824385882,4.97887763437376,71.2249943844308,58.3938310930503,72.4076714112044,23.7427789439926,9.43317780594628,-0.413669974666361,14.8200427947014,-15.7801048858423,17.8631428275132,-1.89741647271044
"parkinsons","uni_loo",96,0.400133617757382,148.563716463445,19285.0241795778,244.225474310677,184.543529551123,81.4097699809274,33.8812224752711,4.10138063757006,56.8736407553545,46.2610944919373,57.9194376269647,18.9582958597159,10.962461597602,-0.390166560317108,16.7050936282023,-17.5372745967873,17.8936775753175,-2.10367305162137
"parkinsons","uni_loo",97,0.370355346458099,125.309584364179,18085.8085997732,214.398868348217,164.546293764906,71.4696246091494,37.4923843916285,4.50376013830553,65.7379053571973,51.7345374948091,62.2997889128287,21.91086389165,10.7985285773281,-0.383344008683378,15.5307708261818,-17.4419430294457,15.5378219604959,-1.8388351854487
"parkinsons","uni_loo",98,0.366665782651946,161.651962760689,19431.3517430609,245.032122650986,207.857221068115,81.6738201130415,35.3789260857294,4.34731044018026,55.318849330767,49.9515834780969,59.0618763871188,18.4377142932063,12.6941622891062,-0.384443144497449,17.1360345258718,-18.6956429219555,18.7680460675034,-2.09463058631188
"parkinsons","uni_loo",99,0.37381848446926,134.628128460471,18469.4987935729,202.420016052864,184.399274068023,67.5204941944653,40.0303340375346,4.85921850126492,67.2590837856223,57.7265394470729,72.1034102312612,22.4202976254618,11.4823567284588,-0.370794616223795,14.6812224725078,-16.933992731123,16.8482168905862,-2.36656248135658
"parkinsons","uni_loo",100,0.375161030233301,145.35737993166,19743.3045490227,235.197511148356,178.304099588564,78.4271434650586,40.755932897083,4.81901960346202,72.9418179195615,58.6355062910395,68.1998827077578,24.3142811283223,9.39490577873349,-0.429384375292823,16.9375314202259,-14.4827405013378,18.712611723653,-2.43094301583183
"parkinsons","unilasso_loo_true",1,0.310153777094359,0,0,0,0,0,0,0,0,0,0,0,0,-0.194547189990461,4.14453146975273,-23.103831138569,8.51807459346978,-1.47155948749236
"parkinsons","unilasso_loo_true",2,0.292734129772787,0,0,0,0,0,0,0,0,0,0,0,0,-0.241629059012637,4.38398072767815,-21.9634598848254,8.88634243877194,-2.24492503371591
"parkinsons","unilasso_loo_true",3,0.325062068307546,0,0,0,0,0,0,0,0,0,0,0,0,-0.124196842290953,7.57783875982177,-24.8616328909993,11.7099002097039,-1.89759738676288
"parkinsons","unilasso_loo_true",4,0.302629638208232,0,0,0,0,0,0,0,0,0,0,0,0,-0.267005616202756,3.4626098490338,-28.2385039330993,11.9078359353787,-2.28756716415845
"parkinsons","unilasso_loo_true",5,0.30778446272333,0,0,0,0,0,0,0,0,0,0,0,0,-0.280476020794612,3.26622924703483,-22.0776546868413,7.54376006187856,-2.04871909101211
"parkinsons","unilasso_loo_true",6,0.341950420431688,0,0,0,0,0,0,0,0,0,0,0,0,-0.223962057389666,6.10488258522223,-26.188066745403,9.61315490544273,-2.10537635048651
"parkinsons","unilasso_loo_true",7,0.328678501206837,0,0,0,0,0,0,0,0,0,0,0,0,-0.313985854061195,2.48851232676173,-21.1648550969754,5.13474108075531,-2.26060374975948
"parkinsons","unilasso_loo_true",8,0.328137562425868,0,0,0,0,0,0,0,0,0,0,0,0,-0.159053481973184,3.96241150866676,-25.1032152312187,12.9795449662579,-1.93722574288347
"parkinsons","unilasso_loo_true",9,0.334372249750913,0,0,0,0,0,0,0,0,0,0,0,0,-0.225673016715399,1.84112463113901,-26.0314203377041,10.4998570467488,-2.30159753136291
"parkinsons","unilasso_loo_true",10,0.326204301766413,0,0,0,0,0,0,0,0,0,0,0,0,-0.208315162080559,3.05931884600057,-25.8420192033942,9.80134025717045,-1.66656476138114
"parkinsons","unilasso_loo_true",11,0.318150843388127,0,0,0,0,0,0,0,0,0,0,0,0,-0.269724987495477,2.6670073502219,-23.7750805292538,8.84021442866065,-2.22992286832362
"parkinsons","unilasso_loo_true",12,0.303986450289608,0,0,0,0,0,0,0,0,0,0,0,0,-0.215768438733001,3.41341690705999,-21.6799136383969,11.8592947467963,-2.01807096862414
"parkinsons","unilasso_loo_true",13,0.346189206476009,0,0,0,0,0,0,0,0,0,0,0,0,-0.233944345150298,0.457608478307986,-26.0860239796904,13.8836129906974,-2.24318419078206
"parkinsons","unilasso_loo_true",14,0.336122000130086,0,0,0,0,0,0,0,0,0,0,0,0,-0.242403775276255,1.97741050766827,-24.9045917301799,8.73568768869881,-1.9381699061333
"parkinsons","unilasso_loo_true",15,0.309082395170913,0,0,0,0,0,0,0,0,0,0,0,0,-0.245645287703684,1.89419954016138,-29.1759119730965,13.0247868309387,-2.23891509929178
"parkinsons","unilasso_loo_true",16,0.317462027979815,0,0,0,0,0,0,0,0,0,0,0,0,-0.122937171550802,6.28616764934991,-28.2372873852525,14.0301031723902,-2.09551232052257
"parkinsons","unilasso_loo_true",17,0.292623386161271,0,0,0,0,0,0,0,0,0,0,0,0,-0.212292926401149,3.3790207586727,-26.3052368761598,10.20352131438,-1.88839404447653
"parkinsons","unilasso_loo_true",18,0.308742751927866,0,0,0,0,0,0,0,0,0,0,0,0,-0.236268809718798,1.53881722036569,-23.09781057306,10.8614046491682,-2.32546663442911
"parkinsons","unilasso_loo_true",19,0.314043189789313,0,0,0,0,0,0,0,0,0,0,0,0,-0.21939591359282,5.66092270356693,-24.8345623500488,9.49731191821811,-2.22217814449233
"parkinsons","unilasso_loo_true",20,0.338847849234383,0,0,0,0,0,0,0,0,0,0,0,0,-0.135346096785181,5.14170804039494,-24.4402201989378,12.3276121159869,-2.28358561910204
"parkinsons","unilasso_loo_true",21,0.332935004037412,0,0,0,0,0,0,0,0,0,0,0,0,-0.217289250001289,2.084819839518,-24.3931304021085,11.1559591894675,-2.03785369607263
"parkinsons","unilasso_loo_true",22,0.318622125589265,0,0,0,0,0,0,0,0,0,0,0,0,-0.216666026658527,3.46952109389203,-25.3814101299418,9.59551556900548,-2.48205511121059
"parkinsons","unilasso_loo_true",23,0.322541755647863,0,0,0,0,0,0,0,0,0,0,0,0,-0.225313964214009,2.73094154106288,-21.6816140158101,11.6482901942252,-2.02757456724023
"parkinsons","unilasso_loo_true",24,0.335664894948363,0,0,0,0,0,0,0,0,0,0,0,0,-0.209042725760648,4.24217431217289,-28.2251803097253,13.7898144503028,-2.40456991411317
"parkinsons","unilasso_loo_true",25,0.336776622001927,0,0,0,0,0,0,0,0,0,0,0,0,-0.163082278248073,4.75725105693966,-30.1294994552349,13.8260238591451,-2.15469677641784
"parkinsons","unilasso_loo_true",26,0.312925486409216,0,0,0,0,0,0,0,0,0,0,0,0,-0.190972492683798,5.7570204590461,-23.9681822259164,8.01610832786636,-1.84515114304359
"parkinsons","unilasso_loo_true",27,0.334121349922377,0,0,0,0,0,0,0,0,0,0,0,0,-0.191920585651037,4.2195577246967,-23.6311065504453,9.89882217231606,-2.13028779014896
"parkinsons","unilasso_loo_true",28,0.349724493866143,0,0,0,0,0,0,0,0,0,0,0,0,-0.193396820702299,5.10248518692084,-24.71064871892,9.73214385970477,-2.36641981398173
"parkinsons","unilasso_loo_true",29,0.349693637920732,0,0,0,0,0,0,0,0,0,0,0,0,-0.323059678826559,1.69063435265227,-23.0270659168209,6.89733310443501,-2.25864342000014
"parkinsons","unilasso_loo_true",30,0.323343698463662,0,0,0,0,0,0,0,0,0,0,0,0,-0.322886355267244,1.9414736893189,-24.5227165833504,7.8837811341065,-1.8691908057305
"parkinsons","unilasso_loo_true",31,0.316543680015865,0,0,0,0,0,0,0,0,0,0,0,0,-0.229970486573168,4.45077860356385,-23.9449899711454,9.86778490207385,-2.269158059951
"parkinsons","unilasso_loo_true",32,0.33515780444736,0,0,0,0,0,0,0,0,0,0,0,0,-0.257790002062364,4.14395067247462,-23.8680147949526,8.16926808773361,-2.18575698373473
"parkinsons","unilasso_loo_true",33,0.334950840377825,0,0,0,0,0,0,0,0,0,0,0,0,-0.203196820015058,1.82672123011438,-27.1356169325057,14.0165942716423,-1.65288967034714
"parkinsons","unilasso_loo_true",34,0.311062276526522,0,0,0,0,0,0,0,0,0,0,0,0,-0.210718384467382,0,-24.1225953640249,14.9930661411819,-2.16340086396431
"parkinsons","unilasso_loo_true",35,0.31794668185204,0,0,0,0,0,0,0,0,0,0,0,0,-0.199644891063641,5.29713328443071,-21.0952988937837,9.15831411550159,-1.76719608999287
"parkinsons","unilasso_loo_true",36,0.319403947736701,0,0,0,0,0,0,0,0,0,0,0,0,-0.19161934086372,6.64698615128628,-25.2221488909921,9.92915670083653,-1.80553293454046
"parkinsons","unilasso_loo_true",37,0.322916251176986,0,0,0,0,0,0,0,0,0,0,0,0,-0.226938549654181,0.487221699827309,-22.1201639009566,11.7794447455091,-1.88832210680555
"parkinsons","unilasso_loo_true",38,0.310308563915589,0,0,0,0,0,0,0,0,0,0,0,0,-0.26385439577019,4.35732301338472,-22.554606693186,11.5085932668808,-1.86316467919921
"parkinsons","unilasso_loo_true",39,0.326531243670416,0,0,0,0,0,0,0,0,0,0,0,0,-0.230003616084157,3.97012131633369,-26.1814000258423,11.82736461808,-1.80889984902637
"parkinsons","unilasso_loo_true",40,0.306571759438424,0,0,0,0,0,0,0,0,0,0,0,0,-0.172778038781452,4.42371029088722,-24.4556445053867,10.9770711670001,-1.82266173452864
"parkinsons","unilasso_loo_true",41,0.321198404013245,0,0,0,0,0,0,0,0,0,0,0,0,-0.19548869772951,6.68974788991506,-27.6998002162195,9.64050094313818,-2.52049216333346
"parkinsons","unilasso_loo_true",42,0.304443604166652,0,0,0,0,0,0,0,0,0,0,0,0,-0.152125604746381,5.46324594178792,-22.2284810484806,13.0984707432443,-2.06714403874622
"parkinsons","unilasso_loo_true",43,0.296881194850774,0,0,0,0,0,0,0,0,0,0,0,0,-0.136924415857128,7.02843069756589,-29.0561898361063,11.4605910773568,-1.99975744882808
"parkinsons","unilasso_loo_true",44,0.322068520854687,0,0,0,0,0,0,0,0,0,0,0,0,-0.139452041477433,4.60529905572048,-24.3161965839426,15.1486043491533,-2.02864326931102
"parkinsons","unilasso_loo_true",45,0.326609154798777,0,0,0,0,0,0,0,0,0,0,0,0,-0.208149339741755,3.71945352799028,-25.1415479284447,11.3438668938737,-1.99432615528915
"parkinsons","unilasso_loo_true",46,0.306505970809928,0,0,0,0,0,0,0,0,0,0,0,0,-0.213665040453692,4.73407141630428,-25.7713068666482,10.312427892661,-2.1021848614387
"parkinsons","unilasso_loo_true",47,0.333621549137201,0,0,0,0,0,0,0,0,0,0,0,0,-0.194236619709158,3.23743747555643,-21.6725913028502,10.6887807307047,-2.0897324866944
"parkinsons","unilasso_loo_true",48,0.338606962189471,0,0,0,0,0,0,0,0,0,0,0,0,-0.251556665233417,6.1714876957804,-27.349114561549,8.63278903160376,-2.7730203530103
"parkinsons","unilasso_loo_true",49,0.330488547870674,0,0,0,0,0,0,0,0,0,0,0,0,-0.16881229916151,4.82485834548976,-23.7581689444189,7.30748823479162,-2.3328389072054
"parkinsons","unilasso_loo_true",50,0.338089615808421,0,0,0,0,0,0,0,0,0,0,0,0,-0.148748709579664,4.21175349765332,-26.6683538039769,14.2094645574322,-2.1036123413512
"parkinsons","unilasso_loo_true",51,0.33682451903585,0,0,0,0,0,0,0,0,0,0,0,0,-0.186282001394945,2.74449664286153,-22.030254875458,12.200238834933,-1.62626402978898
"parkinsons","unilasso_loo_true",52,0.30507780735186,0,0,0,0,0,0,0,0,0,0,0,0,-0.181522615566657,4.43217764495741,-21.6522015770481,11.8069157358531,-1.84599803898408
"parkinsons","unilasso_loo_true",53,0.318343256807231,0,0,0,0,0,0,0,0,0,0,0,0,-0.091161500067335,8.19442327062478,-23.7191041732537,10.9742616595251,-1.69387088811706
"parkinsons","unilasso_loo_true",54,0.324594057582515,0,0,0,0,0,0,0,0,0,0,0,0,-0.225911324782932,3.39126156089034,-24.9437783984414,10.5165797009638,-2.09608110358427
"parkinsons","unilasso_loo_true",55,0.316159398668147,0,0,0,0,0,0,0,0,0,0,0,0,-0.240064270275885,3.34660308448225,-21.6870186926273,9.69610799312057,-1.87626528586092
"parkinsons","unilasso_loo_true",56,0.318226904585184,0,0,0,0,0,0,0,0,0,0,0,0,-0.298261858179685,3.16629731246894,-25.6876531739573,6.56653907808332,-2.4814912480587
"parkinsons","unilasso_loo_true",57,0.310474055784594,0,0,0,0,0,0,0,0,0,0,0,0,-0.208194100532303,6.06644710864559,-25.6180018571531,9.44162943781368,-1.97866181328151
"parkinsons","unilasso_loo_true",58,0.343635863541779,0,0,0,0,0,0,0,0,0,0,0,0,-0.248783678220012,1.88778840760367,-24.8863539070153,11.6668797987545,-2.14764449767583
"parkinsons","unilasso_loo_true",59,0.302511055907366,0,0,0,0,0,0,0,0,0,0,0,0,-0.252771593146068,4.48675014431657,-25.4365834339498,9.69135656609108,-1.70210335822428
"parkinsons","unilasso_loo_true",60,0.336096326946515,0,0,0,0,0,0,0,0,0,0,0,0,-0.259916033634731,3.5799947155043,-26.5869476378684,8.90493203511042,-2.33007029954554
"parkinsons","unilasso_loo_true",61,0.327954793629287,0,0,0,0,0,0,0,0,0,0,0,0,-0.294410736342524,3.22719960917556,-28.080332670963,8.43721580692947,-2.41559465368962
"parkinsons","unilasso_loo_true",62,0.32074706837096,0,0,0,0,0,0,0,0,0,0,0,0,-0.152675730410318,4.59841348163521,-26.082014610936,12.3627624148441,-2.36612769727319
"parkinsons","unilasso_loo_true",63,0.328607881164797,0,0,0,0,0,0,0,0,0,0,0,0,-0.280974606704046,4.32297243365047,-25.1856865962814,7.61394541262622,-2.25431718669043
"parkinsons","unilasso_loo_true",64,0.312149576688196,0,0,0,0,0,0,0,0,0,0,0,0,-0.186933779021012,3.10484647207324,-25.7069883572477,12.902588846833,-1.60730715263815
"parkinsons","unilasso_loo_true",65,0.309995276092947,0,0,0,0,0,0,0,0,0,0,0,0,-0.183208478316962,5.94788005616658,-28.0561004125831,11.1721579163558,-2.3051552189038
"parkinsons","unilasso_loo_true",66,0.318772069226056,0,0,0,0,0,0,0,0,0,0,0,0,-0.185747963297551,5.98188058688608,-27.1795083340609,11.3164086834207,-2.07150458272203
"parkinsons","unilasso_loo_true",67,0.348775519230585,0,0,0,0,0,0,0,0,0,0,0,0,-0.219191932711037,3.2953980114674,-24.0124378562441,8.79761158334984,-2.4187935807563
"parkinsons","unilasso_loo_true",68,0.31730815520797,0,0,0,0,0,0,0,0,0,0,0,0,-0.255582824196509,5.21789902950905,-25.8789956833369,7.30752035179815,-1.80728859825942
"parkinsons","unilasso_loo_true",69,0.326351062329371,0,0,0,0,0,0,0,0,0,0,0,0,-0.157211429958308,4.09685668371661,-27.8829294311034,12.0791346802129,-2.06420118161154
"parkinsons","unilasso_loo_true",70,0.304244438822534,0,0,0,0,0,0,0,0,0,0,0,0,-0.169617937291985,7.14377694323804,-26.106925583349,11.9135870078017,-1.62823273229604
"parkinsons","unilasso_loo_true",71,0.309966187988194,0,0,0,0,0,0,0,0,0,0,0,0,-0.184075974029699,6.28372534914784,-24.8571532246595,10.2411999706866,-2.07763333812304
"parkinsons","unilasso_loo_true",72,0.321672111349263,0,0,0,0,0,0,0,0,0,0,0,0,-0.1779858964867,4.67349011789664,-24.338400221315,11.1921750712553,-2.2190924068521
"parkinsons","unilasso_loo_true",73,0.326518877818048,0,0,0,0,0,0,0,0,0,0,0,0,-0.192365510622266,3.92160708484642,-25.1053598367187,12.3888811920398,-2.10736907512978
"parkinsons","unilasso_loo_true",74,0.33448512890508,0,0,0,0,0,0,0,0,0,0,0,0,-0.237309764077831,4.32295878129439,-24.7382107070249,7.5778446418236,-2.51969990938895
"parkinsons","unilasso_loo_true",75,0.315090579049466,0,0,0,0,0,0,0,0,0,0,0,0,-0.169204312573494,4.90583334331146,-25.7997218395371,12.8380772520681,-1.97590327357275
"parkinsons","unilasso_loo_true",76,0.311806479040881,0,0,0,0,0,0,0,0,0,0,0,0,-0.307879076493815,4.52867163809126,-26.1750823830344,6.97319992872055,-2.25297635791665
"parkinsons","unilasso_loo_true",77,0.322124683404839,0,0,0,0,0,0,0,0,0,0,0,0,-0.207854624217213,7.10954427460484,-24.4696600465106,9.42590118981926,-2.18453043298341
"parkinsons","unilasso_loo_true",78,0.316008336557267,0,0,0,0,0,0,0,0,0,0,0,0,-0.270427555434597,3.84586130775143,-26.4211660276163,10.8666001482795,-2.03449226281379
"parkinsons","unilasso_loo_true",79,0.324314244516967,0,0,0,0,0,0,0,0,0,0,0,0,-0.197897417357002,0.807718739492964,-23.8498803703084,12.7287842968693,-2.07303881684274
"parkinsons","unilasso_loo_true",80,0.340624075270991,0,0,0,0,0,0,0,0,0,0,0,0,-0.208102240428849,3.25713329639019,-24.834983752645,10.1849421829878,-1.50748527554366
"parkinsons","unilasso_loo_true",81,0.332996111423726,0,0,0,0,0,0,0,0,0,0,0,0,-0.216611281166259,3.54850243959216,-21.9374461574121,11.1514740700086,-1.31610768641907
"parkinsons","unilasso_loo_true",82,0.325462363167908,0,0,0,0,0,0,0,0,0,0,0,0,-0.230002081018345,4.20147924051452,-24.0519868618067,8.80666006864485,-1.98276573636967
"parkinsons","unilasso_loo_true",83,0.305779624685681,0,0,0,0,0,0,0,0,0,0,0,0,-0.235593831235266,5.96419251004779,-26.5030861478875,7.98271641152004,-1.80316689966731
"parkinsons","unilasso_loo_true",84,0.313889046525805,0,0,0,0,0,0,0,0,0,0,0,0,-0.168799651580411,4.64949936154714,-22.9026623006606,11.3525241691632,-1.52098849707366
"parkinsons","unilasso_loo_true",85,0.330611954315971,0,0,0,0,0,0,0,0,0,0,0,0,-0.28547276297943,2.09175028646496,-26.3725738685382,8.37448409432995,-2.70358540180835
"parkinsons","unilasso_loo_true",86,0.369363156794681,0,0,0,0,0,0,0,0,0,0,0,0,-0.264671881415102,1.48225623406072,-26.6936537023854,10.5964927587792,-2.54735731372988
"parkinsons","unilasso_loo_true",87,0.299160834491174,0,0,0,0,0,0,0,0,0,0,0,0,-0.108136362331671,4.52942662153001,-26.620292347349,12.1629427039399,-1.69058890670952
"parkinsons","unilasso_loo_true",88,0.341317800209946,0,0,0,0,0,0,0,0,0,0,0,0,-0.325257545891793,2.45147294032696,-25.074784819045,7.56040980976743,-2.55885788870265
"parkinsons","unilasso_loo_true",89,0.309152689478015,0,0,0,0,0,0,0,0,0,0,0,0,-0.321025168060176,4.58115958269954,-24.2671717562663,4.86825096849109,-1.89196905366288
"parkinsons","unilasso_loo_true",90,0.307861048125297,0,0,0,0,0,0,0,0,0,0,0,0,-0.145629206315468,6.90855082163177,-26.6100907457315,11.5925708972851,-2.02052643099926
"parkinsons","unilasso_loo_true",91,0.325534208579214,0,0,0,0,0,0,0,0,0,0,0,0,-0.238225870122804,5.46905992235714,-27.3911740705991,9.17356588139154,-2.42969303891126
"parkinsons","unilasso_loo_true",92,0.323639414861253,0,0,0,0,0,0,0,0,0,0,0,0,-0.269298288137999,5.46590863298178,-23.432073170975,7.56835898207145,-1.95960914702872
"parkinsons","unilasso_loo_true",93,0.340532730021381,0,0,0,0,0,0,0,0,0,0,0,0,-0.211284811522968,3.11481536681748,-25.6375155887855,11.5228517193298,-2.59816965348744
"parkinsons","unilasso_loo_true",94,0.329668491098074,0,0,0,0,0,0,0,0,0,0,0,0,-0.264393977048606,3.02345740752664,-24.1867928155646,9.26749562877664,-1.80242456870919
"parkinsons","unilasso_loo_true",95,0.314311584880795,0,0,0,0,0,0,0,0,0,0,0,0,-0.271763859533257,0.49635886445518,-24.1362983305957,10.2998732106821,-1.90794267631759
"parkinsons","unilasso_loo_true",96,0.351197899479706,0,0,0,0,0,0,0,0,0,0,0,0,-0.192063486883649,5.00655125924187,-23.7914266300818,10.4151595378942,-2.02009705350716
"parkinsons","unilasso_loo_true",97,0.324302943990141,0,0,0,0,0,0,0,0,0,0,0,0,-0.264935369865501,3.13124190274414,-23.845834584149,7.09616514401708,-1.7692376131236
"parkinsons","unilasso_loo_true",98,0.307203925212389,0,0,0,0,0,0,0,0,0,0,0,0,-0.10462455161112,6.32371121038548,-28.1891531996815,15.5066252907895,-1.99338542411847
"parkinsons","unilasso_loo_true",99,0.324121421986798,0,0,0,0,0,0,0,0,0,0,0,0,-0.206030007151314,2.04600364895805,-25.9414932112301,11.2120501538195,-2.46567945876158
"parkinsons","unilasso_loo_true",100,0.327508146075201,0,0,0,0,0,0,0,0,0,0,0,0,-0.291266847385334,2.65491322127183,-21.9870350604826,7.62761338114738,-2.49261748156039
"parkinsons","unilasso_loo_false",1,0.309067541746768,0,0,0,0,0,0,0,0,0,0,0,0,-0.202857845184548,4.11554610931547,-24.4917095976584,9.00355421561098,-1.68593410772984
"parkinsons","unilasso_loo_false",2,0.291937859962891,0,0,0,0,0,0,0,0,0,0,0,0,-0.246467943849239,4.43716904184747,-23.3603612049968,9.42431838799797,-2.4000766391825
"parkinsons","unilasso_loo_false",3,0.324611813159488,0,0,0,0,0,0,0,0,0,0,0,0,-0.133161567126009,7.45957758012035,-26.0037550099941,12.1232339289604,-2.06479326212936
"parkinsons","unilasso_loo_false",4,0.301945833118991,0,0,0,0,0,0,0,0,0,0,0,0,-0.271813491540762,3.46773501829305,-29.3233360937554,12.3052336168813,-2.41341479777356
"parkinsons","unilasso_loo_false",5,0.306980037577954,0,0,0,0,0,0,0,0,0,0,0,0,-0.285509823167652,3.28997988943132,-23.4566397282362,8.08362669594689,-2.20018070447824
"parkinsons","unilasso_loo_false",6,0.341088077458335,0,0,0,0,0,0,0,0,0,0,0,0,-0.228296502859265,6.10476125688153,-27.2882770820659,10.0751656055374,-2.24065515870397
"parkinsons","unilasso_loo_false",7,0.327281221147671,0,0,0,0,0,0,0,0,0,0,0,0,-0.315598839774869,2.58635864413454,-22.6286199434641,5.78883157762396,-2.39279942178443
"parkinsons","unilasso_loo_false",8,0.327262166659199,0,0,0,0,0,0,0,0,0,0,0,0,-0.167124244541203,3.95456843472913,-26.4074870470418,13.392154575639,-2.09347890586801
"parkinsons","unilasso_loo_false",9,0.333577839034949,0,0,0,0,0,0,0,0,0,0,0,0,-0.232043948466939,1.90266292706653,-27.1815953624168,10.9036651200241,-2.44588745148866
"parkinsons","unilasso_loo_false",10,0.325382279476729,0,0,0,0,0,0,0,0,0,0,0,0,-0.216775155218902,3.05744685234283,-27.1267701693509,10.2370337102544,-1.85782536224236
"parkinsons","unilasso_loo_false",11,0.317229615042475,0,0,0,0,0,0,0,0,0,0,0,0,-0.275394265717461,2.71171142293321,-25.1554932114767,9.3107838226724,-2.3815315036346
"parkinsons","unilasso_loo_false",12,0.30299242007107,0,0,0,0,0,0,0,0,0,0,0,0,-0.221827257130199,3.44894205439764,-23.18401656026,12.3535335455195,-2.17035098489653
"parkinsons","unilasso_loo_false",13,0.345174541798022,0,0,0,0,0,0,0,0,0,0,0,0,-0.239428206881909,0.550805775583395,-27.3529537320678,14.288453548812,-2.38176566536729
"parkinsons","unilasso_loo_false",14,0.335273578059579,0,0,0,0,0,0,0,0,0,0,0,0,-0.247512758215972,2.05748674630219,-26.10860313014,9.20910989313602,-2.09775129148003
"parkinsons","unilasso_loo_false",15,0.308426012212979,0,0,0,0,0,0,0,0,0,0,0,0,-0.250959406640933,2.01491218063875,-30.2820209288182,13.4273323889862,-2.3723358026393
"parkinsons","unilasso_loo_false",16,0.316622337481777,0,0,0,0,0,0,0,0,0,0,0,0,-0.130976083279376,6.26157426763753,-29.3362480713205,14.3774578013525,-2.22208642618447
"parkinsons","unilasso_loo_false",17,0.292040582352267,0,0,0,0,0,0,0,0,0,0,0,0,-0.216338194539271,3.40888012097619,-27.0942550312407,10.4686581675421,-1.99528352639387
"parkinsons","unilasso_loo_false",18,0.30824084433328,0,0,0,0,0,0,0,0,0,0,0,0,-0.241807716413384,1.60655656745992,-24.393437411392,11.2911824574998,-2.4803137597723
"parkinsons","unilasso_loo_false",19,0.313362348634053,0,0,0,0,0,0,0,0,0,0,0,0,-0.225676244899082,5.62019925743195,-26.1286878059675,9.97391070559737,-2.37229332563306
"parkinsons","unilasso_loo_false",20,0.337783068479173,0,0,0,0,0,0,0,0,0,0,0,0,-0.142664570389462,5.12278935271272,-25.7747134497529,12.8428804880669,-2.41691331765669
"parkinsons","unilasso_loo_false",21,0.331813999048617,0,0,0,0,0,0,0,0,0,0,0,0,-0.224304355130709,2.07327797336032,-25.6564697930059,11.6272100702982,-2.19142133512063
"parkinsons","unilasso_loo_false",22,0.317780758606829,0,0,0,0,0,0,0,0,0,0,0,0,-0.221906641045587,3.52305402304591,-26.5648929954143,10.0730050340931,-2.60716782509522
"parkinsons","unilasso_loo_false",23,0.321719611787907,0,0,0,0,0,0,0,0,0,0,0,0,-0.229818019592862,2.80224811106393,-23.1484737020845,12.1398335947741,-2.18961035533143
"parkinsons","unilasso_loo_false",24,0.33483921813634,0,0,0,0,0,0,0,0,0,0,0,0,-0.213901512098141,4.28544078372483,-29.2896933531086,14.187104062206,-2.51789998363712
