"dataset","bootstrap_id","unilasso_loo_true_mse","unilasso_loo_true_support","unilasso_loo_false_mse","unilasso_loo_false_support","polish_unilasso_mse","polish_unilasso_support","lasso_cv_mse","lasso_cv_support","oob_sample_count"
"data_debutanizer",46,0.0220452313564116,5,0.0217943061709648,5,0.0216151799441716,7,0.0215805698781824,7,577
"data_debutanizer",47,0.0220757931200388,5,0.021958609634658,5,0.0219860325237894,7,0.0219928303852455,7,600
"data_debutanizer",48,0.0216798026776756,5,0.0216400298174613,5,0.0216184908484266,6,0.0216972612691219,6,589
"data_debutanizer",49,0.0215859741013855,5,0.0215440661146181,5,0.0216083273364286,6,0.0215104464778494,7,597
"data_debutanizer",50,0.0221191374713587,5,0.0220031679728573,5,0.0221066693069893,6,0.0219687962670629,7,607
"data_debutanizer",51,0.0217694262076076,5,0.0215754594160454,5,0.0215150399467596,7,0.0214767954765158,7,592
"data_debutanizer",52,0.0216124475722875,5,0.0215385432793614,5,0.0214311105698515,7,0.0214266898367224,7,596
"data_debutanizer",53,0.0221966580538589,5,0.0220700860992651,5,0.0221215851565905,7,0.0221102337254698,7,616
"data_debutanizer",54,0.0222289056811348,5,0.0221245221305579,5,0.0221447785918565,6,0.0222749361082716,6,585
"data_debutanizer",55,0.02176303773715,5,0.0217300692293152,5,0.0217246534876861,7,0.0217342661213753,7,583
"data_debutanizer",56,0.0222729598681382,5,0.0221218926322542,5,0.0220082443446256,7,0.0220102057010273,7,579
"data_debutanizer",57,0.0215301168167403,5,0.0214950541182664,5,0.0214435447313338,6,0.0215208629742924,6,602
"data_debutanizer",58,0.021701761096068,5,0.0215807487503752,5,0.0213920232244464,7,0.021350560089278,7,595
"data_debutanizer",59,0.0223087789441192,5,0.0220304121433818,5,0.0219783195757383,7,0.0219892675905498,7,601
"data_debutanizer",60,0.0216948692117829,5,0.0216753904208444,5,0.0217464981504235,6,0.0218341395967556,6,586
"data_debutanizer",61,0.0213391623187872,5,0.0213392721698369,5,0.0213004027079073,6,0.0214015146572492,6,596
"data_debutanizer",62,0.02197351117311,5,0.0218671036050185,5,0.0219135399016465,6,0.0217884285066714,7,594
"data_debutanizer",63,0.0219669328636289,5,0.0218176406216969,5,0.0218875646260308,7,0.0218869747529702,7,586
"data_debutanizer",64,0.0224356185328475,5,0.0221797374668138,5,0.0220590147760473,7,0.0220289918505364,7,580
"data_debutanizer",65,0.0217823517082068,5,0.0217081975113355,5,0.0216770112831724,6,0.0217275731182309,6,581
"data_debutanizer",66,0.0220013954665932,5,0.0218921928511686,5,0.0220345244892785,6,0.0221551010063355,7,598
"data_debutanizer",67,0.0220449374898334,5,0.0219171797589531,5,0.022046477828723,5,0.0218130357403369,7,571
"data_debutanizer",68,0.0215429556676215,5,0.0215054964218231,5,0.0215429884460214,5,0.0213075202749402,7,581
"data_debutanizer",69,0.0218289135592176,5,0.0217351349672237,5,0.0218288027404,5,0.0217460876964891,6,586
"data_debutanizer",70,0.0223517216312908,5,0.0222512101721927,5,0.0223647200932378,6,0.0225825623420079,6,590
"data_debutanizer",71,0.022863909901948,5,0.0222293690029047,5,0.0223090910022766,6,0.0223121111184907,6,594
"data_debutanizer",72,0.0218377011251445,5,0.0217826029867279,5,0.021623685249079,7,0.0216174653165327,7,600
"data_debutanizer",73,0.0218598744378368,5,0.0217450978421381,5,0.0218603072106874,5,0.0215861360449848,7,594
"data_debutanizer",74,0.0216768847351048,5,0.021660425426071,5,0.0215915921054466,6,0.0215527381727095,7,599
"data_debutanizer",75,0.0219796798116807,5,0.0218815811023606,5,0.0218849635984806,7,0.0218700355438026,7,606
"data_debutanizer",76,0.0222666180628123,4,0.0222640613988095,4,0.0220384522023836,7,0.0220281934416904,7,576
"data_debutanizer",77,0.0219212919854735,5,0.0218935944718225,5,0.0218064123074126,6,0.0217717380189261,7,562
"data_debutanizer",78,0.0221853977066717,5,0.0220946426643782,5,0.0222787665461415,6,0.0223128414679392,6,603
"data_debutanizer",79,0.02157896442691,5,0.021508134470154,5,0.021533039792017,6,0.0216059876626185,6,598
"data_debutanizer",80,0.021360618904436,5,0.0213424318635684,5,0.0212431552390589,7,0.0212281901493545,7,577
"data_debutanizer",81,0.0220933723474711,5,0.0218589222260186,5,0.0218531594843109,7,0.0218167773922626,7,584
"data_debutanizer",82,0.0218013240683494,5,0.0217364148377332,5,0.0216559927346814,6,0.0218255380339819,6,591
"data_debutanizer",83,0.0222306900554211,4,0.0220455183762023,5,0.0223878631875304,6,0.0223630008062308,6,571
"data_debutanizer",84,0.021472369180487,5,0.0214128284747968,5,0.021433711672946,6,0.0215009809939604,6,584
"data_debutanizer",85,0.0238976711566105,4,0.0221630354208576,5,0.0224089390702267,6,0.0224123231265573,6,575
"data_debutanizer",86,0.021720196421886,5,0.0216616529703767,5,0.0215580380534013,7,0.0215547033960777,7,578
"data_debutanizer",87,0.0224344456887575,5,0.0221955758269858,5,0.0224349018392193,5,0.0223610540776016,6,589
"data_debutanizer",88,0.022625216262734,5,0.0217801299822893,5,0.0218393155740809,6,0.0218397212665898,6,595
"data_debutanizer",89,0.0219038526000604,5,0.0218120652161886,5,0.0218691954578102,6,0.0219325906221729,6,582
"data_debutanizer",90,0.0214042431485655,5,0.0213790214700892,5,0.0212181619756899,7,0.0212160389558638,7,602
"data_debutanizer",91,0.0220531420443366,5,0.021726299326715,5,0.02205353646912,5,0.0214862403135038,7,601
"data_debutanizer",92,0.0223307259242089,5,0.0218441732439419,5,0.0217447106923857,7,0.0217577372110419,7,588
"data_debutanizer",93,0.0216756323820621,5,0.0216349879621381,5,0.0214627299169659,7,0.0214556260656132,7,576
"data_debutanizer",94,0.0218458155004698,5,0.0217760235105765,5,0.0216675869113984,7,0.0216715357630682,7,590
"data_debutanizer",95,0.0221520576810709,5,0.0220612277644429,5,0.0222080159907066,7,0.0222021733436563,7,580
"data_debutanizer",96,0.0219700365397426,5,0.0218067333409575,5,0.0218358130669248,6,0.0216909847709657,7,617
"data_debutanizer",97,0.0216981304505263,5,0.0215661816610744,5,0.0216152576052583,6,0.0216175924649846,6,598
"data_debutanizer",98,0.0226202857665968,5,0.0224339427030108,5,0.02263180578406,6,0.0227017871618176,6,581
"data_debutanizer",99,0.0218165723781513,5,0.0217198533339097,5,0.0217790784822458,7,0.0217854726624587,7,577
"data_debutanizer",100,0.0215817014538474,5,0.0216093201042428,5,0.0216054395500409,6,0.0215633241348799,7,584
"data_diamond",1,2468419.15357166,2,2466062.39480174,3,1336601.11469319,23,1339841.11666884,23,13340
"data_diamond",2,2446904.10551889,4,2445194.21181116,4,1337088.53555748,23,1339425.46385756,23,13392
"data_diamond",3,2457011.08802977,3,2455321.97352192,3,1342687.29881212,21,1336503.56289023,21,13304
"data_diamond",4,2448811.46688162,3,2448290.24212537,3,1340990.9628179,23,1338156.89729382,23,13319
"data_diamond",5,2448259.31587222,3,2447773.9573179,3,1325374.49383587,23,1327197.41995564,22,13226
"data_diamond",6,2448049.19609691,3,2447617.33484677,3,1347669.73236478,21,1340470.73278867,22,13199
"data_diamond",7,2467219.75145763,3,2465889.52087656,3,1341385.88438168,23,1340400.71184336,23,13326
"data_diamond",8,2458099.12864729,3,2455882.04672614,3,1333622.45816165,23,1335896.60211125,23,13291
"data_diamond",9,2469411.17409025,2,2469267.59782587,2,1330180.80379147,23,1331549.63455501,23,13307
"data_diamond",10,2454350.81654821,3,2452665.33652691,3,1348724.98316234,23,1345520.8556741,23,13360
"data_diamond",11,2469407.61342421,2,2469221.83032463,2,1334886.27550737,23,1332259.89862221,23,13392
"data_diamond",12,2469446.47884984,2,2469360.18434246,2,1330779.16693594,23,1333765.51342019,23,13329
"data_diamond",13,2470941.7509218,2,2470787.25874637,2,1335291.07129353,23,1338362.18461471,23,13320
"data_diamond",14,2448915.91106662,4,2446813.07790241,4,1329439.47812626,23,1333163.89665233,22,13282
"data_diamond",15,2455018.30494846,3,2453564.40635875,3,1337126.41794726,21,1331795.12053181,21,13274
"data_diamond",16,2470720.82215538,2,2470351.68463767,2,1330866.06377067,23,1333292.67716449,23,13249
"data_diamond",17,2464496.00861215,3,2461901.83271018,3,1345346.12349385,23,1341304.66092761,23,13328
"data_diamond",18,2469105.69114863,2,2469016.51807152,2,1347583.33676144,23,1344367.9426441,23,13221
"data_diamond",19,2443184.17500937,4,2442030.47544565,4,1347398.37610137,23,1345484.49791771,23,13251
"data_diamond",20,2451847.58842703,3,2450957.00299126,3,1339205.44226681,23,1343618.98114957,23,13288
"data_diamond",21,2452714.97195566,4,2447935.94575502,4,1329436.88559457,23,1331746.26540048,23,13317
"data_diamond",22,2460705.97087363,3,2458546.13291181,3,1330797.34619574,23,1333854.62277746,23,13388
"data_diamond",23,2454774.31057968,3,2453233.28132116,3,1337147.54929269,23,1335997.99961166,23,13367
"data_diamond",24,2448284.07023651,3,2447712.71235931,3,1335614.97406433,23,1332959.62070462,23,13242
"data_diamond",25,2470086.02865638,2,2469793.80506104,2,1330262.75070316,23,1332888.55075732,23,13339
"data_diamond",26,2446752.36363631,3,2446376.3353811,3,1330761.00090004,23,1332206.30190406,23,13251
"data_diamond",27,2446885.52381327,3,2446623.47407523,3,1353660.26776219,23,1349321.97219284,23,13325
"data_diamond",28,2471531.06744459,2,2470340.08576975,3,1336183.72193468,23,1335814.08702272,23,13424
"data_diamond",29,2449157.27456431,3,2448438.09108242,3,1343383.38269711,22,1339595.98401127,23,13341
"data_diamond",30,2468579.49810175,2,2468470.5274834,2,1332069.05186125,23,1335835.07820015,23,13261
"data_diamond",31,2469643.58621037,2,2469549.55053524,2,1339689.73904088,23,1336292.27294449,23,13374
"data_diamond",32,2444168.15974665,4,2442672.95264578,4,1329094.75949728,23,1330722.55917453,23,13334
"data_diamond",33,2448394.4149409,3,2448005.20637992,3,1331101.783796,23,1334207.8918785,22,13213
"data_diamond",34,2444374.32935065,4,2440782.21613371,4,1330833.39426974,23,1333361.64088365,23,13211
"data_diamond",35,2448311.75691472,4,2446487.68141769,4,1341636.25744287,23,1342679.2958159,23,13415
"data_diamond",36,2456046.53198476,3,2454409.66716532,3,1333559.32097292,23,1336383.28197398,23,13264
"data_diamond",37,2461385.71543507,3,2458461.92398179,4,1341123.13644072,23,1344369.89627312,23,13219
"data_diamond",38,2439250.63048447,4,2436538.74099391,4,1361601.53658534,23,1353319.57582104,23,13311
"data_diamond",39,2447636.29008017,3,2447214.58454,3,1332196.67129682,23,1334352.41434412,23,13116
"data_diamond",40,2469255.25798703,2,2469117.91990684,2,1329028.98218556,23,1330566.79800107,23,13292
"data_diamond",41,2455978.25812411,3,2454255.39908489,3,1338412.88871838,23,1338786.64361358,23,13315
"data_diamond",42,2453237.93311537,3,2451986.01814906,3,1341000.24542058,22,1335468.14172105,23,13272
"data_diamond",43,2449314.49019809,3,2448774.19956254,3,1331568.03596003,23,1335044.24316486,23,13314
"data_diamond",44,2446019.04329754,4,2441824.37469992,4,1327037.06465869,23,1327869.3712573,23,13315
"data_diamond",45,2444467.43817414,4,2443392.45141408,4,1335691.61301133,23,1338722.32752814,22,13256
"data_diamond",46,2445585.57230028,4,2444060.78694385,4,1340227.45331816,23,1337304.17082103,23,13404
"data_diamond",47,2450145.22728292,4,2447962.37986995,4,1336754.06475466,22,1333418.61623545,22,13316
"data_diamond",48,2446386.23739196,3,2443330.52513451,3,1332115.14396063,23,1329674.49298667,23,13344
"data_diamond",49,2448793.04138561,4,2446672.54962515,4,1344559.37072812,23,1340961.96178558,23,13295
"data_diamond",50,2422183.06523422,6,2411752.89002811,6,1336335.74626581,23,1338970.79099065,23,13338
"data_diamond",51,2456208.12626792,4,2452880.16263245,4,1335632.1315526,23,1333924.95236192,23,13214
"data_diamond",52,2450429.57483387,3,2449645.25756832,3,1329539.40068472,23,1331518.86078647,23,13347
"data_diamond",53,2470755.59963637,2,2470514.59730819,2,1334553.79948591,23,1335703.79760052,23,13337
"data_diamond",54,2470852.3101197,2,2470651.6128125,2,1332135.15096473,22,1335661.35531808,21,13344
"data_diamond",55,2438282.38222071,4,2435579.46208507,4,1335988.04643564,23,1332811.85747252,23,13374
"data_diamond",56,2465981.59113663,3,2464757.72367522,3,1328346.34917166,23,1331199.28750252,23,13274
"data_diamond",57,2489552.51785569,1,2489553.97165041,1,1332368.0172457,23,1333821.83834192,23,13298
"data_diamond",58,2425286.39971146,4,2424641.30784376,4,1334271.01755884,23,1334871.53896706,23,13324
"data_diamond",59,2450122.43269138,4,2447768.86107335,4,1341919.22453552,23,1341002.55284889,23,13275
"data_diamond",60,2451434.87688303,3,2450747.75416057,3,1341359.70766433,23,1340569.73381556,23,13338
"data_diamond",61,2421095.34875073,5,2419712.93066335,5,1332811.39713959,23,1334723.4886388,22,13333
"data_diamond",62,2469792.46170736,2,2469668.05436657,2,1340888.53582794,23,1342457.69040174,23,13259
"data_diamond",63,2480959.65681614,2,2478802.25692999,2,1336422.40482065,23,1334997.54863412,23,13269
"data_diamond",64,2469065.29607653,2,2468986.77026992,2,1331080.83869543,22,1334679.95660519,22,13287
"data_diamond",65,2469078.10965045,2,2468870.70811488,2,1331210.04040312,23,1331189.76188712,23,13288
"data_diamond",66,2450447.01935833,3,2449702.84109058,3,1333347.68216482,23,1334916.50932973,23,13250
"data_diamond",67,2456444.66717564,3,2454628.83183448,3,1329901.9786651,23,1331435.38080616,23,13200
"data_diamond",68,2426935.9851756,5,2424895.32578295,5,1333462.45514729,23,1335474.73965229,23,13320
"data_diamond",69,2468210.4720986,3,2464589.71591375,3,1336819.78713812,23,1335074.74105741,23,13340
"data_diamond",70,2439077.07826422,4,2434799.06219397,5,1328035.31658746,23,1331015.9155011,22,13202
"data_diamond",71,2468020.4362086,2,2468005.4693546,2,1327987.72368403,23,1329430.34540541,22,13290
"data_diamond",72,2470892.47632783,2,2470407.93641279,2,1330740.50149303,23,1332346.36379686,23,13240
"data_diamond",73,2452095.85063484,3,2451300.44893799,3,1330016.43078021,23,1333496.13074021,23,13359
"data_diamond",74,2463833.20948387,3,2463050.41947669,3,1343358.1191543,22,1337176.87974472,23,13277
"data_diamond",75,2434742.53686222,4,2432978.22812085,4,1342333.20773911,23,1344942.2828071,23,13229
"data_diamond",76,2463060.20679383,3,2462277.09325733,3,1333146.40228606,23,1334686.31649551,23,13386
"data_diamond",77,2462435.3718226,3,2461668.96393903,3,1336717.02224985,23,1336430.49638188,23,13319
"data_diamond",78,2450168.78721753,3,2449281.0066276,3,1352205.25694214,23,1350385.61278439,23,13270
"data_diamond",79,2449300.24276088,4,2447050.2235326,4,1350432.00451943,23,1348085.5324347,23,13271
"data_diamond",80,2442142.10846552,4,2438771.36867299,4,1338116.39324674,23,1336244.59360276,23,13212
"data_diamond",81,2464465.79284072,3,2461646.75009868,4,1352109.93463839,22,1345300.38948701,23,13326
"data_diamond",82,2467471.02153723,3,2466090.0809766,3,1333704.95105019,23,1337663.03978737,23,13238
"data_diamond",83,2441210.67141617,4,2440359.59577474,4,1341437.72436755,23,1346621.06795466,23,13198
"data_diamond",84,2447782.01807318,4,2445893.74756216,4,1357593.74456927,21,1347446.79408275,22,13343
"data_diamond",85,2463474.42267845,3,2462761.97415539,3,1333778.41554727,23,1336037.35247697,22,13294
"data_diamond",86,2469914.32481268,2,2469718.47897194,2,1343583.73437465,23,1342632.07406217,23,13222
"data_diamond",87,2455876.1022541,3,2454281.28251851,3,1332722.00736072,23,1334938.48041546,23,13197
"data_diamond",88,2472715.38982702,2,2470032.10599328,3,1329522.72069468,23,1332275.52683361,23,13245
"data_diamond",89,2443695.81362271,4,2442416.33006951,4,1342803.85169552,23,1341669.53385755,23,13293
"data_diamond",90,2453600.85754388,3,2452340.06980652,3,1344745.41169826,23,1342373.38503976,23,13325
"data_diamond",91,2444212.99042521,4,2442869.20187451,4,1336881.36760831,23,1334538.28188313,23,13403
"data_diamond",92,2441816.321108,4,2440758.7352378,4,1348772.88340242,21,1341367.28878624,21,13309
"data_diamond",93,2450912.06762064,3,2449371.37370662,4,1343421.07066026,23,1346196.16635806,23,13249
"data_diamond",94,2457073.55888734,3,2455495.08701337,3,1330304.38183264,23,1333292.2834522,22,13247
"data_diamond",95,2449040.96555779,3,2448537.02092899,3,1333169.92308283,23,1334176.39720301,23,13254
"data_diamond",96,2465696.56596644,3,2462511.66211478,3,1329320.58760007,23,1331997.18252458,23,13313
"data_diamond",97,2446894.34426205,3,2446635.8025663,3,1334710.08100642,23,1335658.85398998,23,13342
"data_diamond",98,2464362.73095931,3,2461166.90309573,3,1345495.64296696,22,1341591.73812675,22,13330
"data_diamond",99,2465505.42581615,3,2461959.99102369,3,1329389.59310132,23,1331359.49956051,23,13239
"data_diamond",100,2452633.18020656,3,2451571.51700006,3,1335764.29654553,23,1336899.04956359,23,13269
"data_elevator",1,1.921988356811e-05,10,1.92182469164414e-05,9,1.53949833828495e-05,14,3.34080248968237e-05,8,4111
"data_elevator",2,1.93056612188255e-05,9,1.93015159821404e-05,9,1.50938891724519e-05,13,3.34401758969194e-05,8,4054
"data_elevator",3,1.92046004431043e-05,11,1.92014087969125e-05,11,1.54563211438224e-05,15,3.36012447932015e-05,8,4088
"data_elevator",4,1.92416474668849e-05,7,1.92320169979308e-05,7,1.55536797375054e-05,11,3.36478668337345e-05,8,4068
"data_elevator",5,1.92401606847256e-05,11,1.923716543969e-05,11,1.53856017258899e-05,15,3.33548190516506e-05,8,4089
"data_elevator",6,1.921885714846e-05,9,1.92114654551485e-05,9,1.57185682037452e-05,13,3.36337131697377e-05,8,4103
"data_elevator",7,1.92408351748237e-05,8,1.92313188927147e-05,9,1.53957799846402e-05,12,3.33990951574324e-05,8,4114
"data_elevator",8,1.92160496098081e-05,11,1.92119861072796e-05,11,1.54697965957279e-05,15,3.39120694751208e-05,8,4019
"data_elevator",9,1.92481312359602e-05,11,1.92428579882507e-05,10,1.53732056181142e-05,15,3.34932724741879e-05,7,4065
"data_elevator",10,1.9274226943572e-05,10,1.92545334015369e-05,9,1.5646399079301e-05,14,3.3557281596773e-05,8,4112
"data_elevator",11,1.92042363178283e-05,9,1.91996923006689e-05,8,1.5480555635006e-05,13,3.34987284440783e-05,8,4093
"data_elevator",12,1.92257504356008e-05,8,1.92217066053706e-05,8,1.55356309944883e-05,12,3.35629421968537e-05,7,4072
"data_elevator",13,1.919916816845e-05,11,1.91983364888206e-05,11,1.57011542192668e-05,15,3.35045909403804e-05,8,4060
"data_elevator",14,1.92550494743302e-05,9,1.9251608367659e-05,9,1.52974778470277e-05,13,3.39120861372208e-05,7,4080
"data_elevator",15,1.92069241577238e-05,11,1.92058306493233e-05,11,1.54679333946301e-05,14,3.35826217180894e-05,7,4124
"data_elevator",16,1.92714611299942e-05,9,1.92675663803332e-05,9,1.52737891132497e-05,13,3.32524364950413e-05,8,4155
"data_elevator",17,1.92156981985954e-05,10,1.92139116943783e-05,10,1.54796948495867e-05,14,3.36094449840592e-05,7,4104
"data_elevator",18,1.93174855933749e-05,9,1.93097344980201e-05,9,1.52407409475369e-05,13,3.35852643258959e-05,8,4051
"data_elevator",19,1.9277236767726e-05,11,1.92786282878642e-05,10,1.52823938796671e-05,15,3.36283526805931e-05,8,4081
"data_elevator",20,1.92157291701406e-05,9,1.92185770913224e-05,11,1.56748687911469e-05,13,3.3441508010018e-05,7,4137
"data_elevator",21,1.92548789273212e-05,8,1.925073871567e-05,9,1.54249199869308e-05,12,3.3749384662369e-05,7,4110
"data_elevator",22,1.91998604723584e-05,9,1.91971002177008e-05,9,1.55278642417104e-05,13,3.33789097117491e-05,7,4043
"data_elevator",23,1.9218161884322e-05,10,1.92152646201223e-05,10,1.53603781855212e-05,14,3.34468570299944e-05,8,4094
"data_elevator",24,1.92220887815608e-05,11,1.92172010950252e-05,11,1.55438986238193e-05,15,3.35556617942897e-05,8,4062
"data_elevator",25,1.92540142769245e-05,10,1.92415378430843e-05,10,1.53056383249549e-05,14,3.35813461025445e-05,8,4104
"data_elevator",26,1.91900332461205e-05,10,1.91884385623932e-05,10,1.56089033788775e-05,14,3.36053219176009e-05,7,4088
"data_elevator",27,1.92721806247295e-05,12,1.92759534360039e-05,12,1.5446219943529e-05,15,3.35546989164645e-05,8,4174
"data_elevator",28,1.92533083617316e-05,11,1.92392877365796e-05,11,1.54651841152196e-05,15,3.34147836375329e-05,8,4116
"data_elevator",29,1.92518684950448e-05,11,1.92469971452018e-05,10,1.53690953235191e-05,15,3.33919120756957e-05,8,4037
"data_elevator",30,1.92436527375414e-05,12,1.92359394270731e-05,12,1.53790284565843e-05,16,3.35980003059236e-05,8,4089
"data_elevator",31,1.91936215033355e-05,9,1.91899785862282e-05,9,1.58046600305535e-05,13,3.36702162136897e-05,8,4081
"data_elevator",32,1.92175819764587e-05,8,1.92148541546233e-05,8,1.56149870008458e-05,12,3.35492774526547e-05,7,4093
"data_elevator",33,1.92554458198136e-05,10,1.92445376411159e-05,10,1.54858885705994e-05,14,3.34614006074028e-05,8,4063
"data_elevator",34,1.92424622832025e-05,11,1.92338433769045e-05,11,1.54257079733268e-05,15,3.36601747261923e-05,8,4091
"data_elevator",35,1.92420731872003e-05,11,1.9236754176048e-05,11,1.54463574219966e-05,15,3.37665860673777e-05,8,4119
"data_elevator",36,1.92836037291045e-05,11,1.9276293226318e-05,10,1.51899933706618e-05,15,3.34315046618465e-05,7,4065
"data_elevator",37,1.92021043888816e-05,11,1.92011732069865e-05,11,1.56224118586712e-05,15,3.37461826946727e-05,8,4050
"data_elevator",38,1.92572060417783e-05,11,1.92519457680766e-05,11,1.52042277735676e-05,15,3.3454949257472e-05,7,4127
"data_elevator",39,1.92174601513128e-05,9,1.9214124858269e-05,9,1.55620784050995e-05,13,3.37860331205437e-05,7,4095
"data_elevator",40,1.92705193665263e-05,11,1.92579628610037e-05,11,1.54824589961931e-05,15,3.36162527869801e-05,8,4050
"data_elevator",41,1.92060842479901e-05,8,1.92015896106275e-05,8,1.56373958772087e-05,12,3.3636291784139e-05,7,4004
"data_elevator",42,1.92226982627889e-05,9,1.92156541073945e-05,10,1.55313467874569e-05,13,3.38346317452463e-05,8,4143
"data_elevator",43,1.92230105717103e-05,10,1.92087603136036e-05,10,1.5535245237855e-05,14,3.37152405026306e-05,8,4033
"data_elevator",44,1.9257054000559e-05,9,1.92526226314825e-05,9,1.5425802119243e-05,13,3.35621651848334e-05,7,4085
"data_elevator",45,1.92456332833409e-05,10,1.92386567584582e-05,10,1.55757729044628e-05,14,3.36753744682922e-05,8,4075
"data_elevator",46,1.92207617762664e-05,11,1.92140889669515e-05,11,1.54169822749781e-05,15,3.33858031654589e-05,8,4125
"data_elevator",47,1.92181734032979e-05,8,1.92129792498773e-05,8,1.5596362140203e-05,12,3.37566629742187e-05,8,4056
"data_elevator",48,1.92143889702012e-05,10,1.92147377309012e-05,12,1.55225527193881e-05,14,3.34712581124855e-05,8,4047
"data_elevator",49,1.9280530922215e-05,11,1.92743720256798e-05,10,1.52675642912368e-05,15,3.33968761279492e-05,8,4093
"data_elevator",50,1.92200527252301e-05,10,1.92160953593402e-05,11,1.53469970392317e-05,14,3.33505793002997e-05,8,4052
"data_elevator",51,1.92147204875193e-05,9,1.92138193489641e-05,11,1.5730169549762e-05,13,3.35516199777428e-05,8,4119
"data_elevator",52,1.9215505650285e-05,10,1.92095325416002e-05,11,1.54984815040056e-05,14,3.35553683180531e-05,8,4152
"data_elevator",53,1.9297832074398e-05,10,1.9288535443765e-05,10,1.53165608149352e-05,14,3.35499468707855e-05,8,4095
"data_elevator",54,1.9239241687944e-05,8,1.92324728424691e-05,8,1.5431212190171e-05,12,3.35665245221044e-05,8,4059
"data_elevator",55,1.9251370692343e-05,9,1.92479356545768e-05,11,1.52776136070145e-05,13,3.33895409069454e-05,7,4064
"data_elevator",56,1.92962606099992e-05,10,1.9284889369364e-05,10,1.53952522122087e-05,14,3.35883126396559e-05,8,4074
"data_elevator",57,1.92638923886292e-05,8,1.92595740261506e-05,8,1.52104281763748e-05,12,3.35505977517859e-05,7,4047
"data_elevator",58,1.91908974052194e-05,9,1.91856153593283e-05,10,1.54924589822239e-05,13,3.38338463655768e-05,8,4144
"data_elevator",59,1.9204687708429e-05,8,1.92007388699054e-05,7,1.55590330485399e-05,12,3.38062705962841e-05,8,4100
"data_elevator",60,1.92036884168069e-05,11,1.91992411267653e-05,11,1.56074668165588e-05,15,3.34996634537296e-05,8,4121
"data_elevator",61,1.92308579848233e-05,10,1.92269561046646e-05,11,1.53447699151502e-05,14,3.3496418033783e-05,7,4016
"data_elevator",62,1.92561410154004e-05,11,1.92425735936488e-05,11,1.53052420961054e-05,15,3.37487207292327e-05,8,4049
"data_elevator",63,1.92717950677622e-05,9,1.92665183353952e-05,9,1.53195212524848e-05,13,3.3426353041233e-05,7,4035
"data_elevator",64,1.92291867897234e-05,10,1.92164038868964e-05,10,1.57069499378564e-05,14,3.35748025188973e-05,8,4115
"data_elevator",65,1.92670907668689e-05,8,1.92621369833441e-05,8,1.51900103045501e-05,12,3.35507894179708e-05,8,4095
"data_elevator",66,1.923612235095e-05,9,1.92286847738774e-05,10,1.54480991273893e-05,13,3.3900565395297e-05,8,4161
"data_elevator",67,1.92246888666761e-05,10,1.92171614869721e-05,11,1.56131832393665e-05,14,3.37194614243368e-05,8,4096
"data_elevator",68,1.9226737740392e-05,10,1.92194679769641e-05,12,1.53313319906502e-05,14,3.35362699461668e-05,8,4073
"data_elevator",69,1.92766271494933e-05,11,1.92714665700428e-05,10,1.52629155208464e-05,15,3.34654567587152e-05,8,4078
"data_elevator",70,1.92533927862054e-05,11,1.92439823177499e-05,11,1.54061574541977e-05,15,3.35898139547923e-05,8,4120
"data_elevator",71,1.92767460270283e-05,11,1.927157400876e-05,10,1.541176471089e-05,15,3.41591531291791e-05,7,4140
"data_elevator",72,1.92372207928511e-05,10,1.92453997076546e-05,11,1.54656294165821e-05,14,3.36207690564075e-05,7,4090
"data_elevator",73,1.92383536631728e-05,10,1.9236288644189e-05,12,1.53619593014058e-05,14,3.36287264783486e-05,7,4110
"data_elevator",74,1.92180010910483e-05,11,1.92108228088614e-05,12,1.55897523277293e-05,15,3.37763897671159e-05,8,4067
"data_elevator",75,1.92403929897672e-05,9,1.92335264202854e-05,10,1.53657633895542e-05,13,3.34166282301983e-05,7,4089
"data_elevator",76,1.92368111673778e-05,11,1.92309720775399e-05,11,1.53976597572214e-05,15,3.33920665689163e-05,8,4156
"data_elevator",77,1.9220043680175e-05,10,1.92164895999071e-05,11,1.55174209915801e-05,14,3.37931023965449e-05,8,4119
"data_elevator",78,1.92831143706296e-05,12,1.92435053354436e-05,13,1.58530520635487e-05,16,3.36514772493097e-05,8,4030
"data_elevator",79,1.9307377856866e-05,9,1.92983173954759e-05,10,1.52670860045122e-05,13,3.33798965686688e-05,8,4091
"data_elevator",80,1.92470894199677e-05,11,1.92341141412872e-05,12,1.55392138510496e-05,15,3.3506798917888e-05,8,4060
"data_elevator",81,1.92640990263723e-05,13,1.92624191785158e-05,13,1.57061254724914e-05,16,3.32889020390858e-05,8,4127
"data_elevator",82,1.92663285571952e-05,10,1.92547663949454e-05,11,1.52405976320374e-05,14,3.3358120274687e-05,7,4085
"data_elevator",83,1.92151694774703e-05,11,1.92109233489501e-05,11,1.54309491224589e-05,15,3.33071518024334e-05,7,4105
"data_elevator",84,1.92397315083219e-05,7,1.92362513624624e-05,7,1.54262161276679e-05,11,3.3721891960447e-05,8,4109
"data_elevator",85,1.92505065019173e-05,11,1.92431329432216e-05,11,1.55611978941547e-05,15,3.34712357151872e-05,7,4085
"data_elevator",86,1.92361453711452e-05,9,1.92306926850731e-05,9,1.55428971250956e-05,13,3.35205842885597e-05,8,4035
"data_elevator",87,1.9293297105624e-05,12,1.92825417491671e-05,12,1.53754682347997e-05,16,3.38827674250462e-05,8,4115
