"dataset","method","split_id","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
"bike_sharing","unilasso_loo_true",4,0.00217993463992198,18.7851826502175,81.9437886216409,0,7.77406228070648,-11.225928759706,1.27481681120389,0,-4.90481713471763,108.233210713641,200.778459824658,-194.135331461764,40.9191119374302
"bike_sharing","unilasso_loo_true",5,0,20.7633536736986,78.3331188865445,0,7.5483079474183,-11.167037694342,0,0,-3.93936958082016,112.379410355687,196.443937080516,-197.515330713792,53.4525733004005
"bike_sharing","unilasso_loo_true",6,0.00353215919733267,19.6553395994486,79.9700668629281,0,7.68617803726103,-21.5265238682924,0,0,-1.86909463700062,39.9480355900078,278.248944959226,-199.027681262404,62.4475967595316
"bike_sharing","unilasso_loo_true",7,0,18.8705224828061,76.6825618280317,0,7.79855130796737,-16.1458078304661,1.23573201640641,0,-2.78594420149367,42.7432794702079,273.427697923526,-192.007326003704,50.3310394274243
"bike_sharing","unilasso_loo_true",8,0,20.3379631507381,78.7226856467383,0,7.54873314518587,-17.4022437130863,0,4.29383994537314,-4.54500909199162,61.1397732975581,255.613966583399,-201.035232844531,37.046377906485
"bike_sharing","unilasso_loo_true",9,0.0203439215180719,17.9927316865253,71.6942556953014,0,7.63004092120743,-20.835754305529,2.37983065805487,2.80469877728416,0,94.7796181615821,211.79934457598,-200.356369252642,33.8208604966637
"bike_sharing","unilasso_loo_true",10,0,21.1135454508323,81.3226737326727,0,7.80006414652377,-24.1173908272838,1.28696924343025,6.27382915743835,-2.00456368577597,118.371207950033,185.053851986639,-199.173161881428,39.6819428430286
"bike_sharing","unilasso_loo_true",11,0,19.1850333158108,83.0332444706746,0,7.85212577944256,-26.1223589940991,1.60194329048431,0,-3.38516632219503,126.438078533338,181.249918637949,-193.954023931123,23.0758751827815
"bike_sharing","unilasso_loo_true",12,0,18.0962682700058,80.0911896954972,0,7.41211488248434,-22.2200887726029,2.44739442796445,5.37716442465914,-4.83115960875606,111.285284773237,204.091059099957,-201.358647833072,42.5118482756409
"bike_sharing","unilasso_loo_true",13,0.015149495819618,16.6370819290828,73.4336184988023,0,7.63577985880982,0,1.07330070451733,0,-1.13759894805208,158.27007204592,144.00216220982,-199.443822994353,27.7230995988526
"bike_sharing","unilasso_loo_true",14,0.00554754896326457,17.90613689001,80.8646387478157,0,7.88695314469561,-17.4660880675866,2.16046425012632,1.94061346739679,-4.39931608099958,42.4133545136572,288.551120756231,-192.636656540339,35.658080898249
"bike_sharing","unilasso_loo_true",15,0,20.6208064338537,81.6253892721929,0,7.48229370096185,-10.2136068430166,1.66150588962052,6.11416607229292,-0.415834961305292,75.3146661931639,242.549316035098,-204.376889171798,42.810522617906
"bike_sharing","unilasso_loo_true",16,0.0129043479494232,17.5790277550356,76.8394998425024,0,7.74071747455154,-19.6995169658549,0,0,-4.34164658217138,81.6223888099081,239.613567332148,-187.225893670045,49.3972803133037
"bike_sharing","unilasso_loo_true",17,0.013492746731361,20.2314319916649,76.9586447577284,0,7.6185985383037,-7.07295975218072,1.39025087308333,2.43109697622327,-1.86479502848037,85.6253791348779,226.662466584742,-204.523800225581,34.7618701893096
