"dataset","method","split_id","motor","screw","pgain","vgain"
"servo","least_squares",55,-0.31515451776548,-0.113539492429557,-1.34714558767438,0.523439435711002
"servo","least_squares",56,-0.327332754318213,-0.269417193427455,-1.71464809619985,0.598580344164619
"servo","least_squares",57,-0.244203745105888,-0.414743712664106,-1.50161436153911,0.370071845100913
"servo","least_squares",58,-0.359699580053293,-0.181341757255851,-1.5568063937442,0.519135664571201
"servo","least_squares",59,-0.221349182072583,-0.0966395261904077,-1.03790579305574,0.269937544866318
"servo","least_squares",60,-0.254622380831645,-0.376669354202643,-1.74449657716318,0.502197289105244
"servo","least_squares",61,-0.18045888906035,-0.36352477063858,-1.36726716135273,0.382912065937336
"servo","least_squares",62,-0.298721358246873,-0.287910770803075,-1.56908052684136,0.489681005560509
"servo","least_squares",63,-0.292301539741578,-0.237214641307729,-1.59307206338663,0.649417766712159
"servo","least_squares",64,-0.214751680218728,-0.243499109340253,-1.54382422869585,0.47311469721161
"servo","least_squares",65,-0.304240722031611,-0.33740683777628,-1.80775200866325,0.758433556965123
"servo","least_squares",66,-0.289016153198397,-0.334814867919335,-1.76982503578068,0.602695665232533
"servo","least_squares",67,-0.302330664619216,-0.202329408108943,-1.28927072410999,0.317096997841476
"servo","least_squares",68,-0.179803707541973,-0.192590192629448,-1.37223780426542,0.456517432687686
"servo","least_squares",69,-0.212630532387217,-0.208710839479429,-1.48036309899639,0.503724772781149
"servo","least_squares",70,-0.255791345195783,-0.201945434827987,-2.07864100676096,0.794720971649744
"servo","least_squares",71,-0.302638286639971,-0.377658316486336,-1.61826080006332,0.480815160205332
"servo","least_squares",72,-0.386915923059379,-0.178929621737886,-1.204700936385,0.361689858691078
"servo","least_squares",73,-0.257625895537202,-0.195191028299238,-2.15448224963626,0.833705296433053
"servo","least_squares",74,-0.324459712894616,-0.32963468519241,-1.78671881176738,0.634366385046337
"servo","least_squares",75,-0.229509133008165,-0.195731829296821,-1.72788290188562,0.642812110307644
"servo","least_squares",76,-0.26659479352818,-0.346947681505951,-1.51162657580171,0.442040183673493
"servo","least_squares",77,-0.106025241300038,-0.296757501568334,-1.16056371953931,0.371117287088821
"servo","least_squares",78,-0.300861669271091,-0.108676605165541,-1.59068122635183,0.597964846687087
"servo","least_squares",79,-0.156903873006257,-0.339813026838958,-1.38810720260121,0.453418999826937
"servo","least_squares",80,-0.179329718828932,-0.345539284781934,-1.64936929652454,0.545482562756932
"servo","least_squares",81,-0.164407920735575,-0.242648970252149,-1.0497390541711,0.258043086353202
"servo","least_squares",82,-0.298157467009557,-0.289618909074665,-1.50574393065852,0.562120086582141
"servo","least_squares",83,-0.260994136498111,-0.318483354961705,-1.54127253928371,0.574324847751396
"servo","least_squares",84,-0.241322676397769,-0.407166829030227,-1.77117484948291,0.592344642402325
"servo","least_squares",85,-0.28518054262719,-0.188831132834549,-1.46824907299702,0.438347476853295
"servo","least_squares",86,-0.0416511964558948,-0.297893751009998,-1.30230471663418,0.439268163234907
"servo","least_squares",87,-0.340402547196413,-0.272108251036776,-1.19042290825381,0.257669645140235
"servo","least_squares",88,-0.112470897013323,-0.224150897736035,-1.47746976973958,0.476554349858852
"servo","least_squares",89,-0.176568998843847,-0.209579466928981,-1.4991896516632,0.554577409196046
"servo","least_squares",90,-0.211232622066769,-0.375113339950459,-1.49349192794348,0.418128360114552
"servo","least_squares",91,-0.247683264244389,-0.196584308920553,-1.69331909232536,0.61435356142088
"servo","least_squares",92,-0.358158128376412,-0.14725120424185,-1.66386501241423,0.614683839910397
"servo","least_squares",93,-0.149098089843626,-0.332306545638859,-1.77874355244315,0.614412736214766
"servo","least_squares",94,-0.279267763583272,-0.237308571956722,-1.9255873150562,0.770907155901283
"servo","least_squares",95,-0.178033550974199,-0.368520047741336,-1.36565954516311,0.370622747125153
"servo","least_squares",96,-0.138980088203386,-0.252706736582298,-1.12681652741097,0.290735071771912
"servo","least_squares",97,-0.214017786228786,-0.326084296586946,-1.44221252898257,0.407824233875241
"servo","least_squares",98,-0.32142795684645,-0.233782838369565,-1.52441385164041,0.537096225111548
"servo","least_squares",99,-0.19015079833581,-0.229511556703332,-1.75082338342137,0.648079502538809
"servo","least_squares",100,-0.207234465620135,-0.325806165068446,-2.01392927811974,0.841756813111194
